"","state","year","gini","gross_income","income_after_federal","state_net_income","Quintile","shares"
"903","Oklahoma",2015,0.296965778668343,48458,51784.3928,50748.704944,"q3",16.3198163981134
"904","Oklahoma",2015,0.296965778668343,75257,69782.6012,67689.123164,"q4",21.7675320661828
"905","Oklahoma",2015,0.296965778668343,167455,131702.778,127480.14987232,"q5",40.995186825279
"906","Oklahoma",2014,0.292541545997977,11017,26639.0172,26639.0172,"q1",8.72001779956218
"907","Oklahoma",2014,0.292541545997977,28327,38264.4132,37881.769068,"q2",12.4002210018418
"908","Oklahoma",2014,0.292541545997977,47651,51242.4116,50217.563368,"q3",16.4382207921545
"909","Oklahoma",2014,0.292541545997977,74085,68995.486,66925.62142,"q4",21.9074377124228
"910","Oklahoma",2014,0.292541545997977,161838,127930.4008,123828.721875631,"q5",40.5341026940188
"911","Oklahoma",2013,0.293542016904452,10756,26463.7296,26463.7296,"q1",8.61253444867401
"912","Oklahoma",2013,0.293542016904452,28510,38387.316,38003.44284,"q2",12.3680964692034
"913","Oklahoma",2013,0.293542016904452,48198,51609.7768,50577.581264,"q3",16.460308790595
"914","Oklahoma",2013,0.293542016904452,75777,70131.8332,68027.878204,"q4",22.1394509903906
"915","Oklahoma",2013,0.293542016904452,162405,128311.198,124197.310031964,"q5",40.4196093011369
"916","Oklahoma",2012,0.28508757196121,10338,26183.0008,26183.0008,"q1",8.98246577102178
"917","Oklahoma",2012,0.28508757196121,26527,37055.5332,36684.977868,"q2",12.5853243685499
"918","Oklahoma",2012,0.28508757196121,44581,49180.5996,48196.987608,"q3",16.5346896164484
"919","Oklahoma",2012,0.28508757196121,69669,66029.7004,64048.809388,"q4",21.9728915870639
"920","Oklahoma",2012,0.28508757196121,150374,120231.1784,116376.350404375,"q5",39.924628656916
"921","Oklahoma",2011,0.280819760098957,10140,26050.024,26050.024,"q1",9.11895565321487
"922","Oklahoma",2011,0.280819760098957,25850,36600.86,36234.8514,"q2",12.6842110785553
"923","Oklahoma",2011,0.280819760098957,43432,48408.9312,47440.752576,"q3",16.6068990529791
"924","Oklahoma",2011,0.280819760098957,68056,64946.4096,62998.017312,"q4",22.0528060207772
"925","Oklahoma",2011,0.280819760098957,145096,116686.4736,112945.295220732,"q5",39.5371281944735
"926","Oregon",2015,0.301304915708687,12630,27722.308,27167.86184,"q1",8.34595277217682
"927","Oregon",2015,0.301304915708687,32413,41008.5708,39778.313676,"q2",12.2198768991064
"928","Oregon",2015,0.301304915708687,54374,55757.5784,52969.69948,"q3",16.2722636334078
"929","Oregon",2015,0.301304915708687,84035,75677.906,71894.0107,"q4",22.0858020199861
"930","Oregon",2015,0.301304915708687,182269,141651.8604,133711.508704534,"q5",41.0761046753229
"931","Oregon",2014,0.296370499438655,11792,27159.5072,26616.317056,"q1",8.50432123000056
"932","Oregon",2014,0.296370499438655,30825,39942.07,38743.8079,"q2",12.3792404246536
"933","Oregon",2014,0.296370499438655,51308,53698.4528,51013.53016,"q3",16.2996047366051
"934","Oregon",2014,0.296370499438655,80022,72982.7752,69333.63644,"q4",22.1531594731629
"935","Oregon",2014,0.296370499438655,172103,134824.3748,127266.740540836,"q5",40.6636741355778
"936","Oregon",2013,0.285703098505012,10798,26491.9368,25962.098064,"q1",8.95153908907206
"937","Oregon",2013,0.285703098505012,27728,37862.1248,36726.261056,"q2",12.6629427493811
"938","Oregon",2013,0.285703098505012,45838,50024.8008,47523.56076,"q3",16.3857717025158
"939","Oregon",2013,0.285703098505012,71394,67188.2104,63828.79988,"q4",22.0076973642841
"940","Oregon",2013,0.285703098505012,154313,122876.6108,115988.713230962,"q5",39.992049094747
"941","Oregon",2012,0.287709432454234,10941,26587.9756,26056.216088,"q1",8.70588628746792
"942","Oregon",2012,0.287709432454234,29082,38771.4712,37608.327064,"q2",12.5656702329804
"943","Oregon",2012,0.287709432454234,49078,52200.7848,49590.74556,"q3",16.5692282524071
"944","Oregon",2012,0.287709432454234,76494,70613.3704,67082.70188,"q4",22.4136295328144
"945","Oregon",2012,0.287709432454234,158994,126020.3704,118956.24812908,"q5",39.7455856943301
"946","Oregon",2011,0.285200137406219,10784,26482.5344,25952.883712,"q1",8.87367095637033
"947","Oregon",2011,0.285200137406219,28183,38167.7028,37022.671716,"q2",12.6585935643675
"948","Oregon",2011,0.285200137406219,47072,50853.5552,48310.87744,"q3",16.5181963890154
"949","Oregon",2011,0.285200137406219,73086,68324.5576,64908.32972,"q4",22.1931083518305
"950","Oregon",2011,0.285200137406219,154766,123180.8456,116275.894027554,"q5",39.7564307384162
"951","Pennsylvania",2015,0.31366102397071,12679,27755.2164,26922.559908,"q1",7.97120269273585
"952","Pennsylvania",2015,0.31366102397071,33062,41444.4392,39786.661632,"q2",11.779992148582
"953","Pennsylvania",2015,0.31366102397071,55870,56762.292,54491.80032,"q3",16.1338738562427
"954","Pennsylvania",2015,0.31366102397071,87083,77724.9428,74615.945088,"q4",22.0922090781478
"955","Pennsylvania",2015,0.31366102397071,191211,147657.3076,141930.810216599,"q5",42.0227222242917
"956","Pennsylvania",2014,0.310480560866528,12120,27379.792,26558.39824,"q1",8.08498136889103
"957","Pennsylvania",2014,0.310480560866528,31770,40576.732,38953.66272,"q2",11.8583822147425
"958","Pennsylvania",2014,0.310480560866528,53701,55305.5916,53093.367936,"q3",16.1628305553353
"959","Pennsylvania",2014,0.310480560866528,84150,75755.14,72724.9344,"q4",22.1391265529055
"960","Pennsylvania",2014,0.310480560866528,183821,142694.1836,137160.167828661,"q5",41.7546793081256
"961","Pennsylvania",2013,0.297914265067019,11566,27007.7256,26197.493832,"q1",8.44092622775779
"962","Pennsylvania",2013,0.297914265067019,30071,39435.6836,37858.256256,"q2",12.1980655942786
"963","Pennsylvania",2013,0.297914265067019,50425,53105.43,50981.2128,"q3",16.4263291369031
"964","Pennsylvania",2013,0.297914265067019,78752,72129.8432,69244.649472,"q4",22.3108737655719
"965","Pennsylvania",2013,0.297914265067019,166659,131168.1844,126081.173963735,"q5",40.6238052754886
"966","Pennsylvania",2012,0.303116755275258,11826,27182.3416,26366.871352,"q1",8.33555969493793
"967","Pennsylvania",2012,0.303116755275258,30316,39600.2256,38016.216576,"q2",12.0183558532401
"968","Pennsylvania",2012,0.303116755275258,51344,53722.6304,51573.725184,"q3",16.3043942234332
"969","Pennsylvania",2012,0.303116755275258,80341,73197.0156,70269.134976,"q4",22.2147163948471
"970","Pennsylvania",2012,0.303116755275258,172872,135340.8352,130091.999559981,"q5",41.1269738335417
"971","Pennsylvania",2011,0.299035610421175,11566,27007.7256,26197.493832,"q1",8.4581898047961
"972","Pennsylvania",2011,0.299035610421175,29595,39116.002,37551.36192,"q2",12.1239286698481
"973","Pennsylvania",2011,0.299035610421175,50159,52926.7844,50809.713024,"q3",16.4045537882432
"974","Pennsylvania",2011,0.299035610421175,78132,71713.4512,68844.913152,"q4",22.2274445894913
"975","Pennsylvania",2011,0.299035610421175,167038,131422.7208,126325.838843982,"q5",40.7858831476214
"976","Rhode.Island",2015,0.315245270689274,11150,26728.34,26995.6234,"q1",7.66901937862634
"977","Rhode.Island",2015,0.315245270689274,32786,41259.0776,40846.486824,"q2",11.603825344595
"978","Rhode.Island",2015,0.315245270689274,58622,58610.5352,58024.429848,"q3",16.4838007385322
"979","Rhode.Island",2015,0.315245270689274,92938,81657.1608,80024.017584,"q4",22.7335273023267
"980","Rhode.Island",2015,0.315245270689274,195979,150859.4964,146118.246432267,"q5",41.5098272359197
"981","Rhode.Island",2014,0.31960839547441,11215,26771.994,27039.71394,"q1",7.76582892819942
"982","Rhode.Island",2014,0.31960839547441,31624,40478.6784,40073.891616,"q2",11.509255884423
"983","Rhode.Island",2014,0.31960839547441,55414,56456.0424,55891.481976,"q3",16.0520813397761
"984","Rhode.Island",2014,0.31960839547441,89868,79595.3488,78003.441824,"q4",22.4026550857786
"985","Rhode.Island",2014,0.31960839547441,197611,151955.5476,147179.85066114,"q5",42.2701787618229
"986","Rhode.Island",2013,0.3035152130986,11866,27209.2056,27481.297656,"q1",8.32652029089438
"987","Rhode.Island",2013,0.3035152130986,30961,40033.4076,39633.073524,"q2",12.0083700201851
"988","Rhode.Island",2013,0.3035152130986,52366,54409.0056,53864.915544,"q3",16.3204561101395
"989","Rhode.Island",2013,0.3035152130986,82421,74593.9436,73102.064728,"q4",22.149093280938
"990","Rhode.Island",2013,0.3035152130986,180369,140375.8204,135964.054022514,"q5",41.195560297843
"991","Rhode.Island",2012,0.30358067158485,10987,26618.8692,26885.057892,"q1",8.06054133822201
"992","Rhode.Island",2012,0.30358067158485,31096,40124.0736,39722.832864,"q2",11.9094977462121
"993","Rhode.Island",2012,0.30358067158485,54826,56061.1416,55500.530184,"q3",16.6398867221517
"994","Rhode.Island",2012,0.30358067158485,87171,77784.0436,76228.362728,"q4",22.8544000679597
"995","Rhode.Island",2012,0.30358067158485,179198,139589.3768,135202.326968585,"q5",40.5356741254545
"996","Rhode.Island",2011,0.303867130594158,11071,26675.2836,26942.036436,"q1",8.11185436271916
"997","Rhode.Island",2011,0.303867130594158,30629,39810.4364,39412.332036,"q2",11.8664785540847
"998","Rhode.Island",2011,0.303867130594158,54224,55656.8384,55100.270016,"q3",16.5898879536462
"999","Rhode.Island",2011,0.303867130594158,86441,77293.7756,75747.900088,"q4",22.8065883310373
"1000","Rhode.Island",2011,0.303867130594158,178778,139307.3048,134929.119997919,"q5",40.6251907985127
"1001","South.Carolina",2015,0.293454508950014,10524,26307.9184,26307.9184,"q1",8.65136164789964
"1002","South.Carolina",2015,0.293454508950014,28008,38050.1728,37669.671072,"q2",12.3876751724034
"1003","South.Carolina",2015,0.293454508950014,47289,50999.2924,49979.306552,"q3",16.4357000549535
"1004","South.Carolina",2015,0.293454508950014,74029,68957.8764,66889.140108,"q4",21.9965005437806
"1005","South.Carolina",2015,0.293454508950014,161908,127977.4128,123243.880238413,"q5",40.5287625809628
"1006","South.Carolina",2014,0.289965945232422,10183,26078.9028,26078.9028,"q1",8.80727579039852
"1007","South.Carolina",2014,0.289965945232422,26785,37228.806,36856.51794,"q2",12.447054259175
"1008","South.Carolina",2014,0.289965945232422,45236,49620.4976,48628.087648,"q3",16.4225075863087
"1009","South.Carolina",2014,0.289965945232422,71773,67442.7468,65419.464396,"q4",22.0932325801578
"1010","South.Carolina",2014,0.289965945232422,155537,123698.6492,119123.376337377,"q5",40.2299297839599
"1011","South.Carolina",2013,0.314803180557591,11655,27067.498,27067.498,"q1",7.8527783951877
"1012","South.Carolina",2013,0.314803180557591,32020,40744.632,40337.18568,"q2",11.7025585530875
"1013","South.Carolina",2013,0.314803180557591,56432,57139.7312,55996.936576,"q3",16.2457399550083
"1014","South.Carolina",2013,0.314803180557591,89284,79203.1344,76827.040368,"q4",22.2889357105723
"1015","South.Carolina",2013,0.314803180557591,194709,150006.5644,144458.234100896,"q5",41.9099873861442
"1016","South.Carolina",2012,0.285549614415131,9534,25643.0344,25643.0344,"q1",8.94165543432422
"1017","South.Carolina",2012,0.285549614415131,25495,36362.442,35998.81758,"q2",12.5526884931938
"1018","South.Carolina",2012,0.285549614415131,43462,48429.0792,47460.497616,"q3",16.5493447383839
"1019","South.Carolina",2012,0.285549614415131,68593,65307.0588,63347.847036,"q4",22.0892197025711
"1020","South.Carolina",2012,0.285549614415131,148128,118722.7648,114331.536217651,"q5",39.8670916315269
"1021","South.Carolina",2011,0.281302689376004,9343,25514.7588,25514.7588,"q1",9.04993770332153
"1022","South.Carolina",2011,0.281302689376004,24957,36001.1212,35641.109988,"q2",12.641696031578
"1023","South.Carolina",2011,0.281302689376004,42744,47946.8704,46987.932992,"q3",16.6663486697529
"1024","South.Carolina",2011,0.281302689376004,67501,64573.6716,62636.461452,"q4",22.216791408473
"1025","South.Carolina",2011,0.281302689376004,143213,115421.8508,111152.713948998,"q5",39.4252261868745
"1026","South.Dakota",2015,0.288943876521838,13100,28037.96,28037.96,"q1",8.57507352770564
"1027","South.Dakota",2015,0.288943876521838,32446,41030.7336,41030.7336,"q2",12.5487573816249
"1028","South.Dakota",2015,0.288943876521838,53266,55013.4456,55013.4456,"q3",16.8252020130007
"1029","South.Dakota",2015,0.288943876521838,79273,72479.7468,72479.7468,"q4",22.1670605878419
"1030","South.Dakota",2015,0.288943876521838,165528,130408.6048,130408.6048,"q5",39.8839064898269
"1031","South.Dakota",2014,0.288095688730588,12376,27551.7216,27551.7216,"q1",8.61597195610887
"1032","South.Dakota",2014,0.288095688730588,31231,40214.7396,40214.7396,"q2",12.5759498316004
"1033","South.Dakota",2014,0.288095688730588,51096,53556.0736,53556.0736,"q3",16.7480506269671
"1034","South.Dakota",2014,0.288095688730588,77475,71272.21,71272.21,"q4",22.2882392441822
"1035","South.Dakota",2014,0.288095688730588,160721,127180.2236,127180.2236,"q5",39.7717883411415
"1036","South.Dakota",2013,0.292620040437293,9476,25604.0816,25604.0816,"q1",8.60827922802994
"1037","South.Dakota",2013,0.292620040437293,26097,36766.7452,36766.7452,"q2",12.3612482545529
"1038","South.Dakota",2013,0.292620040437293,44251,48958.9716,48958.9716,"q3",16.4603638136346
"1039","South.Dakota",2013,0.292620040437293,70589,66647.5724,66647.5724,"q4",22.407400587629
"1040","South.Dakota",2013,0.292620040437293,149223,119458.1668,119458.1668,"q5",40.1627081161535
"1041","South.Dakota",2012,0.27542866454746,12772,27817.6752,27817.6752,"q1",9.05796762286261
"1042","South.Dakota",2012,0.27542866454746,30597,39788.9452,39788.9452,"q2",12.9560423284206
"1043","South.Dakota",2012,0.27542866454746,48536,51836.7776,51836.7776,"q3",16.8790472172286
"1044","South.Dakota",2012,0.27542866454746,73255,68438.058,68438.058,"q4",22.2847419519656
"1045","South.Dakota",2012,0.27542866454746,148877,119225.7932,119225.7932,"q5",38.8222008795226
"1046","South.Dakota",2011,0.273337784462048,12081,27353.5996,27353.5996,"q1",9.06380034791957
"1047","South.Dakota",2011,0.273337784462048,29065,38760.054,38760.054,"q2",12.843406208614
"1048","South.Dakota",2011,0.273337784462048,48292,51672.9072,51672.9072,"q3",17.1221675065162
"1049","South.Dakota",2011,0.273337784462048,73068,68312.4688,68312.4688,"q4",22.6357988539353
"1050","South.Dakota",2011,0.273337784462048,143613,115690.4908,115690.4908,"q5",38.3348270830149
"1051","Tennessee",2015,0.307176715834013,10827,26511.4132,26511.4132,"q1",8.34198077802193
"1052","Tennessee",2015,0.307176715834013,28179,38165.0164,38165.0164,"q2",12.008859384444
"1053","Tennessee",2015,0.307176715834013,47227,50957.6532,50957.6532,"q3",16.0341419855924
"1054","Tennessee",2015,0.307176715834013,74242,69100.9272,69100.9272,"q4",21.7430358048923
"1055","Tennessee",2015,0.307176715834013,169567,133121.1972,133072.162007011,"q5",41.8719820470494
"1056","Tennessee",2014,0.304320443797412,10080,26009.728,26009.728,"q1",8.47733096223184
"1057","Tennessee",2014,0.304320443797412,26329,36922.5564,36922.5564,"q2",12.0341408635443
"1058","Tennessee",2014,0.304320443797412,44635,49216.866,49216.866,"q3",16.0412158868334
"1059","Tennessee",2014,0.304320443797412,71061,66964.5676,66964.5676,"q4",21.82571083742
"1060","Tennessee",2014,0.304320443797412,161567,127748.3972,127701.341077891,"q5",41.6216014499705
"1061","Tennessee",2013,0.282716036116707,12522,27649.7752,27649.7752,"q1",8.85562824758833
"1062","Tennessee",2013,0.282716036116707,31053,40095.1948,40095.1948,"q2",12.8416284434543
"1063","Tennessee",2013,0.282716036116707,48992,52143.0272,52143.0272,"q3",16.7002900112941
"1064","Tennessee",2013,0.282716036116707,73505,68605.958,68605.958,"q4",21.9730126275189
"1065","Tennessee",2013,0.282716036116707,155658,123779.9128,123734.31846912,"q5",39.6294406701444
"1066","Tennessee",2012,0.294822413131422,9874,25871.3784,25871.3784,"q1",8.73695626200669
"1067","Tennessee",2012,0.294822413131422,25593,36428.2588,36428.2588,"q2",12.3020930278945
"1068","Tennessee",2012,0.294822413131422,43089,48178.5724,48178.5724,"q3",16.2702610319643
"1069","Tennessee",2012,0.294822413131422,67910,64848.356,64848.356,"q4",21.8997705215057
"1070","Tennessee",2012,0.294822413131422,151269,120832.2604,120787.751836882,"q5",40.7909191566288
"1071","Tennessee",2011,0.294322128672901,9595,25684.002,25684.002,"q1",8.78792596160428
"1072","Tennessee",2011,0.294322128672901,24818,35907.7688,35907.7688,"q2",12.2860453624324
"1073","Tennessee",2011,0.294322128672901,41983,47435.7828,47435.7828,"q3",16.2304202895305
"1074","Tennessee",2011,0.294322128672901,66868,64148.5488,64148.5488,"q4",21.9487873189995
"1075","Tennessee",2011,0.294322128672901,148738,119132.4408,119088.558365431,"q5",40.7468210674333
"1076","Texas",2015,0.325980177089199,12773,27818.3468,27818.3468,"q1",7.70554497998219
"1077","Texas",2015,0.325980177089199,33101,41470.6316,41470.6316,"q2",11.4871605936723
"1078","Texas",2015,0.325980177089199,55762,56689.7592,56689.7592,"q3",15.7027839418538
"1079","Texas",2015,0.325980177089199,88622,78758.5352,78758.5352,"q4",21.8157261430471
"1080","Texas",2015,0.325980177089199,204050,156279.98,156279.98,"q5",43.2887843414446
"1081","Texas",2014,0.323063798027391,11873,27213.9068,27213.9068,"q1",7.77718548702694
"1082","Texas",2014,0.323063798027391,31422,40343.0152,40343.0152,"q2",11.5292197706926
"1083","Texas",2014,0.323063798027391,53559,55210.2244,55210.2244,"q3",15.7779681945255
"1084","Texas",2014,0.323063798027391,85882,76918.3512,76918.3512,"q4",21.9817128439156
"1085","Texas",2014,0.323063798027391,195048,150234.2368,150234.2368,"q5",42.9339137038394
"1086","Texas",2013,0.301375459104939,10180,26076.888,26076.888,"q1",8.55195258572744
"1087","Texas",2013,0.301375459104939,26485,37027.326,37027.326,"q2",12.1431643349572
"1088","Texas",2013,0.301375459104939,44575,49176.57,49176.57,"q3",16.1275262204871
"1089","Texas",2013,0.301375459104939,70165,66362.814,66362.814,"q4",21.7637794350096
"1090","Texas",2013,0.301375459104939,159380,126279.608,126279.608,"q5",41.4135774238186
"1091","Texas",2012,0.313594890899849,11296,26826.3936,26826.3936,"q1",8.03876956151602
"1092","Texas",2012,0.313594890899849,29906,39324.8696,39324.8696,"q2",11.7840500465581
"1093","Texas",2012,0.313594890899849,50788,53349.2208,53349.2208,"q3",15.9865727273023
"1094","Texas",2012,0.313594890899849,81269,73820.2604,73820.2604,"q4",22.1209034346945
"1095","Texas",2012,0.313594890899849,180393,140391.9388,140391.9388,"q5",42.069704229929
"1096","Texas",2011,0.311466618666403,11067,26672.5972,26672.5972,"q1",8.1396546207521
"1097","Texas",2011,0.311466618666403,29032,38737.8912,38737.8912,"q2",11.8216104993432
"1098","Texas",2011,0.311466618666403,49469,52463.3804,52463.3804,"q3",16.0102067860544
"1099","Texas",2011,0.311466618666403,79131,72384.3796,72384.3796,"q4",22.0894817802525
"1100","Texas",2011,0.311466618666403,175981,137428.8396,137428.8396,"q5",41.9390463135978
"1101","Utah",2015,0.283101152942123,16694,30451.6904,30451.6904,"q1",8.64063353454572
"1102","Utah",2015,0.283101152942123,40269,46284.6604,45358.967192,"q2",12.870556867725
"1103","Utah",2015,0.283101152942123,63086,61608.5576,59760.300872,"q3",16.9569194013987
"1104","Utah",2015,0.283101152942123,92355,81265.618,78014.99328,"q4",22.1366682203142
"1105","Utah",2015,0.283101152942123,186897,144760.0252,138838.326849144,"q5",39.3952219760165
"1106","Utah",2014,0.282326864932577,15853,29886.8748,29886.8748,"q1",8.67583835697186
"1107","Utah",2014,0.282326864932577,39006,45436.4296,44527.701008,"q2",12.9259127606404
"1108","Utah",2014,0.282326864932577,61004,60210.2864,58403.977808,"q3",16.9540466929777
"1109","Utah",2014,0.282326864932577,89054,79048.6664,75886.719744,"q4",22.0290986710919
"1110","Utah",2014,0.282326864932577,182147,141569.9252,135778.724269844,"q5",39.4151035183182
"1111","Utah",2013,0.31311031582933,11708,27103.0928,27103.0928,"q1",8.18002563340817
"1112","Utah",2013,0.31311031582933,30820,39938.712,39139.93776,"q2",11.8128841062301
"1113","Utah",2013,0.31311031582933,52039,54189.3924,52563.710628,"q3",15.8643333990315
"1114","Utah",2013,0.31311031582933,83563,75360.9108,72346.474368,"q4",21.8349993922814
"1115","Utah",2013,0.31311031582933,188979,146158.2964,140179.398969165,"q5",42.3077574690488
"1116","Utah",2012,0.274525272031386,14668,29091.0288,29091.0288,"q1",8.90865985556576
"1117","Utah",2012,0.274525272031386,36386,43676.8376,42803.300848,"q2",13.1078227096005
"1118","Utah",2012,0.274525272031386,57123,57603.8068,55875.692596,"q3",17.1110325095109
"1119","Utah",2012,0.274525272031386,83733,75475.0828,72456.079488,"q4",22.1885094220672
"1120","Utah",2012,0.274525272031386,167465,131709.494,126321.653728942,"q5",38.6839755032557
"1121","Utah",2011,0.272379986489545,14054,28678.6664,28678.6664,"q1",8.9898862580197
"1122","Utah",2011,0.272379986489545,34926,42696.3016,41842.375568,"q2",13.116307148845
"1123","Utah",2011,0.272379986489545,55603,56582.9748,54885.485556,"q3",17.2049238790484
"1124","Utah",2011,0.272379986489545,81130,73726.908,70777.83168,"q4",22.1866891409031
"1125","Utah",2011,0.272379986489545,162038,128064.7208,122825.977266234,"q5",38.5021935731837
"1126","Vermont",2015,0.290043632074413,14203,28778.7348,28778.7348,"q1",8.4782949223806
"1127","Vermont",2015,0.290043632074413,34516,42420.9456,42420.9456,"q2",12.4973279813212
"1128","Vermont",2015,0.290043632074413,57362,57764.3192,57186.676008,"q3",16.8473530263203
"1129","Vermont",2015,0.290043632074413,86821,77548.9836,75998.003928,"q4",22.38922229527
"1130","Vermont",2015,0.290043632074413,179608,139864.7328,135055.763692138,"q5",39.7878017747078
"1131","Vermont",2014,0.282563680049892,13086,28028.5576,28028.5576,"q1",8.63468859762427
"1132","Vermont",2014,0.282563680049892,33016,41413.5456,41413.5456,"q2",12.7581688320455
"1133","Vermont",2014,0.282563680049892,54371,55755.5636,55198.007964,"q3",17.0047141483415
"1134","Vermont",2014,0.282563680049892,82500,74647,73154.06,"q4",22.5363908042104
"1135","Vermont",2014,0.282563680049892,166893,131325.3388,126809.97967604,"q5",39.0660376177783
"1136","Vermont",2013,0.278155642707318,15346,29546.3736,29546.3736,"q1",8.64118221923513
"1137","Vermont",2013,0.278155642707318,37936,44717.8176,44717.8176,"q2",13.0782483007701
"1138","Vermont",2013,0.278155642707318,59600,59267.36,58674.6864,"q3",17.1600976723207
"1139","Vermont",2013,0.278155642707318,87418,77949.9288,76390.930224,"q4",22.3414201992782
"1140","Vermont",2013,0.278155642707318,175814,137316.6824,132595.322909041,"q5",38.7790516083958
"1141","Vermont",2012,0.279749436356458,13187,28096.3892,28096.3892,"q1",8.77326824066662
"1142","Vermont",2012,0.279749436356458,32685,41191.246,41191.246,"q2",12.862216840493
"1143","Vermont",2012,0.279749436356458,53220,54982.552,54432.72648,"q3",16.9969495752813
"1144","Vermont",2012,0.279749436356458,80292,73164.1072,71700.825056,"q4",22.3890182761776
"1145","Vermont",2012,0.279749436356458,163838,129273.6008,124828.786583694,"q5",38.9785470673815
"1146","Vermont",2011,0.273281411268365,13359,28211.9044,28211.9044,"q1",8.94039219704194
"1147","Vermont",2011,0.273281411268365,32409,41005.8844,41005.8844,"q2",12.9948224595063
"1148","Vermont",2011,0.273281411268365,52913,54776.3708,54228.607092,"q3",17.1851218842841
"1149","Vermont",2011,0.273281411268365,79531,72653.0196,71199.959208,"q4",22.5633672476541
"1150","Vermont",2011,0.273281411268365,157794,125214.4504,120909.201951897,"q5",38.3162962115137
"1151","Virginia",2015,0.324280544270207,14794,29175.6504,28883.893896,"q1",7.47230648756161
"1152","Virginia",2015,0.324280544270207,39522,45782.9752,44867.315696,"q2",11.6072415776712
"1153","Virginia",2015,0.324280544270207,66430,63854.388,61938.75636,"q3",16.0236487728
"1154","Virginia",2015,0.324280544270207,104280,89274.448,85703.47008,"q4",22.1716157035881
"1155","Virginia",2015,0.324280544270207,227753,172198.9148,165152.457716872,"q5",42.725187458379
"1156","Virginia",2014,0.321485354082163,14276,28827.7616,28539.483984,"q1",7.51520772463396
"1157","Virginia",2014,0.321485354082163,38710,45237.636,44332.88328,"q2",11.6740312147177
"1158","Virginia",2014,0.321485354082163,65299,63094.8084,61201.964148,"q3",16.1161103678566
"1159","Virginia",2014,0.321485354082163,102781,88267.7196,84737.010816,"q4",22.3135162010571
"1160","Virginia",2014,0.321485354082163,221221,167812.0236,160945.080078877,"q5",42.3811344917346
"1161","Virginia",2013,0.292553301408293,12360,27540.976,27265.56624,"q1",8.53853214509135
"1162","Virginia",2013,0.292553301408293,31352,40296.0032,39490.083136,"q2",12.3667831176157
"1163","Virginia",2013,0.292553301408293,53020,54848.232,53202.78504,"q3",16.6610766955568
"1164","Virginia",2013,0.292553301408293,81725,74126.51,71161.4496,"q4",22.2850433236005
"1165","Virginia",2013,0.292553301408293,170390,133673.924,128203.926876654,"q5",40.1485647181356
"1166","Virginia",2012,0.317976624919912,13889,28567.8524,28282.173876,"q1",7.69777904658756
"1167","Virginia",2012,0.317976624919912,36985,44079.126,43197.54348,"q2",11.7574111000915
"1168","Virginia",2012,0.317976624919912,62121,60960.4636,59131.649692,"q3",16.0943206128683
"1169","Virginia",2012,0.317976624919912,98167,85168.9572,81762.198912,"q4",22.2538530576608
"1170","Virginia",2012,0.317976624919912,212043,161648.0788,155033.366673869,"q5",42.1966361827918
"1171","Virginia",2011,0.315562267643277,13913,28583.9708,28298.131092,"q1",7.74285842247387
"1172","Virginia",2011,0.315562267643277,36996,44086.5136,43204.783328,"q2",11.8215764636463
"1173","Virginia",2011,0.315562267643277,62262,61055.1592,59223.504424,"q3",16.2045757914883
"1174","Virginia",2011,0.315562267643277,97558,84759.9528,81369.554688,"q4",22.2641184253699
"1175","Virginia",2011,0.315562267643277,209473,159922.0668,153377.983861614,"q5",41.9668708970217
"1176","Washington",2015,0.316099555331593,15000,29314,29314,"q1",7.63736565237066
"1177","Washington",2015,0.316099555331593,39175,45549.93,45549.93,"q2",11.8674173040147
"1178","Washington",2015,0.316099555331593,64346,62454.7736,62454.7736,"q3",16.2717453339437
"1179","Washington",2015,0.316099555331593,98683,85515.5028,85515.5028,"q4",22.2799059776874
"1180","Washington",2015,0.316099555331593,211062,160989.2392,160989.2392,"q5",41.9435657319835
"1181","Washington",2014,0.311049446761782,13990,28635.684,28635.684,"q1",7.76181947382957
"1182","Washington",2014,0.311049446761782,37237,44248.3692,44248.3692,"q2",11.9937017653135
"1183","Washington",2014,0.311049446761782,61494,60539.3704,60539.3704,"q3",16.4094443877821
"1184","Washington",2014,0.311049446761782,94349,82604.7884,82604.7884,"q4",22.3903663427314
"1185","Washington",2014,0.311049446761782,199020,152901.832,152901.832,"q5",41.4446680303434
"1186","Washington",2013,0.325791241905165,14088,28701.5008,28701.5008,"q1",7.4151838089864
"1187","Washington",2013,0.325791241905165,37834,44649.3144,44649.3144,"q2",11.5353853977289
"1188","Washington",2013,0.325791241905165,63283,61740.8628,61740.8628,"q3",15.9510768923767
"1189","Washington",2013,0.325791241905165,100353,86637.0748,86637.0748,"q4",22.3831443098231
"1190","Washington",2013,0.325791241905165,217533,165335.1628,165335.1628,"q5",42.7152095910849
"1191","Washington",2012,0.302749174453595,13271,28152.8036,28152.8036,"q1",8.02529460975664
"1192","Washington",2012,0.302749174453595,35146,42844.0536,42844.0536,"q2",12.2132117746243
"1193","Washington",2012,0.302749174453595,57774,58041.0184,58041.0184,"q3",16.5452890137843
"1194","Washington",2012,0.302749174453595,88780,78864.648,78864.648,"q4",22.4813145961333
"1195","Washington",2012,0.302749174453595,184125,142898.35,142898.35,"q5",40.7348900057015
"1196","Washington",2011,0.29797905533207,13386,28230.0376,28230.0376,"q1",8.17513362671052
"1197","Washington",2011,0.29797905533207,34655,42514.298,42514.298,"q2",12.3117110972531
