model,scenario,year,ABW,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
Nrao,SSP3,2058,51.6072933,35.42366083,50.65856099,32.67862716,43.46537897,45.32765008,34.62661741,38.06647817,33.764126,19.92314183,40.98366083,32.385708,51.41666379,47.64373435,39.60366083,50.978378,43.46537897,44.71453145,36.28553256,50.701694,55.3019016,49.581921,62.563006,48.84370944,47.04786656,46.35843216,68.5019016,64.2819016,35.698963,34.86648252,59.109596,48.529408,51.14290444,50.76385305,50.28345805,48.0644552,61.79333144,63.9719016,55.2319016,41.125057,28.62366083,35.60831101,36.501472,37.253174,52.65595128,30.700403,61.75244705,43.06678975,44.176872,38.37366083,51.81879142,37.422932,39.262302,40.79366083,32.35009,50.72173622,33.361191,50.08998389,38.863434,46.42680364,50.71120702,42.531154,55.3719016,58.7019016,51.81879142,39.955482,56.883148,46.37105379,56.7419016,59.4419016,34.93703108,62.71281069,34.970367,43.33799773,52.332344,37.366581,47.56484919,38.52366083,30.31314183,42.493034,37.215309,64.46045426,41.28366083,35.69182396,30.7096767,56.5519016,31.34557722,39.32366083,40.27366083,43.46537897,45.40294535,44.71453145,44.15519516,43.46537897,44.26275983,45.56070686,62.2219016,47.542507,32.395611,40.87680364,45.92020895,48.54791723,34.28350577,48.45284116,44.47788917,52.550526,48.89680364,40.66366083,32.580204,45.89774283,32.25366083,41.50366083,53.56357246,45.23084187,43.43271911,54.14989266,54.3019016,69.0119016,43.86250395,39.07366083,50.92179113,47.61218029,33.323795,28.82314183,40.37366083,38.462521,43.46537897,37.21366083,57.048843,56.565128,48.399479,51.87994883,43.680588,60.64680364,40.552784,54.6419016,42.08366083,43.86250395,48.20986899,30.49314183,45.88680364,59.3819016,43.46537897,43.13459175,48.0831009,55.3419016,48.00134707,41.61366083,44.10141282,47.58062622,33.17199973,38.44366083,59.6519016,44.132492,28.15314183,30.52314183,59.4919016,43.56400438,51.29031332,54.04131484,39.701248,34.36793934,45.61680364,39.18366083,39.72366083,41.89366083,43.43451186,44.88680364,41.42366083,45.55353588,50.93232033,27.83314183,45.11252073,48.32085,39.03723145,51.6072933,48.78032539,48.51622521,44.90814786,50.62697337,43.5205636,71.4219016,63.6619016,47.30014566
Nrao,SSP3,2059,51.65675652,35.4420485,50.68830311,32.76218293,43.50214465,45.36873193,34.70861856,38.14332381,33.92614,20.00013117,41.0020485,32.528111,51.45311831,47.67257019,39.6220485,51.251717,43.50214465,44.74831017,36.36486725,50.99073,55.34984877,49.468117,62.67706732,48.88140593,47.08768965,46.40128174,68.54984877,64.32984877,35.915916,34.94185866,59.206661,48.614716,51.17693504,50.79452745,50.30987893,48.08870389,61.9412478,64.01984877,55.27984877,41.088261,28.6420485,35.68226051,36.71471,37.433205,52.70337871,30.853151,61.90383077,43.10433843,44.278259,38.3920485,51.85473083,37.577717,39.374119,40.8120485,32.513203,50.75203771,33.500294,50.11469172,38.999386,46.53961579,50.74141528,42.55826323,55.41984877,58.74984877,51.85473083,40.155319,56.901638,46.41376575,56.78984877,59.48984877,35.01045869,62.76075786,35.168167,43.3808322,52.56366,37.517868,47.59454512,38.5420485,30.39013117,42.622601,37.386223,64.48710999,41.3020485,35.7805745,30.78690379,56.59984877,31.43320598,39.3420485,40.2920485,43.50214465,45.44492408,44.74831017,44.18231136,43.50214465,44.29115728,45.60456477,62.26984877,47.768631,32.525772,40.98961579,45.95906095,48.58910977,34.37396974,48.49515744,44.50884913,52.541996,49.00961579,40.6820485,32.719883,45.94561533,32.2720485,41.5220485,53.60124406,45.2707706,43.45122957,54.19572427,54.34984877,69.05984877,43.88416617,39.0920485,50.95386395,47.64136017,33.482582,28.90013117,40.3920485,38.595581,43.50214465,37.2320485,57.141594,56.76672,48.500019,51.92050537,43.840965,60.75961579,40.686253,54.68984877,42.1020485,43.88416617,48.25505702,30.57013117,45.99961579,59.42984877,43.50214465,43.17346187,48.12978724,55.38984877,48.02628384,41.6320485,44.1278884,47.61015014,33.25767923,38.4620485,59.69984877,44.483387,28.23013117,30.60013117,59.53984877,43.61124368,51.32564911,54.08563534,39.718803,34.45708511,45.72961579,39.2020485,39.7420485,41.9120485,43.45304367,44.99961579,41.4420485,45.59730838,50.96448638,27.91013117,45.15104009,48.46698,39.12747319,51.65675652,48.81877104,48.55779233,44.94423283,50.65643581,43.54012041,71.46984877,63.70984877,47.33272767
Nrao,SSP3,2060,51.70343723,35.46004367,50.67862732,32.84587408,43.53405292,45.40950955,34.79081814,38.2202674,34.088123,20.07712161,41.02004367,32.670479,51.46869153,47.65725789,39.64004367,51.525078,43.53405292,44.78175624,36.44429299,51.280586,55.40865216,49.35099,62.78579011,48.89537379,47.12176413,46.43227806,68.60865216,64.38865216,36.134464,35.01737086,59.303215,48.699638,51.18339056,50.78835846,50.28771013,48.05823329,62.08234112,64.07865216,55.33865216,41.049881,28.66004367,35.75633263,36.927895,37.613712,52.76022705,31.005911,62.04815778,43.14156913,44.379097,38.41004367,51.88129174,37.732891,39.486187,40.83004367,32.676353,50.744466,33.63953,50.08607916,39.135262,46.65242621,50.73349289,42.58501388,55.47865216,58.80865216,51.88129174,40.355946,56.917789,46.44430732,56.84865216,59.54865216,35.08400401,62.81956125,35.365902,43.42336925,52.795219,37.669453,47.58207501,38.56004367,30.46712161,42.75206,37.557785,64.51244883,41.32004367,35.86958703,30.86413685,56.65865216,31.52105339,39.36004367,40.31004367,43.53405292,45.48660206,44.78175624,44.20906901,43.53405292,44.31920117,45.64812923,62.32865216,47.994671,32.655922,41.10242621,45.997082,48.6146304,34.46471032,48.52439146,44.53946549,52.533451,49.12242621,40.70004367,32.859451,45.99321,32.29004367,41.54004367,53.62139534,45.31039061,43.469348,54.24656987,54.40865216,69.11865216,43.87906532,39.11004367,50.95295517,47.62718474,33.64146,28.97712161,40.41004367,38.728554,43.53405292,37.25004367,57.234123,56.968906,48.599827,51.95150854,44.001431,60.87242621,40.819698,54.74865216,42.12004367,43.87906532,48.29378082,30.64712161,46.11242621,59.48865216,43.53405292,43.21201916,48.17346222,55.44865216,47.99808698,41.65004367,44.15400293,47.59711158,33.34353752,38.48004367,59.75865216,44.833416,28.30712161,30.67712161,59.59865216,43.65820269,51.33701416,54.13079681,39.735695,34.54649659,45.84242621,39.22004367,39.76004367,41.93004367,43.47118353,45.11242621,41.46004367,45.64078709,50.96392828,27.98712161,45.18924523,48.613129,39.21777576,51.70343723,48.8352145,48.58455076,44.97999413,50.64570798,43.55928926,71.52865216,63.76865216,47.32979465
Nrao,SSP3,2061,51.74978153,35.47871033,50.6687739,32.92978113,43.566886,45.45183804,34.87316769,38.29719723,34.250641,20.15423433,41.03871033,32.813118,51.48384514,47.64233983,39.65871033,51.798466,43.566886,44.8164702,36.52371576,51.570862,55.46662162,49.233547,62.88942423,48.91039673,47.15663964,46.46471377,68.66662162,64.44662162,36.354588,35.09290484,59.400043,48.794121,51.18951386,50.78197824,50.26548344,48.02781481,62.21692612,64.13662162,55.39662162,41.010853,28.67871033,35.83039893,37.141018,37.795017,52.8162602,31.158739,62.18575703,43.18021379,44.480312,38.42871033,51.90782312,37.888523,39.596954,40.84871033,32.839642,50.7366965,33.77898,50.05747047,39.271313,46.76537893,50.72537607,42.61277397,55.53662162,58.86662162,51.90782312,40.557491,56.932476,46.47627802,56.90662162,59.60662162,35.15753341,62.87753071,35.563641,43.46752509,53.028542,37.821404,47.57006328,38.57871033,30.54423433,42.881062,37.730007,64.53653582,41.33871033,35.9588801,30.94149557,56.71662162,31.60917477,39.37871033,40.32871033,43.566886,45.52986567,44.8164702,44.23683637,43.566886,44.34830442,45.69335213,62.38662162,48.221085,32.785652,41.21537893,46.03705603,48.64146684,34.5557653,48.55502509,44.5712405,52.525345,49.23537893,40.71871033,33.000179,46.04261867,32.30871033,41.55871033,53.64108315,45.3515168,43.48814269,54.29665782,54.46662162,69.17662162,43.87435195,39.12871033,50.95178475,47.61342921,33.800568,29.05423433,40.42871033,38.861477,43.566886,37.26871033,57.328793,57.172943,48.700581,51.98194423,44.162956,60.98537893,40.953976,54.80662162,42.13871033,43.87435195,48.3341184,30.72423433,46.22537893,59.54662162,43.566886,43.25204161,48.21886274,55.50662162,47.96999357,41.66871033,44.18110235,47.58451859,33.42964198,38.49871033,59.81662162,45.182709,28.38423433,30.75423433,59.65662162,43.70695117,51.34799993,54.1752551,39.757721,34.63619625,45.95537893,39.23871033,39.77871033,41.94871033,43.49000049,45.22537893,41.47871033,45.68592093,50.96310518,28.06423433,45.22890195,48.759293,39.30812269,51.74978153,48.8527689,48.61265293,45.01711267,50.6348126,43.57917492,71.58662162,63.82662162,47.32753527
Nrao,SSP3,2062,51.79668111,35.49846583,50.65992587,33.01480165,43.6008989,45.49577016,34.95625082,38.37472188,34.415176,20.23269167,41.05846583,32.959564,51.49964228,47.6288286,39.67846583,52.071331,43.6008989,44.85262212,36.60373669,51.860718,55.52461504,49.116135,62.98820784,48.92698979,47.19307415,46.49881458,68.72461504,64.50461504,36.577286,35.16907078,59.500523,48.896236,51.19641135,50.77655315,50.2444412,47.99871862,62.34530301,64.19461504,55.45461504,40.971611,28.69846583,35.90507531,37.353371,37.97821,52.87234534,31.311676,62.31694213,43.22038193,44.583084,38.44846583,51.93510525,38.046947,39.705082,40.86846583,33.00309,50.72990224,33.923061,50.03013857,39.41008,46.87897457,50.71823951,42.64182075,55.59461504,58.92461504,51.93510525,40.763554,56.947292,46.50991128,56.96461504,59.66461504,35.23166489,62.93552414,35.761074,43.5133243,53.269062,37.974735,47.55947422,38.59846583,30.62269167,43.008995,37.904751,64.55943282,41.35846583,36.04901029,31.02019054,56.77461504,31.69826625,39.39846583,40.34846583,43.6008989,45.57475325,44.85262212,44.26589057,43.6008989,44.37872356,45.74024163,62.44461504,48.449318,32.92062,41.32897457,46.07905691,48.66993784,34.64769058,48.587314,44.60438954,52.522476,49.34897457,40.73846583,33.148052,46.093785,32.32846583,41.57846583,53.66134887,45.39422047,43.50802899,54.34688377,54.52461504,69.23461504,43.87085048,39.14846583,50.95149407,47.60108685,33.961079,29.13269167,40.44846583,38.994518,43.6008989,37.28846583,57.426971,57.381588,48.802692,52.0128023,44.326077,61.09897457,41.095329,54.86461504,42.15846583,43.87085048,48.37616418,30.80269167,46.33897457,59.60461504,43.6008989,43.29361752,48.26599906,55.56461504,47.94323512,41.68846583,44.20947408,47.5733451,33.51678517,38.51846583,59.87461504,45.531651,28.46269167,30.83269167,59.71461504,43.75744295,51.35968954,54.21993286,39.787563,34.7267391,46.06897457,39.25846583,39.79846583,41.96846583,43.50990954,45.33897457,41.49846583,45.73271943,50.9631568,28.14269167,45.27010418,48.905262,39.39908236,51.79668111,48.87190723,48.64239656,45.0557215,50.62493769,43.60017594,71.64461504,63.88461504,47.32675175
Nrao,SSP3,2063,51.84231023,35.51786617,50.65070435,33.09995641,43.63448798,45.53911761,35.03950843,38.45231065,34.579712,20.31115522,41.07786617,33.106007,51.51479824,47.61507034,39.69786617,52.344269,43.63448798,44.88826323,36.6838194,52.151363,55.58150899,48.995586,63.08236797,48.94314671,47.22889349,46.53236926,68.78150899,64.56150899,36.801594,35.24533639,59.600513,48.998047,51.20276433,50.77071739,50.22315789,47.96947331,62.46775818,64.25150899,55.51150899,40.930832,28.71786617,35.97983524,37.565552,38.161873,52.92735172,31.464609,62.44201208,43.26000114,44.685375,38.46786617,51.96172722,38.20573,39.813217,40.88786617,33.16658,50.72271217,34.067287,50.00263393,39.548771,46.9926005,50.71071087,42.67042415,55.65150899,58.98150899,51.96172722,40.970364,56.95985,46.54300135,57.02150899,59.72150899,35.30587402,62.99241808,35.958412,43.55852113,53.509872,38.128414,47.54861978,38.61786617,30.70115522,43.13678,38.080139,64.58119861,41.37786617,36.13939117,31.09889637,56.83150899,31.78757138,39.41786617,40.36786617,43.63448798,45.6190471,44.88826323,44.29450134,43.63448798,44.40868632,45.7865184,62.50150899,48.677536,33.05558,41.4426005,46.12054615,48.69789807,34.73988479,48.61906816,44.63705627,52.519711,49.4626005,40.75786617,33.29586,46.144298,32.34786617,41.59786617,53.68092488,45.43635113,43.52755889,54.39609461,54.58150899,69.29150899,43.86708952,39.16786617,50.95073695,47.58849012,34.121689,29.21115522,40.46786617,39.127426,43.63448798,37.30786617,57.524967,57.590874,48.904129,52.04285562,44.489216,61.2126005,41.236664,54.92150899,42.17786617,43.86708952,48.41761392,30.88115522,46.4526005,59.66150899,43.63448798,43.33463114,48.31250736,55.62150899,47.91631287,41.70786617,44.23740885,47.56190989,33.604104,38.53786617,59.93150899,45.880135,28.54115522,30.91115522,59.77150899,43.80728779,51.37078259,54.26365577,39.816959,34.8175371,46.1826005,39.27786617,39.81786617,41.98786617,43.52946198,45.4526005,41.51786617,45.77890607,50.96273825,28.22115522,45.31074765,49.051266,39.49009355,51.84231023,48.89059343,48.67162143,45.09379619,50.61470044,43.62080996,71.70150899,63.94150899,47.32564125
Nrao,SSP3,2064,51.88403254,35.53691033,50.68293658,33.18525916,43.65976534,45.5536301,35.12296119,38.529984,34.744267,20.38963217,41.09691033,33.252449,51.55573548,47.63744621,39.71691033,52.617287,43.65976534,44.90423404,36.76398432,52.442795,55.63735054,48.871941,63.17212103,48.96123141,47.26500956,46.54795834,68.83735054,64.61735054,37.027542,35.32172221,59.700039,49.099594,51.2405581,50.80415865,50.25108296,47.99407072,62.58456476,64.30735054,55.56735054,40.888515,28.73691033,36.05469925,37.77771,38.346008,52.98251924,31.617554,62.56125192,43.27521915,44.787186,38.48691033,51.99774105,38.36491,39.921467,40.90691033,33.33012,50.75566982,34.211666,50.02833741,39.687393,47.10627686,50.74354762,42.68772676,55.70735054,59.03735054,51.99774105,41.177925,56.97015,46.55865707,57.07735054,59.77735054,35.38018134,63.04825964,36.155716,43.57268365,53.750992,38.282448,47.57057911,38.63691033,30.77963217,43.264427,38.256195,64.60188909,41.39691033,36.23004355,31.17762045,56.88735054,31.877108,39.43691033,40.38691033,43.65976534,45.63338049,44.90423404,44.31180255,43.65976534,44.42573168,45.80047655,62.55735054,48.905758,33.19054,41.55627686,46.15555538,48.71428965,34.83236861,48.63491551,44.65358995,52.517109,49.57627686,40.77691033,33.443611,46.1574545,32.36691033,41.61691033,53.72344049,45.45109388,43.54657854,54.44919259,54.63735054,69.34735054,43.88874369,39.18691033,50.98599176,47.61069937,34.282398,29.28963217,40.48691033,39.260246,43.65976534,37.32691033,57.622768,57.800785,49.004902,52.08911259,44.652458,61.32627686,41.378014,54.97735054,42.19691033,43.88874369,48.43207049,30.95963217,46.56627686,59.71735054,43.65976534,43.34958527,48.32623831,55.67735054,47.94057704,41.72691033,44.25483798,47.58395253,33.69161436,38.55691033,59.98735054,46.228302,28.61963217,30.98963217,59.82735054,43.82057073,51.410269,54.31479405,39.845894,34.90861106,46.29627686,39.29691033,39.83691033,42.00691033,43.54847736,45.56627686,41.53691033,45.79288128,50.99811396,28.29963217,45.32577183,49.197304,39.5811766,51.88403254,48.90831532,48.6878316,45.10930648,50.64656996,43.63962067,71.75735054,63.99735054,47.34620286
Nrao,SSP3,2065,51.92456416,35.55559667,50.71492551,33.27071375,43.68461097,45.56751331,35.20661691,38.60775243,34.908852,20.468125,41.11559667,33.398899,51.59614775,47.65967666,39.73559667,52.890404,43.68461097,44.91966293,36.84424189,52.734997,55.69218486,48.745197,63.25767327,48.97890767,47.30054223,46.56298602,68.89218486,64.67218486,37.255123,35.39823804,59.799107,49.200897,51.27792861,50.83731749,50.27890409,48.01865886,62.69598332,64.36218486,55.62218486,40.844654,28.75559667,36.12967756,37.98988,38.530617,53.03670133,31.770514,62.67493344,43.28985014,44.888508,38.50559667,52.03316461,38.524502,40.029861,40.92559667,33.493721,50.7883607,34.356201,50.05400883,39.825962,47.22001314,50.7761215,42.70456721,55.76218486,59.09218486,52.03316461,41.386234,56.978191,46.57375548,57.13218486,59.83218486,35.4545972,63.10309395,36.352989,43.58619592,53.992424,38.436848,47.59236749,38.65559667,30.858125,43.391941,38.432926,64.62155737,41.41559667,36.32097321,31.25636535,56.94218486,31.96688076,39.45559667,40.40559667,43.68461097,45.64707388,44.91966293,44.32864153,43.68461097,44.44229949,45.81377222,62.61218486,49.133995,33.325497,41.67001314,46.19006631,48.73016901,34.92514726,48.6502173,44.66961541,52.514748,49.69001314,40.79559667,33.591305,46.1699005,32.38559667,41.63559667,53.76538005,45.46522114,43.56523889,54.5013721,54.69218486,69.40218486,43.9102041,39.20559667,51.02090546,47.63275299,34.443214,29.368125,40.50559667,39.393021,43.68461097,37.34559667,57.720383,58.011326,49.105,52.13467245,44.815838,61.44001314,41.51939,55.03218486,42.21559667,43.9102041,48.44589626,31.038125,46.68001314,59.77218486,43.68461097,43.36393658,48.33929397,55.73218486,47.96481153,41.74559667,44.27181255,47.60582932,33.77932052,38.57559667,60.04218486,46.576214,28.698125,31.068125,59.88218486,43.83315074,51.44927738,54.36507728,39.874359,34.99996667,46.41001314,39.31559667,39.85559667,42.02559667,43.56713319,45.68001314,41.55559667,45.80619502,51.03314465,28.378125,45.34019738,49.343388,39.67234163,51.92456416,48.92560652,48.70351844,45.12424726,50.67820792,43.65805956,71.81218486,64.05218486,47.36650785
Nrao,SSP3,2066,51.96425548,35.57433633,50.74830652,33.35638509,43.70936767,45.58079381,35.29040943,38.68546422,35.074116,20.54673961,41.13433633,33.54565,51.63715468,47.68339926,39.75433633,53.163364,43.70936767,44.93470023,36.92444617,53.027008,55.74624852,48.615387,63.33922131,48.99700966,47.33612749,46.57781923,68.94624852,64.72624852,37.484333,35.47475056,59.898216,49.309879,51.31618174,50.87175766,50.30851186,48.04529125,62.8022624,64.41624852,55.67624852,40.799026,28.77433633,36.20462239,38.201736,38.716061,53.09017452,31.923641,62.78331573,43.30398056,44.989304,38.52433633,52.06870175,38.684635,40.1367,40.94433633,33.657425,50.8223772,34.501034,50.08167041,39.964703,47.33374114,50.81003209,42.72120888,55.81624852,59.14624852,52.06870175,41.595413,56.984344,46.58867599,57.18624852,59.88624852,35.52896854,63.15715761,36.550327,43.59905484,54.235138,38.591671,47.61554451,38.67433633,30.93673961,43.519222,38.610367,64.64025396,41.43433633,36.41218241,31.33523547,56.99624852,32.05692921,39.47433633,40.42433633,43.70936767,45.66013864,44.93470023,44.34528152,43.70936767,44.45863127,45.82638494,62.66624852,49.361259,33.460022,41.78374114,46.22549147,48.74605333,35.0182426,48.6653888,44.68533077,52.513023,49.80374114,40.81433633,33.739689,46.1815475,32.40433633,41.65433633,53.80776968,45.47877904,43.58394902,54.55303229,54.74624852,69.45624852,43.93267189,39.22433633,51.05693436,47.65625736,34.604351,29.44673961,40.52433633,39.52581,43.70936767,37.36433633,57.818832,58.223141,49.203896,52.18033967,44.979721,61.55374114,41.661686,55.08624852,42.23433633,43.93267189,48.45924611,31.11673961,46.79374114,59.82624852,43.70936767,43.37774913,48.3516934,55.78624852,47.99100745,41.76433633,44.28860664,47.62911546,33.86727415,38.59433633,60.09624852,46.923859,28.77673961,31.14673961,59.93624852,43.84495006,51.48901332,54.4150207,39.905144,35.09161017,46.52374114,39.33433633,39.87433633,42.04433633,43.58583818,45.79374114,41.57433633,45.81882829,51.06927947,28.45673961,45.35409431,49.489521,39.76346804,51.96425548,48.9432333,48.71916516,45.13872978,50.71127118,43.67651798,71.86624852,64.10624852,47.38785413
Nrao,SSP3,2067,52.00363298,35.59348933,50.78342846,33.44301242,43.7342852,45.59361829,35.37475604,38.76347869,35.241592,20.62651261,41.15348933,33.695431,51.67916618,47.70886677,39.77348933,53.434872,43.7342852,44.94956127,37.00492448,53.317398,55.80005602,48.482822,63.41695257,49.01571104,47.37218634,46.59258564,69.00005602,64.78005602,37.715134,35.55167484,59.999294,49.424652,51.35570534,50.90783648,50.3402249,48.07426157,62.90363906,64.47005602,55.73005602,40.751835,28.79348933,36.27994832,38.412296,38.903622,53.14344855,32.077419,62.88664581,43.31779031,45.089764,38.54348933,52.10473445,38.847759,40.240799,40.96348933,33.821178,50.85807327,34.650696,50.11162516,40.105408,47.44735786,50.84563247,42.73792978,55.87005602,59.20005602,52.10473445,41.808002,56.989128,46.60354749,57.24005602,59.94005602,35.60370978,63.21096511,36.747601,43.61139058,54.482525,38.747589,47.64035524,38.69348933,31.01651261,43.646473,38.790176,64.65802687,41.45348933,36.5040907,31.41525664,57.05005602,32.14780809,39.49348933,40.44348933,43.7342852,45.67271301,44.94956127,44.36200047,43.7342852,44.47499293,45.83843529,62.72005602,49.584175,33.599987,41.89735786,46.26182856,48.76208508,35.11208099,48.68056245,44.70097785,52.515007,49.91735786,40.83348933,33.891171,46.19247833,32.42348933,41.67348933,53.85103038,45.49192508,43.60306778,54.60466839,54.80005602,69.51005602,43.95647084,39.24348933,51.0944485,47.68146216,34.767094,29.52651261,40.54348933,39.658779,43.7342852,37.38348933,57.919147,58.437901,49.301586,52.22656146,45.143654,61.66735786,41.80962,55.14005602,42.25348933,43.95647084,48.47222684,31.19651261,46.90735786,59.88005602,43.7342852,43.39119038,48.36353,55.84005602,48.01945235,41.78348933,44.30550424,47.65405755,33.95611831,38.61348933,60.15005602,47.270668,28.85651261,31.22651261,59.99005602,43.85605747,51.52987656,54.46510579,39.940002,35.18396126,46.63735786,39.35348933,39.89348933,42.06348933,43.60495099,45.90735786,41.59348933,45.83090246,51.1068893,28.53651261,45.36763337,49.636665,39.85474294,52.00363298,48.96136262,48.73491087,45.1529477,50.74610605,43.69534495,71.92005602,64.16005602,47.41046101
