year,st,state,gini,d10_value
1982,1,Alabama,0.485322058,0.352821846
1982,2,Alaska,0.497472107,0.293748779
1982,3,Arizona,0.494201452,0.340292587
1982,4,Arkansas,0.515090644,0.347671661
1982,5,California,0.507490575,0.353717155
1982,6,Colorado,0.504656076,0.34970787
1982,7,Connecticut,0.495913088,0.389304161
1982,8,Delaware,0.47540915,0.345574265
1982,9,District of Columbia,0.522671878,0.443497124
1982,10,Florida,0.508621395,0.395691681
1982,11,Georgia,0.495576411,0.352983704
1982,12,Hawaii,0.495135516,0.286241188
1982,13,Idaho,0.523470044,0.297995815
1982,14,Illinois,0.485413134,0.344669533
1982,15,Indiana,0.478956819,0.317192841
1982,16,Iowa,0.511587322,0.308465233
1982,17,Kansas,0.512775183,0.332789268
1982,18,Kentucky,0.492888778,0.341014404
1982,19,Louisiana,0.51534301,0.385305748
1982,20,Maine,0.469641656,0.303842697
1982,21,Maryland,0.472713202,0.355162239
1982,22,Massachusetts,0.477510482,0.360613098
1982,23,Michigan,0.474806845,0.345419579
1982,24,Minnesota,0.494816393,0.324462433
1982,25,Mississippi,0.520614684,0.373019638
1982,26,Missouri,0.4887999,0.340994644
1982,27,Montana,0.540478408,0.306323357
1982,28,Nebraska,0.539485157,0.303600731
1982,29,Nevada,0.504713535,0.336766014
1982,30,New Hampshire,0.464410782,0.314328632
1982,31,New Jersey,0.474376887,0.372263527
1982,32,New Mexico,0.51664722,0.326029205
1982,33,New York,0.493326545,0.387820396
1982,34,North Carolina,0.479249448,0.331499939
1982,35,North Dakota,0.556502998,0.305498486
1982,36,Ohio,0.46584183,0.324845772
1982,37,Oklahoma,0.528308928,0.372723351
1982,38,Oregon,0.496219784,0.317842884
1982,39,Pennsylvania,0.468880057,0.332667427
1982,40,Rhode Island,0.472174108,0.338138657
1982,41,South Carolina,0.471061438,0.321301498
1982,42,South Dakota,0.603749156,0.277541809
1982,43,Tennessee,0.495496869,0.353558693
1982,44,Texas,0.523281813,0.387484474
1982,45,Utah,0.486860126,0.292674427
1982,46,Vermont,0.490757078,0.31156971
1982,47,Virginia,0.473130584,0.336001205
1982,48,Washington,0.473964393,0.315001278
1982,49,West Virginia,0.465652108,0.362863541
1982,50,Wisconsin,0.479578674,0.308847427
1982,51,Wyoming,0.510703743,0.300152245
1983,1,Alabama,0.487629741,0.357522964
1983,2,Alaska,0.505189002,0.363420105
1983,3,Arizona,0.49703595,0.331910095
1983,4,Arkansas,0.516478777,0.356897736
1983,5,California,0.512501478,0.359013519
1983,6,Colorado,0.510241508,0.372426071
1983,7,Connecticut,0.495138258,0.395243988
1983,8,Delaware,0.478956372,0.352958717
1983,9,District of Columbia,0.518713832,0.446821175
1983,10,Florida,0.512805045,0.387388115
1983,11,Georgia,0.496158212,0.341960411
1983,12,Hawaii,0.495131582,0.298217907
1983,13,Idaho,0.527434409,0.321859779
1983,14,Illinois,0.490146965,0.364900627
1983,15,Indiana,0.480079949,0.337348061
1983,16,Iowa,0.527405202,0.335535355
1983,17,Kansas,0.515251219,0.352329597
1983,18,Kentucky,0.498397648,0.372181892
1983,19,Louisiana,0.518288195,0.443262405
1983,20,Maine,0.472758502,0.303057652
1983,21,Maryland,0.477046579,0.359015007
1983,22,Massachusetts,0.477730542,0.350892601
1983,23,Michigan,0.476917893,0.339128075
1983,24,Minnesota,0.495924085,0.333995819
1983,25,Mississippi,0.5282529,0.389249458
1983,26,Missouri,0.493518502,0.34914444
1983,27,Montana,0.564205766,0.348538094
1983,28,Nebraska,0.556139052,0.329138031
1983,29,Nevada,0.510633886,0.356558609
1983,30,New Hampshire,0.465647548,0.302517052
1983,31,New Jersey,0.476656169,0.390891457
1983,32,New Mexico,0.523167074,0.356976967
1983,33,New York,0.496688455,0.399545021
1983,34,North Carolina,0.476623595,0.317375526
1983,35,North Dakota,0.556683004,0.334832344
1983,36,Ohio,0.469314218,0.332294044
1983,37,Oklahoma,0.534722388,0.419523506
1983,38,Oregon,0.494670898,0.330208855
1983,39,Pennsylvania,0.473987848,0.34894146
1983,40,Rhode Island,0.47084704,0.326009636
1983,41,South Carolina,0.475206584,0.326816788
1983,42,South Dakota,0.624916852,0.305948296
1983,43,Tennessee,0.494564325,0.353534241
1983,44,Texas,0.533090234,0.421169014
1983,45,Utah,0.484636217,0.301650524
1983,46,Vermont,0.489341319,0.313750801
1983,47,Virginia,0.472882897,0.336756897
1983,48,Washington,0.478976071,0.334701958
1983,49,West Virginia,0.464468986,0.402363586
1983,50,Wisconsin,0.483377635,0.325051308
1983,51,Wyoming,0.524238408,0.361138763
1984,1,Alabama,0.488491803,0.380420723
1984,2,Alaska,0.502557039,0.318758144
1984,3,Arizona,0.499340832,0.352000656
1984,4,Arkansas,0.512786746,0.379502792
1984,5,California,0.516663015,0.359105911
1984,6,Colorado,0.512867391,0.362289467
1984,7,Connecticut,0.498403609,0.386009293
1984,8,Delaware,0.479173839,0.352215271
1984,9,District of Columbia,0.521258235,0.436495705
1984,10,Florida,0.517050445,0.407048035
1984,11,Georgia,0.498464346,0.355325928
1984,12,Hawaii,0.49449259,0.299053211
1984,13,Idaho,0.531833768,0.343139
1984,14,Illinois,0.495613486,0.365072823
1984,15,Indiana,0.482304186,0.350933189
1984,16,Iowa,0.534962118,0.33015873
1984,17,Kansas,0.517318904,0.346862297
1984,18,Kentucky,0.501584053,0.385725708
1984,19,Louisiana,0.526309729,0.427354698
1984,20,Maine,0.470302522,0.324777527
1984,21,Maryland,0.480036557,0.346811028
1984,22,Massachusetts,0.479337722,0.355024872
1984,23,Michigan,0.479519695,0.350738983
1984,24,Minnesota,0.49762243,0.333169556
1984,25,Mississippi,0.529325068,0.415672798
1984,26,Missouri,0.497142255,0.358308487
1984,27,Montana,0.574110329,0.359202995
1984,28,Nebraska,0.55970341,0.327979851
1984,29,Nevada,0.516800642,0.368723869
1984,30,New Hampshire,0.466651946,0.315346775
1984,31,New Jersey,0.480561763,0.383159561
1984,32,New Mexico,0.52400434,0.364701424
1984,33,New York,0.502453804,0.398744545
1984,34,North Carolina,0.477418423,0.34214283
1984,35,North Dakota,0.553690016,0.336403122
1984,36,Ohio,0.471533746,0.34015152
1984,37,Oklahoma,0.539561212,0.406138153
1984,38,Oregon,0.495917857,0.338588142
1984,39,Pennsylvania,0.477501988,0.362875328
1984,40,Rhode Island,0.471389502,0.341893311
1984,41,South Carolina,0.476436079,0.349587517
1984,42,South Dakota,0.617735982,0.324667931
1984,43,Tennessee,0.496007174,0.373396568
1984,44,Texas,0.542049408,0.415138702
1984,45,Utah,0.485291779,0.304968529
1984,46,Vermont,0.476063907,0.336309357
1984,47,Virginia,0.475431532,0.334107399
1984,48,Washington,0.481153399,0.3329039
1984,49,West Virginia,0.467489213,0.416615753
1984,50,Wisconsin,0.484600335,0.334327011
1984,51,Wyoming,0.527993619,0.341884384
1985,1,Alabama,0.495555818,0.386677475
1985,2,Alaska,0.504689515,0.304701157
1985,3,Arizona,0.506469667,0.364946251
1985,4,Arkansas,0.513538301,0.378438606
1985,5,California,0.525421083,0.374903946
1985,6,Colorado,0.518356204,0.36056427
1985,7,Connecticut,0.507108331,0.401157913
1985,8,Delaware,0.484565467,0.356482582
1985,9,District of Columbia,0.53070128,0.447352753
1985,10,Florida,0.529311359,0.413917274
1985,11,Georgia,0.506239533,0.372788658
1985,12,Hawaii,0.49993518,0.301191216
1985,13,Idaho,0.536025584,0.342315445
1985,14,Illinois,0.505805314,0.371539192
1985,15,Indiana,0.488001972,0.353369179
1985,16,Iowa,0.535221398,0.319951496
1985,17,Kansas,0.520435214,0.351473427
1985,18,Kentucky,0.506258547,0.382300797
1985,19,Louisiana,0.537600517,0.417079277
1985,20,Maine,0.473442048,0.330411263
1985,21,Maryland,0.486571312,0.356194344
1985,22,Massachusetts,0.486283451,0.371697044
1985,23,Michigan,0.486632138,0.370554733
1985,24,Minnesota,0.503172398,0.341470833
1985,25,Mississippi,0.534139872,0.406306
1985,26,Missouri,0.503493071,0.363809357
1985,27,Montana,0.584941328,0.340718689
1985,28,Nebraska,0.553458154,0.324830971
1985,29,Nevada,0.524425864,0.379656982
1985,30,New Hampshire,0.474317938,0.337355118
1985,31,New Jersey,0.490242839,0.398074455
1985,32,New Mexico,0.527308643,0.367747116
1985,33,New York,0.513674676,0.410372696
1985,34,North Carolina,0.484726161,0.347052383
1985,35,North Dakota,0.549387038,0.325093346
1985,36,Ohio,0.478493869,0.346681633
1985,37,Oklahoma,0.541993558,0.39121418
1985,38,Oregon,0.499004811,0.338019104
1985,39,Pennsylvania,0.484128594,0.367043381
1985,40,Rhode Island,0.47732386,0.348630142
1985,41,South Carolina,0.483320624,0.354076614
1985,42,South Dakota,0.60359925,0.31543602
1985,43,Tennessee,0.503178596,0.376553917
1985,44,Texas,0.555169821,0.410791702
1985,45,Utah,0.487130672,0.308045692
1985,46,Vermont,0.481523991,0.342860107
1985,47,Virginia,0.483347863,0.348838692
1985,48,Washington,0.488292515,0.332779541
1985,49,West Virginia,0.470258057,0.414021339
1985,50,Wisconsin,0.487874925,0.336627426
1985,51,Wyoming,0.533461154,0.33614212
1986,1,Alabama,0.503393412,0.407999039
1986,2,Alaska,0.573903263,0.29459444
1986,3,Arizona,0.51759851,0.396892319
1986,4,Arkansas,0.518823683,0.387499352
1986,5,California,0.536192596,0.405045738
1986,6,Colorado,0.526754439,0.374970474
1986,7,Connecticut,0.520653725,0.452638512
1986,8,Delaware,0.49253729,0.388280334
1986,9,District of Columbia,0.538014829,0.483330116
1986,10,Florida,0.541100919,0.4662146
1986,11,Georgia,0.516005576,0.405013275
1986,12,Hawaii,0.507464111,0.330711632
1986,13,Idaho,0.540526092,0.341195107
1986,14,Illinois,0.518670321,0.402366066
1986,15,Indiana,0.495167375,0.377617149
1986,16,Iowa,0.529465556,0.330905037
1986,17,Kansas,0.526695549,0.35900692
1986,18,Kentucky,0.5123564,0.400677948
1986,19,Louisiana,0.547487497,0.405135803
1986,20,Maine,0.482801497,0.369936905
1986,21,Maryland,0.496216774,0.384133492
1986,22,Massachusetts,0.498626679,0.418700294
1986,23,Michigan,0.497382581,0.39864521
1986,24,Minnesota,0.510497332,0.377876472
1986,25,Mississippi,0.53532964,0.41232811
1986,26,Missouri,0.5107373,0.390513992
1986,27,Montana,0.586063802,0.337593842
1986,28,Nebraska,0.543363452,0.338911057
1986,29,Nevada,0.532405972,0.42755558
1986,30,New Hampshire,0.487321049,0.40078125
1986,31,New Jersey,0.505287766,0.442634964
1986,32,New Mexico,0.53210628,0.370458679
1986,33,New York,0.528696299,0.45975132
1986,34,North Carolina,0.495080233,0.377031937
1986,35,North Dakota,0.546416879,0.329321671
1986,36,Ohio,0.489876509,0.369417114
1986,37,Oklahoma,0.545910776,0.370134735
1986,38,Oregon,0.50822103,0.359082642
1986,39,Pennsylvania,0.495664895,0.395709
1986,40,Rhode Island,0.488099635,0.401531105
1986,41,South Carolina,0.492679954,0.378509941
1986,42,South Dakota,0.585892081,0.326208687
1986,43,Tennessee,0.513175726,0.405368767
1986,44,Texas,0.567807674,0.403357925
1986,45,Utah,0.50021255,0.32768959
1986,46,Vermont,0.490509003,0.383933601
1986,47,Virginia,0.494093627,0.37932724
1986,48,Washington,0.497935772,0.363620949
1986,49,West Virginia,0.478779435,0.422333298
1986,50,Wisconsin,0.496188313,0.359091873
1986,51,Wyoming,0.541937351,0.327530746
1987,1,Alabama,0.515536308,0.372486954
1987,2,Alaska,0.644675255,0.285022659
1987,3,Arizona,0.532150626,0.371853523
1987,4,Arkansas,0.529380977,0.354571457
1987,5,California,0.554924846,0.379243469
1987,6,Colorado,0.542154789,0.34311821
1987,7,Connecticut,0.540106118,0.418342171
1987,8,Delaware,0.50463897,0.354097099
1987,9,District of Columbia,0.551578581,0.440202637
1987,10,Florida,0.559814394,0.429785156
1987,11,Georgia,0.530958116,0.379404449
1987,12,Hawaii,0.525547385,0.314342957
1987,13,Idaho,0.548550844,0.308205318
1987,14,Illinois,0.536159933,0.388226318
1987,15,Indiana,0.507418871,0.348294983
1987,16,Iowa,0.528444171,0.310034313
1987,17,Kansas,0.537477791,0.343695526
1987,18,Kentucky,0.523038745,0.371542511
1987,19,Louisiana,0.558122873,0.374140968
1987,20,Maine,0.49604699,0.347014656
1987,21,Maryland,0.511844695,0.356844063
1987,22,Massachusetts,0.516171634,0.386302032
1987,23,Michigan,0.512268007,0.372277298
1987,24,Minnesota,0.521806717,0.342782974
1987,25,Mississippi,0.544241786,0.371399727
1987,26,Missouri,0.522589982,0.357485809
1987,27,Montana,0.586838007,0.318205719
1987,28,Nebraska,0.543176055,0.308016605
1987,29,Nevada,0.550568521,0.40349041
1987,30,New Hampshire,0.505498827,0.364717178
1987,31,New Jersey,0.527137458,0.412664833
1987,32,New Mexico,0.545521975,0.340764084
1987,33,New York,0.549464822,0.424201736
1987,34,North Carolina,0.509381533,0.354019279
1987,35,North Dakota,0.549468398,0.293490086
1987,36,Ohio,0.504209518,0.354125443
1987,37,Oklahoma,0.552858233,0.342537651
1987,38,Oregon,0.519110739,0.338813362
1987,39,Pennsylvania,0.515252292,0.379669342
1987,40,Rhode Island,0.505717158,0.38204586
1987,41,South Carolina,0.503858387,0.343575172
1987,42,South Dakota,0.582585633,0.297099323
1987,43,Tennessee,0.529169858,0.371845894
1987,44,Texas,0.584917784,0.382312698
1987,45,Utah,0.515419602,0.310306778
1987,46,Vermont,0.506655395,0.360266304
1987,47,Virginia,0.5101583,0.339033546
1987,48,Washington,0.512139916,0.341277237
1987,49,West Virginia,0.48939383,0.382797737
1987,50,Wisconsin,0.5091905,0.339271927
1987,51,Wyoming,0.554915786,0.317302265
1988,1,Alabama,0.533909202,0.388419037
1988,2,Alaska,0.695107758,0.286113815
1988,3,Arizona,0.552365363,0.38255558
1988,4,Arkansas,0.547567606,0.368822632
1988,5,California,0.575551987,0.408660164
1988,6,Colorado,0.558451414,0.367150192
1988,7,Connecticut,0.55805254,0.449237099
1988,8,Delaware,0.520304561,0.372921829
1988,9,District of Columbia,0.571748376,0.444863167
1988,10,Florida,0.578894675,0.470524178
1988,11,Georgia,0.548432231,0.402658768
1988,12,Hawaii,0.546150208,0.344183273
1988,13,Idaho,0.562526166,0.330297279
1988,14,Illinois,0.555384099,0.411809998
1988,15,Indiana,0.523948073,0.373734856
1988,16,Iowa,0.538125515,0.338328209
1988,17,Kansas,0.551003635,0.373516846
1988,18,Kentucky,0.54112637,0.377401695
1988,19,Louisiana,0.576586604,0.38460762
1988,20,Maine,0.511927903,0.355490608
1988,21,Maryland,0.528924227,0.373788338
1988,22,Massachusetts,0.534058869,0.392985306
1988,23,Michigan,0.530825496,0.390378304
1988,24,Minnesota,0.536536098,0.372180099
1988,25,Mississippi,0.559653699,0.374950905
1988,26,Missouri,0.540366113,0.384185944
1988,27,Montana,0.597674012,0.352261467
1988,28,Nebraska,0.553218246,0.337362061
1988,29,Nevada,0.572606146,0.471011543
1988,30,New Hampshire,0.526436329,0.388075294
1988,31,New Jersey,0.548223138,0.444911537
1988,32,New Mexico,0.56179446,0.360877419
1988,33,New York,0.570706904,0.44621933
1988,34,North Carolina,0.528402388,0.37061718
1988,35,North Dakota,0.562004209,0.352837677
1988,36,Ohio,0.520759404,0.367421913
1988,37,Oklahoma,0.566303432,0.357554741
1988,38,Oregon,0.538178384,0.367898331
1988,39,Pennsylvania,0.535758793,0.408067055
1988,40,Rhode Island,0.525899827,0.402722893
1988,41,South Carolina,0.523336768,0.346256523
1988,42,South Dakota,0.586626351,0.328362656
1988,43,Tennessee,0.547445655,0.39851963
1988,44,Texas,0.604058504,0.403277206
1988,45,Utah,0.536841214,0.332896767
1988,46,Vermont,0.521300018,0.392476959
1988,47,Virginia,0.527017593,0.361535416
1988,48,Washington,0.528801203,0.369661789
1988,49,West Virginia,0.507365346,0.385203896
1988,50,Wisconsin,0.524683356,0.378270149
1988,51,Wyoming,0.572099447,0.351457787
1989,1,Alabama,0.560498893,0.398958092
1989,2,Alaska,0.6674968,0.291288872
1989,3,Arizona,0.578778744,0.378710518
1989,4,Arkansas,0.576579869,0.374004364
1989,5,California,0.599852622,0.411349983
1989,6,Colorado,0.577278852,0.355788994
1989,7,Connecticut,0.573228896,0.428336105
1989,8,Delaware,0.53870064,0.359286423
1989,9,District of Columbia,0.604206443,0.442168922
1989,10,Florida,0.603414595,0.455011215
1989,11,Georgia,0.569263399,0.396532707
1989,12,Hawaii,0.568033695,0.345788574
1989,13,Idaho,0.583421052,0.350420227
1989,14,Illinois,0.576775134,0.4034972
1989,15,Indiana,0.545146644,0.363417168
1989,16,Iowa,0.555202961,0.35026413
1989,17,Kansas,0.568826139,0.378749847
1989,18,Kentucky,0.567681611,0.393566704
1989,19,Louisiana,0.607066035,0.395771523
1989,20,Maine,0.530230105,0.358054008
1989,21,Maryland,0.545588255,0.373464928
1989,22,Massachusetts,0.551927388,0.386513557
1989,23,Michigan,0.552254498,0.383474579
1989,24,Minnesota,0.554721534,0.367778397
1989,25,Mississippi,0.584807754,0.382005348
1989,26,Missouri,0.56517607,0.387277527
1989,27,Montana,0.624744952,0.359983177
1989,28,Nebraska,0.571437716,0.353238602
1989,29,Nevada,0.599070907,0.444280052
1989,30,New Hampshire,0.551383376,0.372498627
1989,31,New Jersey,0.566608131,0.424153137
1989,32,New Mexico,0.586002231,0.374115906
1989,33,New York,0.592072427,0.436504402
1989,34,North Carolina,0.552321672,0.382350121
1989,35,North Dakota,0.582429528,0.340216141
1989,36,Ohio,0.539015293,0.363897362
1989,37,Oklahoma,0.58741647,0.368133965
1989,38,Oregon,0.561790586,0.381205482
1989,39,Pennsylvania,0.555632055,0.400164871
1989,40,Rhode Island,0.549436271,0.382778664
1989,41,South Carolina,0.551356316,0.372974625
1989,42,South Dakota,0.596134007,0.333855743
1989,43,Tennessee,0.57044059,0.405384064
1989,44,Texas,0.628401339,0.40154911
1989,45,Utah,0.560532629,0.338786392
1989,46,Vermont,0.537581682,0.370815048
1989,47,Virginia,0.544213831,0.356539612
1989,48,Washington,0.548921824,0.371322327
1989,49,West Virginia,0.533796787,0.402121544
1989,50,Wisconsin,0.540609419,0.360751457
1989,51,Wyoming,0.595489442,0.35256485
1990,1,Alabama,0.55987823,0.400226059
1990,2,Alaska,0.670734107,0.344634323
1990,3,Arizona,0.576357484,0.396588631
1990,4,Arkansas,0.566798151,0.382374496
1990,5,California,0.598739445,0.423467827
1990,6,Colorado,0.579258621,0.368412361
1990,7,Connecticut,0.574266076,0.425372314
1990,8,Delaware,0.530975223,0.365686607
1990,9,District of Columbia,0.585148871,0.42712883
1990,10,Florida,0.603043497,0.444483719
1990,11,Georgia,0.568560839,0.394565659
1990,12,Hawaii,0.572948098,0.365538368
1990,13,Idaho,0.569997072,0.356716614
1990,14,Illinois,0.571380556,0.398973885
1990,15,Indiana,0.546787858,0.364844551
1990,16,Iowa,0.55833596,0.342139206
1990,17,Kansas,0.554324448,0.362065392
1990,18,Kentucky,0.561283648,0.396450157
1990,19,Louisiana,0.593702674,0.394825897
1990,20,Maine,0.531884551,0.344046173
1990,21,Maryland,0.542600751,0.370819702
1990,22,Massachusetts,0.555001199,0.391638985
1990,23,Michigan,0.549059927,0.381224785
1990,24,Minnesota,0.5509817,0.359984818
1990,25,Mississippi,0.578444898,0.388482475
1990,26,Missouri,0.558604836,0.377349396
1990,27,Montana,0.585717618,0.361223488
1990,28,Nebraska,0.565731525,0.345479965
1990,29,Nevada,0.582232296,0.462136536
1990,30,New Hampshire,0.542898297,0.370812721
1990,31,New Jersey,0.565702021,0.419239464
1990,32,New Mexico,0.581116617,0.378983498
1990,33,New York,0.591690779,0.426605034
1990,34,North Carolina,0.543725967,0.368409348
1990,35,North Dakota,0.560771763,0.338522301
1990,36,Ohio,0.533169925,0.35838768
1990,37,Oklahoma,0.582168758,0.374199371
1990,38,Oregon,0.553264797,0.380112495
1990,39,Pennsylvania,0.553677022,0.386708794
1990,40,Rhode Island,0.537900746,0.383274918
1990,41,South Carolina,0.5447914,0.366642418
1990,42,South Dakota,0.581433713,0.336403351
1990,43,Tennessee,0.570046246,0.393018684
1990,44,Texas,0.621660411,0.411044998
1990,45,Utah,0.561893702,0.354882736
1990,46,Vermont,0.539698362,0.360988579
1990,47,Virginia,0.544876039,0.352596588
1990,48,Washington,0.549711168,0.387494011
1990,49,West Virginia,0.535549223,0.402143402
1990,50,Wisconsin,0.537202835,0.3641716
1990,51,Wyoming,0.586662054,0.350355148
1991,1,Alabama,0.55754292,0.39441185
1991,2,Alaska,0.664603829,0.315627251
1991,3,Arizona,0.580055118,0.391170731
1991,4,Arkansas,0.564126372,0.384576378
1991,5,California,0.599661529,0.407401085
1991,6,Colorado,0.579005063,0.368250198
1991,7,Connecticut,0.576106191,0.429532547
1991,8,Delaware,0.529548466,0.363430595
