iso,sce,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
CRI,SSP3,11725.97588,12017.55527,12364.99819,12753.61774,13170.89166,13605.65621,14048.69391,14491.93349,14929.21848,15354.87426,15765.33226,16156.88663,16527.13066,16875.69134,17203.20275,17510.83749,17797.85621,18063.84645,18312.10465,18546.19625,18769.72636,18982.79972,19185.85738,19381.74732,19574.31929,19765.69757,19956.15529,20146.73363,20335.60152,20520.153,20698.7095,20872.01782,21040.51581,21203.94476,21362.6401,21516.71143,21666.41291,21812.08501,21954.45358,22093.79661,22230.84051,22366.26858,22500.25473,22634.75538,22772.07964,22913.92492,23060.63877,23212.42879,23369.54132,23531.30416,23697.7094,23869.09651,24045.45206,24227.07337,24414.12524,24606.67723,24804.39292,25007.04965,25214.60088,25427.3815,25645.03057,25867.24782,26094.00987,26323.41674,26553.56894,26783.03399,27011.5565,27238.88618,27464.72414,27689.03098,27911.79038,28132.63462,28351.48111,28568.87248,28785.337,29001.68617,29217.71902,29433.63833,29649.54307,29865.55953,30081.69298,30298.1948,30515.33428,30733.14271,30951.79959,31171.61466,31392.66766,31615.17567,31839.37843,32065.51424,32293.61626
CIV,SSP3,1900.795746,1914.847151,1949.026114,2003.082233,2076.481334,2168.345355,2277.807809,2403.681499,2544.795059,2699.717166,2867.118134,3045.698706,3234.288681,3430.729945,3632.232561,3836.819269,4043.879677,4252.96575,4462.461589,4670.470413,4876.108803,5079.332723,5279.840707,5478.957343,5678.738082,5880.269949,6083.210172,6287.399226,6492.728767,6699.04949,6906.153981,7114.076397,7323.011066,7532.198199,7740.749153,7948.07198,8154.359578,8359.579268,8564.347184,8769.555586,8975.791787,9183.111686,9391.618231,9601.529876,9813.093691,10026.46967,10241.8205,10459.28212,10678.88831,10900.57933,11124.30531,11350.06152,11577.78664,11807.54514,12039.36641,12273.30251,12509.28371,12747.21767,12987.043,13228.73618,13472.13381,13717.13204,13963.58056,14211.12208,14459.24766,14707.56702,14955.97161,15204.33961,15452.42017,15699.9742,15946.85684,16193.05114,16438.50158,16683.41234,16928.15526,17172.93154,17417.71178,17662.55775,17907.29108,18151.72195,18395.70384,18639.34725,18882.7227,19125.89844,19368.94603,19611.9494,19855.05367,20098.36007,20342.03147,20586.25575,20831.19414
HRV,SSP3,20130.6651,20011.07923,20073.64008,20280.51235,20597.57151,20994.14445,21443.34818,21921.53127,22408.8653,22889.0551,23349.3634,23776.74798,24157.85638,24502.55974,24833.93524,25165.46936,25491.15507,25808.16479,26116.80409,26415.53892,26703.26829,26981.16198,27249.69556,27510.40336,27765.9861,28017.26366,28264.6963,28508.67548,28746.90456,28975.1676,29190.49974,29394.06452,29586.16695,29767.5264,29939.43295,30103.02878,30258.72192,30407.19104,30550.79626,30694.3193,30840.56285,30990.13266,31144.40133,31302.93302,31465.44576,31631.22507,31801.33687,31976.3588,32156.48931,32342.67453,32535.10369,32734.00755,32938.85375,33150.18478,33368.19324,33592.95053,33824.15292,34061.41973,34302.43287,34544.74902,34785.38965,35024.47309,35261.48459,35495.19631,35725.33796,35950.75534,36171.63654,36387.24708,36597.91795,36804.38583,37007.07379,37205.99549,37401.50765,37594.50098,37785.34244,37975.60202,38165.3899,38354.84648,38544.81846,38735.53915,38927.84522,39121.88068,39317.78913,39516.02341,39717.03387,39920.61264,40127.17754,40337.12998,40550.23695,40766.54415,40986.11447
CUB,SSP3,6447.224793,6693.793121,6911.536646,7106.198121,7282.867584,7445.76945,7598.863583,7745.342086,7887.83049,8028.383741,8168.392659,8309.620347,8454.101253,8598.722748,8737.955929,8868.328999,8991.312953,9107.507541,9217.708258,9323.25977,9425.481985,9524.615976,9620.897192,9716.851645,9815.819946,9920.2332,10030.51264,10146.96215,10270.7154,10402.69234,10543.45118,10693.31567,10852.60968,11019.61297,11191.447,11365.90258,11543.20539,11723.24503,11905.30288,12088.27271,12271.59451,12455.1702,12638.56211,12822.85625,13010.01779,13201.23877,13396.40293,13595.74705,13799.06021,14005.94218,14216.2045,14429.97808,14647.61441,14868.80598,15093.54681,15321.54972,15552.9141,15787.11733,16025.39046,16269.3594,16519.78917,16776.55392,17039.67356,17307.75271,17578.33579,17849.89119,18122.45471,18395.94696,18670.37124,18945.95166,19223.22634,19501.89438,19781.81014,20063.26949,20346.76691,20632.41728,20920.44353,21210.93977,21504.04958,21800.22202,22099.30977,22401.76863,22707.63152,23017.17985,23330.71959,23648.43296,23970.52607,24297.36165,24629.05646,24966.01309,25308.40223
CYP,SSP3,23941.12928,23250.38979,22805.31559,22557.29535,22459.64108,22474.08348,22567.1595,22711.00689,22883.02889,23065.56653,23243.55021,23404.63766,23535.01003,23645.4827,23756.50399,23879.69764,24009.15927,24141.60584,24276.89541,24410.77954,24542.24546,24672.78253,24801.31882,24929.63775,25059.82336,25194.30875,25331.95312,25472.47049,25614.09796,25753.15339,25887.18089,26016.95168,26143.25154,26265.10192,26379.89439,26489.56605,26593.36582,26692.25198,26788.89599,26888.898,26995.72459,27109.51348,27231.4316,27362.40568,27504.01102,27656.30086,27820.32772,27996.08067,28186.16199,28391.15673,28612.74514,28850.73562,29104.29917,29373.6802,29656.28775,29952.12498,30260.24375,30578.85331,30906.95056,31241.58298,31580.09784,31921.36389,32264.20315,32608.04,32949.15863,33286.35135,33619.35024,33947.13708,34270.53415,34588.97986,34903.45592,35213.18557,35519.76907,35822.83285,36124.4943,36427.53391,36731.36828,37036.98974,37344.81371,37657.60073,37974.99538,38298.76384,38628.41901,38964.23404,39307.98152,39658.39883,40016.46901,40381.66292,40754.93221,41134.21894,41521.20195
CZE,SSP3,26589.46332,27032.60587,27594.0208,28252.38692,28988.4067,29785.58938,30629.30951,31507.32721,32409.18511,33326.64291,34253.21923,35181.78229,36104.83806,37028.61225,37966.11406,38924.98266,39900.67136,40890.98263,41892.18058,42898.49383,43905.26229,44911.31579,45914.16857,46912.54401,47905.78681,48891.85474,49869.2369,50838.72804,51789.21863,52704.3795,53574.67504,54400.57344,55178.73483,55924.10476,56661.47707,57407.48603,58160.92252,58925.05232,59694.20141,60456.26165,61204.56457,61943.97494,62676.93709,63409.37977,64149.31173,64903.6095,65672.73838,66455.84532,67263.2564,68109.57508,69003.77652,69945.22495,70935.67577,71964.21324,73011.83821,74064.13975,75121.05502,76181.45048,77235.08305,78269.03549,79273.5627,80245.6392,81180.54735,82082.41031,82961.49909,83824.3876,84668.63064,85493.8507,86300.45788,87088.43785,87858.26095,88611.81903,89350.64716,90078.13097,90799.10262,91517.82235,92235.69609,92954.15286,93677.33508,94410.45689,95157.06278,95918.0792,96694.19167,97485.64287,98292.60312,99113.85489,99948.02702,100792.6303,101644.214,102498.7665,103350.8717
DNK,SSP3,41743.46315,42024.47118,42410.15992,42874.66627,43394.7397,43950.02068,44523.43165,45099.93867,45667.64486,46217.03056,46741.39482,47233.47913,47686.35965,48108.46071,48516.93221,48922.59161,49323.2719,49719.55049,50113.13455,50504.30387,50894.91599,51287.28065,51682.78196,52086.67251,52505.81276,52944.92782,53404.81929,53886.52753,54389.74039,54913.62297,55456.67558,56019.04755,56600.27912,57199.17171,57813.86138,58442.7041,59084.51874,59739.44994,60401.02894,61060.28509,61711.69276,62354.73093,62987.83431,63613.82186,64237.85408,64863.19497,65488.82294,66113.72242,66740.34999,67370.86907,68006.8592,68648.72396,69296.76061,69949.08015,70601.52534,71251.8737,71900.87225,72548.69172,73194.80785,73838.66597,74479.83946,75118.76786,75754.38235,76391.42043,77036.69898,77695.18703,78366.30253,79051.31895,79746.82093,80446.88864,81148.05281,81850.97451,82555.49739,83262.83271,83974.05505,84690.5684,85411.80183,86137.19797,86867.24121,87603.28883,88344.96544,89092.18147,89844.5035,90601.1116,91361.24144,92124.12948,92888.45895,93652.91978,94415.63362,95175.29706,95929.76614
DJI,SSP3,2378.191737,2438.424712,2505.860774,2581.362772,2665.736702,2758.574118,2861.77699,2973.761159,3096.362059,3228.045145,3368.452008,3518.315256,3676.265005,3841.008278,4011.331191,4184.128995,4360.390785,4539.089093,4720.428215,4904.735014,5091.313572,5281.151993,5473.440958,5668.046185,5865.544254,6066.569297,6270.249995,6477.409774,6686.345836,6898.019587,7111.640981,7327.213869,7545.643813,7765.050782,7985.058079,8205.454606,8426.317409,8647.609645,8868.270339,9090.701698,9313.193243,9536.624058,9761.98605,9987.699374,10214.99501,10442.24738,10670.39223,10899.49361,11130.6566,11363.71894,11600.50988,11840.31474,12083.23541,12329.7624,12578.03945,12827.76377,13079.68186,13333.07407,13587.16083,13843.24858,14100.56467,14358.33498,14617.14394,14876.32945,15135.30552,15394.11166,15652.76815,15911.43022,16168.99024,16424.73292,16678.93546,16930.96386,17180.53611,17428.26931,17676.26677,17925.86977,18176.36957,18428.23431,18681.35048,18933.85154,19185.41427,19435.9857,19685.9708,19935.57278,20185.21148,20435.53002,20686.77211,20939.43379,21195.54608,21454.86267,21719.9837
DOM,SSP3,9408.780821,9665.094621,9975.375839,10324.13938,10698.05839,11085.43112,11476.5366,11863.42651,12239.5287,12599.86694,12941.07166,13259.70485,13552.55676,13823.53506,14079.98867,14326.41089,14561.62535,14786.14564,14999.29684,15199.66615,15387.0817,15562.88706,15727.65029,15885.20274,16040.55344,16197.02478,16354.5528,16513.85813,16674.01284,16833.20207,16990.24523,17146.04508,17301.04842,17455.17198,17608.24835,17760.33238,17911.67241,18062.47026,18213.47454,18365.87148,18520.38364,18677.28683,18836.72982,18999.18841,19164.86133,19334.00628,19506.87506,19683.61911,19864.43975,20049.81604,20239.81839,20434.51264,20633.91712,20837.70007,21045.05131,21255.50872,21469.16663,21685.80769,21905.75267,22129.48909,22357.27953,22588.85679,22823.96574,23062.49657,23304.07001,23548.39986,23795.43141,24045.00342,24296.37963,24548.63158,24800.9179,25053.26899,25305.53929,25557.91817,25811.01875,26065.0633,26319.92499,26575.59213,26831.90991,27088.66528,27345.88485,27603.50758,27861.58784,28120.06946,28379.02039,28638.45135,28898.38589,29158.79898,29419.84063,29681.545,29943.9762
ECU,SSP3,8078.28807,8325.373352,8562.63797,8792.061014,9015.338835,9233.736199,9448.397597,9660.134949,9869.517331,10076.87849,10282.33512,10486.0925,10688.3102,10887.74883,11082.39651,11270.80309,11453.60951,11631.51873,11803.0179,11965.84319,12119.29658,12264.1116,12400.27465,12531.68099,12664.06543,12800.9171,12941.90943,13087.62904,13236.90289,13387.32786,13537.69298,13688.72837,13840.9084,13994.64674,14150.77401,14309.78768,14471.75214,14636.78735,14805.23602,14977.47535,15153.79736,15334.34655,15519.20745,15708.56505,15902.77067,16101.80773,16305.81669,16514.89848,16728.71745,16946.75882,17168.72883,17394.64497,17624.49019,17858.41848,18096.70764,18339.56058,18586.81848,18838.3077,19094.12854,19354.44826,19619.24434,19888.35956,20161.71865,20438.76113,20718.84181,21001.44363,21286.57183,21574.1238,21863.7573,22154.96357,22447.42623,22741.18759,23036.15201,23332.79031,23631.95081,23934.07466,24239.17966,24547.25021,24858.30529,25172.12296,25488.62861,25807.95403,26130.16417,26455.35702,26783.60367,27114.968,27449.55431,27787.46446,28128.77501,28473.61481,28822.10118
EGY,SSP3,6218.93782,6153.50533,6197.21553,6328.197989,6527.30338,6777.974074,7066.080899,7379.726447,7709.095211,8046.314469,8385.259637,8720.28972,9046.190093,9364.914996,9681.63642,9999.131324,10314.78476,10627.39466,10936.37554,11241.08849,11541.30584,11837.02424,12127.94253,12415.66338,12702.60682,12990.0714,13277.59189,13565.22073,13851.42082,14133.80183,14410.88528,14683.22262,14951.33565,15214.51822,15471.85485,15723.13939,15968.98313,16209.61507,16447.69712,16687.03535,16930.20204,17177.26089,17428.59047,17684.72996,17946.0187,18212.70405,18485.09662,18763.43706,19047.35937,19336.15976,19629.30033,19926.79035,20228.58632,20534.09133,20842.48608,21153.21695,21466.15768,21781.06607,22098.03639,22417.33449,22739.06059,23062.97582,23388.9505,23716.62286,24045.47531,24375.15508,24705.64991,25036.93045,25368.90627,25701.49851,26034.69778,26368.51537,26702.91182,27038.2814,27375.17702,27713.99357,28054.70286,28397.3464,28741.94214,29088.45902,29436.87386,29787.22,30139.50406,30493.70136,30849.77567,31207.67937,31567.34599,31928.70392,32291.65326,32656.09764,33021.9114
SLV,SSP3,6705.838042,6725.796894,6787.142852,6881.880492,7002.879503,7143.523148,7298.253041,7461.869747,7630.234075,7799.565587,7967.292174,8130.706994,8287.138576,8437.721745,8584.11437,8727.788332,8868.03204,9004.425288,9137.321587,9266.563968,9392.352692,9515.13565,9635.171931,9754.122084,9874.761853,9998.721759,10125.97633,10256.88931,10390.65607,10526.38749,10663.20977,10801.383,10941.05316,11082.02644,11224.091,11366.95358,11510.6567,11655.07376,11800.1778,11946.07,12092.48685,12239.7109,12387.88947,12536.90616,12686.54609,12836.64737,12987.61974,13139.66197,13293.59203,13450.12305,13609.99101,13773.27786,13940.11384,14111.23913,14287.98352,14471.09643,14660.3973,14856.10311,15057.26818,15262.98334,15472.32922,15685.20691,15901.65163,16121.03648,16342.82978,16566.64579,16792.14841,17019.34652,17247.79545,17477.3084,17707.44567,17938.31858,18169.69394,18401.8892,18635.42682,18870.36624,19106.79047,19344.77802,19584.3749,19825.61456,20068.42317,20313.0805,20559.52339,20807.7949,21058.05194,21310.33219,21564.67643,21821.12168,22079.81878,22340.7958,22603.98992
GNQ,SSP3,34497.49668,35518.00333,35980.76683,36059.56027,35894.86267,35602.81086,35273.77601,34975.37804,34756.50383,34648.28148,34667.39918,34834.70087,35174.80491,35615.88268,36045.69988,36400.37066,36698.25763,36940.86837,37143.06584,37335.96378,37536.77619,37736.45151,37933.55919,38129.46289,38323.88602,38519.49944,38715.82408,38912.78502,39112.22101,39314.40991,39519.36568,39726.90855,39937.32493,40148.23914,40354.1333,40553.26313,40745.4527,40931.41711,41111.29105,41288.44472,41463.74911,41637.79124,41810.34302,41981.17645,42151.1891,42320.50381,42489.09853,42656.86912,42825.05863,42991.71949,43158.3329,43324.28581,43489.01829,43653.99636,43820.27291,43989.7779,44161.52198,44334.94405,44509.00754,44680.11524,44845.98189,45006.78984,45162.45856,45314.29054,45462.49291,45608.59231,45752.32528,45894.48432,46034.39996,46172.76717,46309.9384,46446.29317,46582.09669,46717.48366,46852.6045,46987.59531,47122.55285,47257.56067,47392.80858,47529.06969,47665.42368,47802.43967,47940.67574,48080.14819,48220.85786,48363.29926,48507.41577,48653.13167,48801.39561,48951.53814,49104.46099
ERI,SSP3,549.4212679,582.7971316,599.8176344,605.1823192,602.7194234,595.4864377,586.2241311,576.6875627,568.2817869,562.1033105,558.8128621,558.8558446,563.1122136,569.8813793,577.1340833,583.4761667,589.3974855,594.9165054,600.082083,604.9602905,609.5986229,613.8803897,617.8330512,621.7217375,626.0280526,630.8463254,636.2750255,642.4011529,649.2088258,656.4707149,664.4039319,672.8732635,682.0725303,691.8654253,702.4256581,713.7184471,725.818452,738.6971743,752.3274204,766.874012,782.2121608,798.4064396,815.6081622,833.6077966,852.5641388,872.4500427,893.3233623,915.0729496,937.9090174,961.6864267,986.3584961,1012.066293,1038.7003,1066.321667,1094.996218,1124.552816,1155.125178,1186.762398,1219.395885,1253.053612,1287.898215,1323.839534,1361.02257,1399.395204,1438.949383,1479.839477,1521.979282,1565.482071,1610.289201,1656.510263,1704.099161,1753.1047,1803.586648,1855.578514,1909.027761,1964.026896,2020.565357,2078.756514,2138.465019,2199.826913,2262.778202,2327.365715,2393.700791,2461.706663,2531.432715,2602.925346,2676.229091,2751.324394,2828.312975,2907.169471,2987.929096
EST,SSP3,21051.05709,22150.44262,23231.19057,24291.0997,25330.79273,26347.03679,27341.32836,28313.22107,29265.13175,30197.53889,31112.85055,32012.24071,32896.5805,33775.00092,34661.42422,35564.33401,36486.0677,37427.47181,38387.87507,39360.8887,40342.86262,41333.82446,42333.44432,43340.78686,44351.78789,45363.59055,46375.51765,47383.63553,48386.40362,49380.95124,50364.01198,51334.21961,52290.38683,53228.89982,54143.08625,55030.334,55891.77605,56729.74928,57540.00055,58315.88542,59055.00389,59760.54873,60431.09905,61085.85153,61758.55194,62468.55938,63216.9005,64005.65281,64833.65176,65688.69247,66567.89646,67470.27613,68398.82095,69343.99729,70292.67377,71234.21524,72167.91681,73091.52929,73998.33909,74877.17301,75722.06789,76531.23311,77301.40385,78039.29231,78759.15324,79470.11363,80169.94845,80862.36129,81545.42696,82215.76883,82871.4693,83516.64307,84154.13008,84785.5567,85420.74622,86063.54513,86716.03878,87377.084,88053.14528,88749.74908,89468.83484,90211.36123,90978.38619,91764.05143,92571.08534,93393.11871,94227.04257,95065.77308,95901.75729,96726.83818,97532.44243
SWZ,SSP3,5332.72076,5199.427608,5087.09195,4996.456193,4925.595049,4874.49584,4841.442978,4825.704311,4825.756143,4841.013703,4870.099211,4911.750662,4965.636362,5028.765541,5097.338128,5169.409866,5244.089523,5322.018834,5401.024411,5483.877168,5569.246594,5657.782699,5747.885763,5840.966127,5938.317052,6039.721125,6145.144094,6254.613734,6367.663579,6483.606745,6601.269737,6721.348285,6843.648956,6967.243352,7093.071205,7219.633965,7347.582508,7477.693526,7608.430483,7740.87317,7875.482428,8011.684874,8149.609666,8289.6804,8432.837087,8578.819515,8727.544701,8880.046051,9035.762379,9195.388674,9360.411481,9529.97737,9705.56882,9885.307528,10068.45644,10254.20199,10442.52275,10633.76528,10827.32134,11023.5963,11223.46778,11426.59112,11632.06661,11840.61882,12051.18864,12264.53028,12479.96767,12697.55841,12917.64826,13139.77613,13363.66149,13589.30603,13817.17388,14047.74788,14281.86179,14520.63685,14763.38501,15011.40601,15262.95227,15518.83021,15777.20857,16039.3916,16304.27151,16573.5534,16845.5461,17121.50508,17401.04222,17684.9835,17972.54734,18264.72512,18562.04722
ETH,SSP3,1045.807528,1085.069422,1133.067187,1187.45528,1246.210057,1307.681453,1370.505901,1433.606004,1496.165356,1557.602874,1617.517712,1675.52781,1731.199917,1785.306815,1839.102019,1893.25623,1947.608436,2002.329915,2056.725984,2109.728754,2160.925072,2210.753964,2259.348406,2307.876335,2357.914557,2410.457408,2465.358456,2522.678223,2582.270864,2643.791122,2707.011899,2772.045324,2838.959056,2907.49706,2977.271094,3048.058711,3119.883467,3192.729459,3266.725509,3342.131039,3419.126119,3497.747029,3578.084251,3660.152155,3743.946456,3829.505409,3916.940968,4006.337862,4097.935495,4192.049964,4288.926746,4388.621871,4491.200246,4596.740736,4705.293544,4816.883589,4931.522591,5049.213251,5169.931513,5293.642747,5420.266495,5549.745626,5682.020362,5816.926418,5954.268219,6093.911842,6235.842048,6380.039256,6526.420621,6674.873805,6825.326074,6977.774295,7132.19842,7288.669384,7447.320383,7608.249435,7771.471073,7937.029485,8104.936008,8275.182249,8447.786546,8622.816619,8800.334298,8980.405219,9163.077629,9348.424257,9536.50217,9727.368965,9921.092936,10117.72471,10317.32465
FJI,SSP3,4660.065964,4719.863743,4776.41375,4832.108384,4889.294029,4949.016727,5012.321159,5081.481498,5156.287551,5237.78061,5324.598916,5418.981265,5519.524441,5625.209944,5734.076949,5846.429772,5961.109675,6077.038585,6195.497547,6313.256771,6430.485957,6546.218459,6661.70885,6776.978503,6895.235252,7016.397557,7141.548854,7270.671145,7403.663872,7539.340156,7676.557305,7816.346877,7959.728178,8105.545957,8253.656173,8403.961608,8556.43075,8712.022239,8869.792442,9030.907806,9194.457109,9361.384367,9531.628274,9705.214004,9881.207007,10058.63343,10238.44854,10419.68264,10604.01728,10791.98464,10982.29162,11176.81265,11373.4964,11574.27028,11778.26821,11984.58683,12194.07223,12405.70618,12620.37839,12837.08858,13055.79102,13276.45169,13499.04117,13724.4511,13952.63734,14184.48045,14419.02226,14658.04559,14899.71368,15144.04788,15391.9547,15642.49228,15896.52732,16153.13939,16413.19575,16677.54814,16945.26183,17216.29585,17491.47121,17770.71171,18052.20323,18337.63539,18626.93849,18919.17483,19215.13951,19515.60605,19819.62814,20127.96959,20439.6876,20756.3689,21077.06505
