"state","year","GDP","pop","value","growth","timestep","laborproductivity"
"WV",2060,85826.3048251739,1966,43.6552923830996,1.04781923868612,5,0.00939
"WV",2065,90648.380147657,1986,45.6436959454466,1.04554782373,5,0.00895
"WV",2070,95523.1100567072,2006,47.6186989315589,1.04327000575223,5,0.00851
"WV",2075,99934.8995345153,2016,49.5708827056127,1.04099615944694,5,0.00807
"WV",2080,104268.421604619,2025,51.4905785701821,1.03872627961801,5,0.00763
"WV",2085,108016.717961271,2024,53.3679436567542,1.03646036107389,5,0.00719
"WV",2090,111656.632580452,2023,55.1935900051665,1.0342086695368,5,0.00675
"WV",2095,114654.562853123,2013,56.9570605330965,1.03195064006101,5,0.00631
"WV",2100,117531.572137401,2004,58.6484890905196,1.02969655634599,5,0.00587
"WY",1990,11703.1639875917,453,25.8347990896063,0.939536438231578,15,-0.00415
"WY",2005,21019.9073602372,514,40.8947614012397,1.58293320801137,15,0.03109
"WY",2010,25259.3017374114,564,44.785995988318,1.09515239736697,5,0.01834
"WY",2015,25110.7960062349,586,42.8511877239504,0.956798811287521,5,-0.00879
"WY",2020,24619.5246083699,577,42.6681535673656,0.995728609490036,5,-0.00086
"WY",2025,26156.3188694246,582,44.942128641623,1.05329443353266,5,0.01044
"WY",2030,29033.5313314379,596,48.7139787440232,1.08392682359302,5,0.01625
"WY",2035,32184.5246133846,610,52.7615157596469,1.08308779368838,5,0.01609
"WY",2040,35642.3116714067,625,57.0276986742507,1.08085785355444,5,0.01567
"WY",2045,39296.6347802031,636,61.787161604093,1.08345879354222,5,0.01616
"WY",2050,43342.8787958865,648,66.8871586356273,1.08254137104101,5,0.01599
"WY",2055,47672.1602064042,659,72.3401520582765,1.0815252663423,5,0.0158
"WY",2060,52142.2183798004,670,77.8242065370155,1.07580927496974,5,0.01472
"WY",2065,56631.6682999981,680,83.2818651470561,1.07012803410266,5,0.01365
"WY",2070,61168.6654674011,690,88.6502398078277,1.06446030779081,5,0.01257
"WY",2075,65424.0969373218,697,93.8652753763583,1.05882708924235,5,0.0115
"WY",2080,69597.1550760474,704,98.8595952784764,1.05320732168625,5,0.01042
"WY",2085,73222.2007007925,707,103.567469166609,1.04762182036929,5,0.00935
"WY",2090,76732.8625575535,711,107.922450854506,1.04204970656269,5,0.00827
"WY",2095,79534.5035758648,711,111.862874227658,1.03651161868502,5,0.0072
"WY",2100,81883.6985462309,710,115.329152882015,1.03098685491759,5,0.00612
