sce,year,ABW,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
SSP3,2091,1.066218397,1.037766429,1.056952557,1.208489042,1.059019054,1.054838339,1.194033966,1.165825595,1.456076272,1.334762726,1.032495328,1.354976059,1.060654226,1.057048811,1.033661418,1.608274787,1.059019054,1.047198665,1.180772299,1.586559044,1.063515976,0.821521346,1.122067923,1.056678246,1.060218692,1.060517346,1.050938373,1.05438109,1.535306359,1.177926518,1.125478724,1.12681665,1.059330096,1.05747325,1.055079978,1.05596022,1.165136886,1.054652431,1.063599254,0.880688033,1.047113081,1.170819724,1.579422616,1.456149085,1.066477226,1.465379673,1.229881769,1.053589205,1.178712696,1.034773629,1.053819043,1.327075994,1.206176425,1.032651057,1.483342869,1.057265231,1.341463554,1.054103225,1.283433507,1.201158005,1.057213172,1.041678345,1.063432916,1.059717911,1.053819043,1.416995778,1.028335349,1.060482194,1.061849954,1.058950689,1.173276589,1.055782913,1.534924599,1.059568318,1.555195526,1.356269764,1.057255415,1.034634074,1.207385885,1.252066487,1.375845686,1.055127772,1.03225244,1.202346005,1.2051001,1.062064754,1.230094005,1.033908304,1.033084999,1.059019054,1.055766788,1.047198665,1.040103335,1.059019054,1.041477296,1.057705279,1.056236454,1.490453771,1.336089988,1.231881857,1.058932233,1.057469521,1.215521512,1.057726271,1.044211634,0.973431171,1.189956728,1.032758472,1.35154867,1.061815878,1.041615149,1.032076618,1.058933815,1.053641506,1.030755643,1.0635466,1.064726749,1.050551609,1.045861016,1.034131818,1.058250275,1.057131357,1.429218372,1.21935528,1.033000655,1.296174685,1.059019054,1.035892052,1.111335872,1.296347906,1.168805651,1.062863416,1.321974199,1.150176077,1.240576559,1.06430994,1.031622146,1.045861016,1.058387824,1.206027772,1.203785139,1.059012161,1.059019054,1.055087221,1.058736106,1.063468487,1.056122097,1.031989424,1.039414647,1.05721403,1.210716902,1.034708364,1.058736542,1.959141339,1.225199809,1.205803147,1.05889956,1.064524651,1.060044835,1.062699698,0.998005334,1.211938426,1.205124608,1.03403311,1.033556707,1.0317696,1.030779099,1.208835893,1.032140331,1.057617366,1.058301906,1.22810254,1.052173937,1.30061853,1.191462879,1.066218397,1.056846856,1.057554973,1.049626596,1.05679593,1.031903425,1.04880066,1.054926493,1.057954544
SSP3,2092,1.066539894,1.03646664,1.057745928,1.211292321,1.059165726,1.055457482,1.196886911,1.168678142,1.462608486,1.339633206,1.031376951,1.360616797,1.061399092,1.057964614,1.032502909,1.615683066,1.059165726,1.047290043,1.183832691,1.594620521,1.06414883,0.817764322,1.122475882,1.057635461,1.060747707,1.06156802,1.051445908,1.054922927,1.544962328,1.180907196,1.12719384,1.129624199,1.060092312,1.058259797,1.055897886,1.056833693,1.16570077,1.055196971,1.064232938,0.878688817,1.045491613,1.173763689,1.587083613,1.462968548,1.067145792,1.471636319,1.230480734,1.053971581,1.180801665,1.033576842,1.05424487,1.33246426,1.209116961,1.031527322,1.489934987,1.058054504,1.347186903,1.054933931,1.287668588,1.204056944,1.058003128,1.041263286,1.064064943,1.060312922,1.05424487,1.423586775,1.027466304,1.061531501,1.062466208,1.059538056,1.17629414,1.056338717,1.542183344,1.060350997,1.561956738,1.361627809,1.058179251,1.03344209,1.210403153,1.255466399,1.382033456,1.055209191,1.031142424,1.204954253,1.208075271,1.062683148,1.233048805,1.032741298,1.031946329,1.059165726,1.05645007,1.047290043,1.039704553,1.059165726,1.04117343,1.058522476,1.056796777,1.496532927,1.341414918,1.235223565,1.059276566,1.058458598,1.218205267,1.058725687,1.044096662,0.973997801,1.192694243,1.031631039,1.357148264,1.062917044,1.040182901,1.030972653,1.059641461,1.05417797,1.029711102,1.064204297,1.065371667,1.05105529,1.045815564,1.032957119,1.059026641,1.058050369,1.435358889,1.222546691,1.031864887,1.300292669,1.059165726,1.034656772,1.113215011,1.298516851,1.170610595,1.063579334,1.326487506,1.152340302,1.24474284,1.064950705,1.030533822,1.045815564,1.059413879,1.20902528,1.206721938,1.05960014,1.059165726,1.05556989,1.059776185,1.064100868,1.057001864,1.030888459,1.038968289,1.058136257,1.213482317,1.033513823,1.059321775,1.971565577,1.228476252,1.208797387,1.059486417,1.065639158,1.060797686,1.063366565,0.998610509,1.214649389,1.20808071,1.032861808,1.032401802,1.030676201,1.029736178,1.21184548,1.031034173,1.05842849,1.059077595,1.231421215,1.052609018,1.304367122,1.194508767,1.066539894,1.057810861,1.058547491,1.049885701,1.057591353,1.030938176,1.049286895,1.055473764,1.058905565
SSP3,2093,1.06684462,1.035142986,1.05854078,1.214013836,1.059300691,1.056067879,1.199777232,1.171734993,1.46914558,1.344506096,1.030238041,1.366259747,1.062140175,1.058884453,1.031323129,1.623103086,1.059300691,1.04736933,1.187094405,1.60270159,1.064769839,0.813955462,1.122864747,1.058592308,1.061266802,1.062615653,1.051943943,1.055454622,1.554682002,1.184074923,1.128903849,1.132432307,1.060852629,1.059047086,1.056719938,1.057713425,1.166238643,1.055731319,1.064854761,0.876652074,1.043840373,1.176921741,1.594746136,1.469801364,1.067802292,1.4778928,1.231051779,1.05434311,1.18287693,1.032358081,1.054662848,1.337862658,1.212055126,1.030382953,1.496531619,1.058844814,1.352919008,1.055770172,1.291902313,1.206959921,1.058794194,1.040832426,1.064685139,1.060896797,1.054662848,1.430178255,1.0265574,1.062577839,1.063070928,1.060114429,1.17954195,1.056884118,1.549442497,1.061125315,1.568730953,1.366995298,1.059106702,1.03222822,1.213421913,1.25886162,1.388237298,1.055286588,1.030012026,1.207447716,1.211048719,1.063289968,1.235863067,1.031552865,1.030786751,1.059300691,1.057125014,1.04736933,1.039290573,1.059300691,1.040854968,1.059332184,1.057346612,1.502620976,1.346740101,1.238569928,1.059609527,1.059445591,1.220727013,1.059722462,1.043968291,0.974585779,1.195435571,1.030482907,1.362749116,1.06401252,1.038724355,1.029848418,1.060344569,1.054705164,1.028647271,1.064851457,1.066004514,1.051549543,1.045763702,1.031760853,1.059802642,1.05897325,1.441504057,1.225739681,1.030708266,1.304413283,1.059300691,1.033398812,1.115090211,1.300583014,1.172397943,1.064288327,1.331001944,1.154507543,1.248909148,1.065579477,1.029425515,1.045763702,1.060435857,1.212024271,1.209662828,1.060177114,1.059300691,1.056042333,1.060811433,1.064721412,1.05788756,1.029767281,1.038506431,1.059062184,1.216140545,1.032297349,1.059896054,1.984007002,1.231754317,1.211793109,1.060062291,1.066747364,1.061547621,1.064023997,0.999204932,1.217231355,1.211040931,1.031669002,1.031225692,1.029562726,1.028673978,1.214859259,1.029907705,1.059232085,1.059852847,1.234741533,1.053034186,1.308123286,1.197682987,1.06684462,1.058774131,1.059537739,1.050133778,1.05838848,1.029954139,1.049764029,1.056010792,1.059858775
SSP3,2094,1.067132911,1.033794991,1.059337215,1.216729939,1.059423772,1.056669498,1.202676521,1.174818079,1.475687924,1.349381701,1.029078187,1.371904908,1.062877715,1.059808326,1.030121654,1.630535277,1.059423772,1.047436383,1.190382292,1.610802487,1.065379447,0.810094043,1.123235411,1.059548813,1.061775967,1.063660294,1.052432835,1.055976556,1.56446538,1.187267488,1.130608858,1.135240565,1.061611236,1.059835236,1.057546167,1.058599395,1.166751706,1.056255858,1.065465168,0.874577198,1.042158768,1.18010739,1.602411422,1.476647433,1.068447185,1.484149896,1.231596205,1.054703699,1.184939263,1.031116907,1.05507312,1.343271899,1.214991456,1.029217541,1.503133196,1.059636274,1.358660427,1.056611941,1.296135035,1.209867068,1.059586482,1.040385507,1.06529395,1.061469952,1.05507312,1.436770306,1.025608545,1.063621256,1.063664546,1.060680221,1.182819179,1.057419507,1.556702685,1.061891263,1.575518273,1.372372994,1.060037769,1.030992028,1.216442357,1.262252124,1.394457276,1.055360161,1.028860842,1.209933812,1.214023558,1.063885648,1.238667065,1.030342578,1.02960585,1.059423772,1.057791598,1.047436383,1.038861148,1.059423772,1.040521682,1.060134409,1.057886353,1.508717973,1.352066004,1.241921097,1.059930976,1.060430539,1.223236554,1.060716639,1.043826333,0.975195383,1.198180835,1.02931366,1.368351334,1.065102374,1.037238988,1.028703509,1.061043392,1.055223037,1.027563765,1.065488494,1.066625742,1.052034723,1.045705228,1.030542588,1.06057843,1.059899997,1.447654022,1.228934451,1.029530376,1.308537282,1.059423772,1.032117719,1.116961268,1.302551266,1.174167421,1.064990718,1.335517701,1.156677896,1.25307543,1.066196705,1.028296827,1.045705228,1.061453815,1.215024935,1.212607942,1.060743496,1.059423772,1.056504482,1.06184191,1.065330564,1.058779166,1.028625484,1.038028817,1.059991809,1.218791211,1.031058505,1.060459791,1.996466282,1.235034209,1.214790501,1.060627592,1.067849332,1.062294856,1.064672378,0.999787818,1.219804649,1.214005403,1.030454259,1.030027954,1.028428775,1.027592113,1.217877367,1.028760522,1.060028159,1.060627813,1.238063701,1.05344937,1.311887537,1.200875298,1.067132911,1.059736697,1.06052576,1.050370718,1.059187407,1.028950946,1.050232403,1.05653796,1.060814184
SSP3,2095,1.06740522,1.032422883,1.060135501,1.219448569,1.059535098,1.057262364,1.205581937,1.177909107,1.482235777,1.354260099,1.027897586,1.377552969,1.063612048,1.060736402,1.028898687,1.637979744,1.059535098,1.047491276,1.193678364,1.61892337,1.065978083,0.806180622,1.123588726,1.060505058,1.062275413,1.064701976,1.052912927,1.056489096,1.574311903,1.190468241,1.132308813,1.138049016,1.062368446,1.060624527,1.058376805,1.059491816,1.167241102,1.056770955,1.066064589,0.872464458,1.040447083,1.183301481,1.610080452,1.483506887,1.069080915,1.490407648,1.232115252,1.055053402,1.186988191,1.029853532,1.055475966,1.348691983,1.21792629,1.028031281,1.509739836,1.060429158,1.364411056,1.057459455,1.300367197,1.21277846,1.060380266,1.039922658,1.065891804,1.062032791,1.055475966,1.443362568,1.024619612,1.064661787,1.06424748,1.061235829,1.18610519,1.057945259,1.563963947,1.062648859,1.58231893,1.377760388,1.060972611,1.029733723,1.219464529,1.265638259,1.400693485,1.055430099,1.027689065,1.212423709,1.217000137,1.064470606,1.241474328,1.029110641,1.028403825,1.059535098,1.058449845,1.047491276,1.0384164,1.059535098,1.040173687,1.06092916,1.05841638,1.514824487,1.357392339,1.245277161,1.060241079,1.061413491,1.22574944,1.061708256,1.043670885,0.97582731,1.20093011,1.028123498,1.373954775,1.066186587,1.03572705,1.027538119,1.061738268,1.055731624,1.026460769,1.066115823,1.06723579,1.052511171,1.045640347,1.02930253,1.061354296,1.060830777,1.453809044,1.23213105,1.028331415,1.312665634,1.059535098,1.03081371,1.118828184,1.304426245,1.175919052,1.065686883,1.340034912,1.158851418,1.257241929,1.066802824,1.02714795,1.045640347,1.062467761,1.218027316,1.215557358,1.061299684,1.059535098,1.056956379,1.062867611,1.065928753,1.059676889,1.027463262,1.037535573,1.060925297,1.221444662,1.029797501,1.061013381,2.0089437,1.238315979,1.217789608,1.061182718,1.068945046,1.063039718,1.065312108,1.00035929,1.222381779,1.216974205,1.029217788,1.028808791,1.027274541,1.026490768,1.220899883,1.027592818,1.06081672,1.061402787,1.241387771,1.053854614,1.31566019,1.204074402,1.06740522,1.060698633,1.061511595,1.050596582,1.059988399,1.027928774,1.050692348,1.057055641,1.061771925
SSP3,2096,1.067661413,1.031025334,1.060934843,1.222166658,1.059633302,1.057845265,1.208489759,1.181005936,1.488785736,1.359139678,1.026695095,1.383200341,1.064342855,1.061667416,1.027653044,1.645433514,1.059633302,1.047532841,1.196980301,1.627049472,1.066566188,0.802222983,1.123925505,1.061459836,1.062764124,1.065739442,1.053384574,1.05699262,1.584219745,1.193674512,1.134002307,1.140852849,1.063123769,1.061414228,1.059210817,1.060389421,1.167707924,1.057276991,1.066653465,0.870307079,1.038703662,1.186501617,1.617739085,1.490376891,1.069703911,1.49666835,1.232610105,1.055390971,1.189016141,1.028566732,1.055870998,1.354117627,1.220824935,1.026823028,1.516345455,1.061222711,1.37016936,1.058311551,1.30459529,1.21569166,1.061174783,1.039442704,1.066479139,1.062585729,1.055870998,1.449951639,1.023593951,1.065698174,1.064820159,1.061781663,1.189397618,1.058461762,1.571223395,1.063396814,1.589131973,1.383154809,1.061909967,1.028452087,1.222487434,1.269016085,1.406944592,1.055496582,1.026495562,1.214912783,1.219977392,1.065045274,1.244280221,1.027855863,1.027179513,1.059633302,1.059098534,1.047532841,1.037955201,1.059633302,1.039809844,1.061715209,1.058937082,1.52092937,1.362719862,1.248635309,1.060538399,1.062393243,1.228260578,1.062696112,1.043500793,0.97648136,1.203681092,1.026911269,1.379555052,1.067263906,1.03418708,1.026351123,1.062428969,1.05622972,1.025337205,1.066733755,1.067835105,1.052979236,1.045567831,1.028039481,1.062129611,1.061764324,1.459969972,1.235328424,1.027110224,1.316790873,1.059633302,1.029485523,1.120690239,1.306212372,1.177655587,1.066376787,1.344547627,1.161026291,1.261407392,1.06739828,1.025977771,1.045567831,1.063476495,1.221030425,1.218508604,1.061846087,1.059633302,1.057396767,1.063887338,1.066516418,1.060579462,1.026279492,1.037025574,1.061861382,1.224097189,1.028513116,1.061557232,2.021438727,1.241598544,1.220789443,1.061728079,1.070033188,1.063781807,1.065943401,1.000909701,1.224957856,1.21994485,1.027958391,1.027567024,1.026098905,1.025368867,1.223924275,1.026403463,1.061596539,1.062177146,1.244712647,1.054248719,1.319441319,1.207277896,1.067661413,1.061658733,1.062494044,1.050810187,1.060790641,1.026886541,1.051144201,1.057564214,1.062730737
SSP3,2097,1.067901328,1.029602034,1.061735573,1.224878896,1.059717348,1.058417166,1.211393666,1.18410354,1.49533174,1.364014733,1.025470446,1.388833757,1.065070411,1.062601445,1.02638445,1.652888732,1.059717348,1.047560289,1.200282766,1.635170067,1.067143934,0.79821715,1.124246521,1.06241264,1.063242049,1.066771797,1.053847913,1.057487274,1.594162597,1.196880602,1.135688365,1.143655393,1.0638775,1.062204665,1.060048564,1.06129259,1.168153212,1.057774113,1.067231968,0.868105194,1.036928115,1.189702349,1.625375108,1.49725287,1.070316359,1.502933274,1.233081889,1.055715446,1.191023833,1.027256222,1.056258228,1.359522266,1.223684596,1.02559251,1.522938476,1.06201726,1.375923443,1.059168606,1.308807546,1.218602195,1.061970361,1.038945065,1.06705613,1.063128928,1.056258228,1.456523575,1.022531107,1.066729532,1.06538275,1.062317883,1.192690942,1.058969167,1.578474663,1.064133981,1.595954813,1.388534412,1.062849852,1.027146836,1.225507536,1.272377882,1.413200082,1.055559781,1.025280067,1.217394344,1.222951757,1.065609819,1.247077826,1.026577963,1.025932642,1.059717348,1.059736602,1.047560289,1.03747699,1.059717348,1.03942955,1.062491426,1.059448613,1.527007874,1.368040146,1.251990384,1.060823096,1.063369051,1.230762846,1.063679385,1.043315366,0.977156041,1.206429556,1.025676704,1.385142456,1.068333071,1.032618734,1.025142254,1.063115752,1.056716326,1.024192817,1.067342484,1.068423865,1.053439057,1.045487739,1.026753158,1.062904688,1.062700693,1.466139499,1.238522832,1.025866532,1.320905048,1.059717348,1.028132862,1.122546901,1.307913858,1.179375367,1.067060672,1.349050541,1.163199173,1.265567207,1.067983248,1.02478603,1.045487739,1.064479002,1.224030748,1.221457151,1.062382866,1.059717348,1.057824638,1.06489997,1.067093732,1.06148722,1.02507391,1.036498282,1.062800094,1.22674291,1.027205066,1.062091504,2.033945165,1.244878064,1.223786496,1.062263833,1.071112451,1.064521409,1.066566461,1.00144261,1.227525867,1.222912777,1.026675789,1.026302375,1.024901607,1.02422615,1.226945901,1.025192194,1.062366491,1.062951202,1.248034439,1.054630737,1.323226651,1.210480695,1.067901328,1.062616438,1.063472337,1.051010665,1.061594467,1.025823951,1.051588096,1.058063829,1.063690441
SSP3,2098,1.068126308,1.028154267,1.062538903,1.227593229,1.05978942,1.058980085,1.214303125,1.187208784,1.501882846,1.368892365,1.024224745,1.394469348,1.065795712,1.063540112,1.025094047,1.660357218,1.05978942,1.04757533,1.203593143,1.643310883,1.067711932,0.794159111,1.124552513,1.063365317,1.063710572,1.067801156,1.054303434,1.057973582,1.604167435,1.200094421,1.137369749,1.14645884,1.064630713,1.062997019,1.060891367,1.062202794,1.168577959,1.058262848,1.067800711,0.865864591,1.035122046,1.192911098,1.633014039,1.5041412,1.070918916,1.509198197,1.233531682,1.056028785,1.193017647,1.025923182,1.056638677,1.364936233,1.226540925,1.024340839,1.529535853,1.062814,1.381686421,1.060031998,1.31301821,1.221517247,1.062768198,1.038431219,1.067623385,1.063662961,1.056638677,1.463094849,1.021428331,1.067757972,1.06593585,1.062845055,1.195992624,1.059468012,1.585727745,1.064862557,1.602791451,1.393923396,1.063793921,1.025819146,1.228529234,1.275734533,1.419470691,1.055619857,1.024043677,1.21987904,1.225927721,1.06616484,1.249878038,1.025278096,1.024664336,1.05978942,1.060366104,1.04757533,1.036983191,1.05978942,1.039034285,1.063259947,1.059951514,1.533096249,1.373360681,1.255350666,1.061096617,1.064342883,1.233267735,1.06466008,1.043116194,0.977854463,1.209182287,1.024420915,1.39073137,1.069396383,1.031023426,1.023912604,1.063799536,1.057193415,1.023028652,1.067942692,1.06900269,1.05389112,1.045401401,1.025444722,1.063680663,1.063641518,1.472313565,1.24171893,1.024601459,1.325021308,1.05978942,1.026756949,1.124399493,1.309534713,1.181077118,1.067739406,1.353553886,1.165375428,1.269726749,1.068558346,1.023573802,1.045401401,1.065477383,1.227032659,1.224410274,1.062910588,1.05978942,1.058242011,1.065907662,1.067661305,1.062401657,1.023847602,1.035955095,1.063743081,1.229390892,1.025874528,1.062616761,2.046474037,1.248159319,1.226785133,1.062790549,1.072185235,1.065259557,1.067182013,1.001963516,1.230097011,1.22588531,1.025371137,1.025015986,1.023683727,1.023063667,1.229972216,1.023960101,1.063128707,1.06372609,1.251357988,1.055002579,1.327021484,1.213690219,1.068126308,1.063573624,1.064448453,1.051199825,1.062401099,1.024742099,1.0520245,1.058555015,1.064652791
SSP3,2099,1.068336669,1.026681992,1.063344794,1.230309851,1.059849529,1.059534086,1.217218376,1.190321894,1.508439128,1.373772841,1.022957958,1.400107332,1.066518861,1.064483297,1.023781801,1.667839215,1.059849529,1.047577999,1.206911668,1.65147179,1.068270499,0.790049217,1.124844182,1.064317846,1.064169757,1.068827552,1.054751393,1.058451816,1.614234118,1.203316216,1.139046584,1.149262028,1.06538346,1.063791271,1.061739114,1.063119863,1.168983115,1.058743468,1.068360011,0.863584998,1.033285404,1.196128106,1.640658095,1.511042049,1.071511905,1.515463899,1.233960508,1.05633104,1.194997956,1.024567578,1.057012456,1.370360086,1.229394122,1.023067981,1.536138019,1.063612901,1.387458748,1.060901579,1.317227754,1.224436973,1.063568263,1.037901173,1.068181222,1.064188128,1.057012456,1.469665642,1.020285477,1.068783525,1.066479766,1.063363475,1.199302914,1.059958573,1.59298327,1.065582618,1.609641784,1.399321792,1.064742063,1.024468983,1.231552695,1.279086199,1.425756706,1.055676965,1.022786358,1.222367093,1.228905447,1.066710645,1.252681089,1.023956226,1.023374561,1.059849529,1.060987109,1.047577999,1.036473812,1.059849529,1.03862406,1.064020846,1.060446064,1.539194687,1.378681901,1.258716336,1.061358839,1.065314752,1.235775471,1.065638224,1.042903298,0.978577031,1.211939431,1.023143869,1.396321507,1.070453932,1.029401114,1.02266214,1.064480443,1.057661044,1.021844677,1.068534661,1.069571905,1.054335677,1.045308716,1.024114139,1.064457546,1.064586684,1.478492504,1.244916891,1.023314972,1.329140652,1.059849529,1.025357744,1.126247447,1.311078759,1.182760908,1.068413174,1.35805847,1.167555172,1.273886073,1.069123896,1.022341055,1.045308716,1.066471697,1.23003632,1.227368131,1.063429548,1.059849529,1.058648944,1.066910489,1.068219455,1.06332261,1.022600537,1.035396015,1.06469023,1.232041339,1.024521468,1.063133297,2.059026295,1.251442487,1.229785519,1.063308518,1.073251632,1.065996327,1.067790311,1.00247205,1.232671518,1.22886261,1.024044401,1.023707822,1.022445231,1.021881385,1.233003383,1.022707153,1.063883262,1.064501819,1.254683475,1.055364298,1.33082626,1.216906677,1.068336669,1.064530274,1.06542241,1.05137771,1.06321049,1.023640956,1.052453659,1.059038045,1.065617705
SSP3,2100,1.06853274,1.025185201,1.064153579,1.23302882,1.059897705,1.060079135,1.220139446,1.193442872,1.515000956,1.378656247,1.021670076,1.40574778,1.067240206,1.065431262,1.022447703,1.675335232,1.059897705,1.047568269,1.210238352,1.659653023,1.068819992,0.785887264,1.125122201,1.065270343,1.064619774,1.069851028,1.055192074,1.058922281,1.624361946,1.206545988,1.140718745,1.152065388,1.066136083,1.064587757,1.062592133,1.064044129,1.169369581,1.059216281,1.068910224,0.861266169,1.031418179,1.199353369,1.648307568,1.517955349,1.072095701,1.521730216,1.234369344,1.05662218,1.196964487,1.023189401,1.057379805,1.375793947,1.232244411,1.021773927,1.542745562,1.064414301,1.393240634,1.06177767,1.321436501,1.227361481,1.064370892,1.037354909,1.068729996,1.064704763,1.057379805,1.476235862,1.019102599,1.069806235,1.067014846,1.063873473,1.202621803,1.060441166,1.600240719,1.066294125,1.616506094,1.404729568,1.065694525,1.023096336,1.23457797,1.282433148,1.432058,1.055731252,1.021508102,1.224858556,1.231884988,1.067247583,1.255487046,1.022612343,1.022063308,1.059897705,1.06159958,1.047568269,1.035948832,1.059897705,1.038198855,1.064774087,1.06093258,1.545303513,1.384003806,1.262087518,1.061609891,1.066284722,1.23828612,1.066613865,1.042676655,0.979324519,1.21470109,1.021845558,1.40191319,1.071505676,1.027751788,1.021390852,1.065158812,1.058119181,1.020640886,1.06911875,1.070131873,1.054773012,1.045209852,1.022761398,1.065235677,1.065536445,1.484676388,1.248116772,1.022007062,1.333263261,1.059897705,1.02393524,1.128090982,1.312549636,1.184426511,1.069082334,1.3625644,1.169738486,1.278045478,1.069680258,1.021087779,1.045209852,1.067461946,1.233041783,1.230330833,1.063940078,1.059897705,1.059045404,1.067908429,1.068768537,1.064250399,1.021332705,1.034821024,1.065641791,1.234694313,1.023145877,1.063641443,2.071601937,1.254727626,1.232787706,1.063818074,1.074311599,1.066732067,1.06839171,1.002968704,1.235249445,1.231844786,1.022695572,1.022377875,1.021186111,1.020679297,1.236039515,1.02143334,1.064630119,1.06527873,1.258010958,1.055715864,1.334641515,1.220130119,1.06853274,1.065486494,1.066394268,1.051544292,1.064022975,1.022520514,1.052875847,1.059513229,1.066585387
SSP4,2015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SSP4,2016,1.002498249,1.005513126,1.00115052,1.003066378,1.002620754,1.001133512,1.002654235,1.001956482,1.007324657,1.004841475,1.00474499,1.002898234,1.001350415,1.000849685,1.004914957,1.008157301,1.002620754,1.002185946,1.002110686,1.007593765,1.001598491,0.999927399,1.003686492,1.00051885,1.00192344,1.000357235,1.001282504,1.001369022,1.005271308,1.002233533,1.001739005,0.997208703,1.001278899,1.001178633,1.001049436,1.001004181,1.002692493,1.00137584,1.001600582,0.996835226,1.006874112,1.002099076,1.010759176,1.0053141,1.001665058,1.005125544,1.009604761,1.001717828,1.008927414,1.005077051,1.001757331,1.002998603,1.000010102,1.00476769,1.008054119,1.001167401,1.001948788,1.000996719,1.003574266,1.00212177,1.001164591,1.003289604,1.001596405,1.001503101,1.001757331,1.004724098,1.005966051,1.000362227,1.001556651,1.001483828,1.002112075,1.001404245,1.006837926,1.000929331,1.017352129,1.009091595,1.00082036,1.005056713,1.003000721,1.002582896,1.004252795,1.003048746,1.004709585,1.002969603,1.002969583,1.001562046,1.003413973,1.00495094,1.004830942,1.002620754,1.001005649,1.002185946,1.003163915,1.002620754,1.002974499,1.000738715,1.00141564,1.005762419,1.001191089,1.002445446,1.001878511,1.000398958,1.003216024,1.000360052,1.002597595,0.999783432,1.002003739,1.004783348,1.005343816,1.000172802,1.006073711,1.004683955,1.001332378,1.001298348,1.004453101,1.001568472,1.001628895,1.001272783,1.002761647,1.004983516,1.001220588,1.000837969,1.007503271,1.003173768,1.004818648,1.004580623,1.002620754,1.005240031,1.001413396,1.006557975,1.006540802,1.001469759,1.002183793,1.001584447,1.001187438,1.001618428,1.004617703,1.002761647,1.000259797,1.002981086,1.002149451,1.001485373,1.002620754,1.001520244,1.000207012,1.001597298,1.000981209,1.004671244,1.003258865,1.000826234,1.003113782,1.00506754,1.001478449,1.01413294,1.00325826,1.002977838,1.001482544,1.000275976,1.0013175,1.001525116,0.997480861,1.003121815,1.002163564,1.00496913,1.004899696,1.004639199,1.004449865,1.002202667,1.004693243,1.000750821,1.001223376,1.003300222,1.001500491,1.007592713,1.002147908,1.002498249,1.000493304,1.000386009,1.001851414,1.001142065,1.004294757,1.001228771,1.001382727,1.00072112
