GCAM_region_ID,year,value,scenario,POP,pop,pop_mil,gdppcap,region,,,,,
6,2086,4378233.782,SSP4,42125.90669,42125906.69,42.12590669,103932.0961,Australia_NZ,,,,,
16,2065,1709922.83,SSP4,16452.46264,16452462.64,16.45246264,103931.1177,European Free Trade Association,,,,,
28,2100,4569869.585,SSP5,43998.08398,43998083.98,43.99808398,103865.1953,South Korea,,,,,
16,2098,1114008.59,SSP3,10732.00942,10732009.42,10.73200942,103802.4238,European Free Trade Association,,,,,
19,2092,6860396.733,SSP4,66145.08115,66145081.15,66.14508115,103717.4135,Japan,,,,,
19,2075,12160828.93,SSP5,117268.3319,117268331.9,117.2683319,103700.8776,Japan,,,,,
6,2071,6630511.88,SSP5,64100.92757,64100927.57,64.10092757,103438.6261,Australia_NZ,,,,,
16,2073,1933469.322,SSP2,18707.88129,18707881.29,18.70788129,103350.5234,European Free Trade Association,,,,,
19,2100,8053888.023,SSP1,77937.65135,77937651.35,77.93765135,103337.5767,Japan,,,,,
16,2071,1985321.945,SSP1,19254.30577,19254305.77,19.25430577,103110.5441,European Free Trade Association,,,,,
16,2097,1115552.696,SSP3,10827.44394,10827443.94,10.82744394,103030.1059,European Free Trade Association,,,,,
16,2056,2252066.3,SSP5,21864.85461,21864854.61,21.86485461,102999.3723,European Free Trade Association,,,,,
1,2018,11961611.9,SSP3,329288.8215,329288821.5,329.2888215,36325.59358,USA,,,,,
6,2093,4989406.454,SSP1,48556.87701,48556877.01,48.55687701,102753.8582,Australia_NZ,,,,,
13,2087,63587523.76,SSP5,619553.8814,619553881.4,619.5538814,102634.3724,EU-15,,,,,
6,2085,4335888.541,SSP4,42250.89551,42250895.51,42.25089551,102622.4057,Australia_NZ,,,,,
16,2064,1688342.666,SSP4,16453.17361,16453173.61,16.45317361,102615.0156,European Free Trade Association,,,,,
19,2091,6863053.225,SSP4,67071.0168,67071016.8,67.0710168,102325.1704,Japan,,,,,
16,2096,1117096.802,SSP3,10922.87846,10922878.46,10.92287846,102271.2836,European Free Trade Association,,,,,
8,2080,8170766.796,SSP5,79930.9182,79930918.2,79.9309182,102222.8567,Canada,,,,,
28,2099,4518925.684,SSP5,44210.83203,44210832.03,44.21083203,102213.0884,South Korea,,,,,
19,2099,8040356.326,SSP1,78758.6773,78758677.3,78.7586773,102088.5139,Japan,,,,,
16,2072,1904364.589,SSP2,18669.0065,18669006.5,18.6690065,102006.7452,European Free Trade Association,,,,,
16,2070,1959106.473,SSP1,19224.16554,19224165.54,19.22416554,101908.5312,European Free Trade Association,,,,,
19,2074,11969233.66,SSP5,117656.1479,117656147.9,117.6561479,101730.6267,Japan,,,,,
6,2092,4943294.34,SSP1,48675.84129,48675841.29,48.67584129,101555.396,Australia_NZ,,,,,
16,2095,1118640.907,SSP3,11018.31299,11018312.99,11.01831299,101525.6064,European Free Trade Association,,,,,
6,2070,6444657.246,SSP5,63538.91896,63538918.96,63.53891896,101428.5001,Australia_NZ,,,,,
6,2084,4290172.652,SSP4,42321.4172,42321417.2,42.3214172,101371.1954,Australia_NZ,,,,,
1,2019,12637138.68,SSP5,338293.7558,338293755.8,338.2937558,37355.51858,USA,,,,," 1,000,000 "
16,2063,1666762.503,SSP4,16453.88458,16453884.58,16.45388458,101299.0273,European Free Trade Association,,,,,
16,2055,2190940.658,SSP5,21634.24479,21634244.79,21.63424479,101271.8807,European Free Trade Association,,,,,
19,2090,6865709.716,SSP4,67996.95245,67996952.45,67.99695245,100970.8446,Japan,,,,,
19,2098,8026824.628,SSP1,79579.70325,79579703.25,79.57970325,100865.2244,Japan,,,,,
16,2069,1932379.57,SSP1,19176.01453,19176014.53,19.17601453,100770.6563,European Free Trade Association,,,,,
16,2094,1119338.415,SSP3,11110.75747,11110757.47,11.11075747,100743.6639,European Free Trade Association,,,,,
13,2086,62199183.24,SSP5,617720.7761,617720776.1,617.7207761,100691.4218,EU-15,,,,,
16,2071,1875259.855,SSP2,18630.13171,18630131.71,18.63013171,100657.359,European Free Trade Association,,,,,
8,2079,7981600.296,SSP5,79316.83381,79316833.81,79.31683381,100629.3357,Canada,,,,,
28,2098,4467981.782,SSP5,44423.58008,44423580.08,44.42358008,100576.8057,South Korea,,,,,
6,2091,4897182.227,SSP1,48794.80557,48794805.57,48.79480557,100362.7777,Australia_NZ,,,,,
6,2083,4244456.762,SSP4,42391.93889,42391938.89,42.39193889,100124.148,Australia_NZ,,,,,
16,2062,1645182.339,SSP4,16454.59555,16454595.55,16.45459555,99983.15265,European Free Trade Association,,,,,
16,2093,1120035.924,SSP3,11203.20195,11203201.95,11.20320195,99974.62591,European Free Trade Association,,,,,
1,2019,12486905.52,SSP1,335037.7835,335037783.5,335.0377835,37270.14127,USA,,,,,
16,2054,2137114.808,SSP5,21406.61514,21406615.14,21.40661514,99834.31727,European Free Trade Association,,,,,
19,2073,11777638.39,SSP5,118043.9639,118043963.9,118.0439639,99773.32176,Japan,,,,,
6,2069,6274077.155,SSP5,62931.63899,62931638.99,62.93163899,99696.7067,Australia_NZ,,,,,
19,2097,8013292.931,SSP1,80400.72919,80400729.19,80.40072919,99666.91859,Japan,,,,,
16,2068,1905652.666,SSP1,19127.86353,19127863.53,19.12786353,99627.0526,European Free Trade Association,,,,,
19,2089,6864641.391,SSP4,68946.6334,68946633.4,68.9466334,99564.5625,Japan,,,,,
16,2070,1846155.121,SSP2,18591.25692,18591256.92,18.59125692,99302.32953,European Free Trade Association,,,,,
16,2092,1120733.432,SSP3,11295.64643,11295646.43,11.29564643,99218.17569,European Free Trade Association,,,,,
6,2090,4851070.113,SSP1,48913.76986,48913769.86,48.91376986,99175.96062,Australia_NZ,,,,,
8,2078,7792433.796,SSP5,78702.74941,78702749.41,78.70274941,99010.94757,Canada,,,,,
28,2097,4417037.881,SSP5,44636.32813,44636328.13,44.63632813,98956.12085,South Korea,,,,,
6,2082,4198740.873,SSP4,42462.46059,42462460.59,42.46246059,98881.24275,Australia_NZ,,,,,
13,2085,60810842.73,SSP5,615887.6708,615887670.8,615.8876708,98736.90547,EU-15,,,,,
16,2061,1623602.175,SSP4,16455.30652,16455306.52,16.45530652,98667.39174,European Free Trade Association,,,,,
1,2019,12411962.41,SSP4,333509.8175,333509817.5,333.5098175,37216.18303,USA,,,,,
19,2096,7999761.234,SSP1,81221.75514,81221755.14,81.22175514,98492.83877,Japan,,,,,
16,2067,1878925.762,SSP1,19079.71252,19079712.52,19.07971252,98477.67675,European Free Trade Association,,,,,
16,2091,1121430.94,SSP3,11388.09091,11388090.91,11.38809091,98474.00666,European Free Trade Association,,,,,
16,2053,2083288.958,SSP5,21178.98549,21178985.49,21.17898549,98365.85225,European Free Trade Association,,,,,
19,2088,6863573.065,SSP4,69896.31435,69896314.35,69.89631435,98196.49475,Japan,,,,,
8,2100,4137972.054,SSP4,42194.12317,42194123.17,42.19412317,98069.86715,Canada,,,,,
6,2089,4802489.944,SSP1,48975.96784,48975967.84,48.97596784,98058.09167,Australia_NZ,,,,,
16,2069,1817680.919,SSP2,18542.40379,18542403.79,18.54240379,98028.33222,European Free Trade Association,,,,,
6,2068,6103497.064,SSP5,62324.35902,62324359.02,62.32435902,97931.16464,Australia_NZ,,,,,
19,2072,11586043.13,SSP5,118431.78,118431780,118.43178,97828.83557,Japan,,,,,
16,2090,1122128.448,SSP3,11480.53539,11480535.39,11.48053539,97741.82214,European Free Trade Association,,,,,
6,2081,4153024.984,SSP4,42532.98228,42532982.28,42.53298228,97642.45913,Australia_NZ,,,,,
8,2077,7603267.296,SSP5,78088.66502,78088665.02,78.08866502,97367.10563,Canada,,,,,
16,2060,1602022.011,SSP4,16456.0175,16456017.5,16.4560175,97351.74453,European Free Trade Association,,,,,
28,2096,4366093.98,SSP5,44849.07618,44849076.18,44.84907618,97350.8119,South Korea,,,,,
19,2095,7986229.537,SSP1,82042.78109,82042781.09,82.04278109,97342.25767,Japan,,,,,
16,2066,1852198.858,SSP1,19031.56151,19031561.51,19.03156151,97322.48492,European Free Trade Association,,,,,
1,2019,12425127.23,SSP2,334592.9951,334592995.1,334.5929951,37135.0489,USA,,,,,
16,2089,1122246.163,SSP3,11569.378,11569378,11.569378,97001.42592,European Free Trade Association,,,,,
13,2084,59524344.41,SSP5,613676.2791,613676279.1,613.6762791,96996.32598,EU-15,,,,,
6,2088,4753909.775,SSP1,49038.16583,49038165.83,49.03816583,96943.05843,Australia_NZ,,,,,
16,2052,2029463.108,SSP5,20951.35584,20951355.84,20.95135584,96865.47844,European Free Trade Association,,,,,
19,2087,6862504.739,SSP4,70845.99529,70845995.29,70.84599529,96865.10452,Japan,,,,,
8,2099,4110832.799,SSP4,42481.93175,42481931.75,42.48193175,96766.61652,Canada,,,,,
16,2068,1789206.716,SSP2,18493.55066,18493550.66,18.49355066,96747.60405,European Free Trade Association,,,,,
6,2080,4107309.095,SSP4,42603.50397,42603503.97,42.60350397,96407.77663,Australia_NZ,,,,,
16,2088,1122363.879,SSP3,11658.22062,11658220.62,11.65822062,96272.31423,European Free Trade Association,,,,,
16,2059,1580972.689,SSP4,16439.76072,16439760.72,16.43976072,96167.62169,European Free Trade Association,,,,,
16,2065,1825471.955,SSP1,18983.41051,18983410.51,18.98341051,96161.43285,European Free Trade Association,,,,,
19,2094,7968256.097,SSP1,82887.02074,82887020.74,82.88702074,96133.94263,Japan,,,,,
6,2067,5932916.973,SSP5,61717.07905,61717079.05,61.71707905,96130.87762,Australia_NZ,,,,,
19,2071,11394447.86,SSP5,118819.596,118819596,118.819596,95897.04263,Japan,,,,,
6,2100,4672086.075,SSP2,48725.24129,48725241.29,48.72524129,95886.36098,Australia_NZ,,,,,
6,2087,4705329.606,SSP1,49100.36381,49100363.81,49.10036381,95830.85013,Australia_NZ,,,,,
1,2019,12261624.33,SSP3,330930.1667,330930166.7,330.9301667,37051.99939,USA,,,,,
28,2095,4315150.078,SSP5,45061.82424,45061824.24,45.06182424,95760.66108,South Korea,,,,,
8,2076,7414100.796,SSP5,77474.58063,77474580.63,77.47458063,95697.20463,Canada,,,,,
19,2086,6861436.414,SSP4,71795.67624,71795676.24,71.79567624,95568.93636,Japan,,,,,
16,2087,1122481.594,SSP3,11747.06324,11747063.24,11.74706324,95554.23103,European Free Trade Association,,,,,
8,2098,4083693.544,SSP4,42769.74033,42769740.33,42.76974033,95480.90571,Canada,,,,,
16,2067,1760732.514,SSP2,18444.69753,18444697.53,18.44469753,95460.09153,European Free Trade Association,,,,,
16,2051,1975637.258,SSP5,20723.72619,20723726.19,20.72372619,95332.14438,European Free Trade Association,,,,,
13,2083,58237846.09,SSP5,611464.8874,611464887.4,611.4648874,95243.15672,EU-15,,,,,
6,2079,4057650.898,SSP4,42621.60314,42621603.14,42.62160314,95201.74276,Australia_NZ,,,,,
16,2064,1799220.449,SSP1,18914.66901,18914669.01,18.91466901,95123.02056,European Free Trade Association,,,,,
16,2058,1559923.367,SSP4,16423.50394,16423503.94,16.42350394,94981.15465,European Free Trade Association,,,,,
19,2093,7950282.656,SSP1,83731.2604,83731260.4,83.7312604,94949.99381,Japan,,,,,
16,2086,1122599.31,SSP3,11835.90585,11835905.85,11.83590585,94846.92798,European Free Trade Association,,,,,
6,2099,4624034.066,SSP2,48800.83985,48800839.85,48.80083985,94753.16574,Australia_NZ,,,,,
6,2086,4656749.436,SSP1,49162.56179,49162561.79,49.16256179,94721.45606,Australia_NZ,,,,,
1,2020,13031029.7,SSP5,341775.9982,341775998.2,341.7759982,38127.39855,USA,,,,,
19,2085,6860368.088,SSP4,72745.35719,72745357.19,72.74535719,94306.6108,Japan,,,,,
6,2066,5762336.882,SSP5,61109.79908,61109799.08,61.10979908,94294.80982,Australia_NZ,,,,,
28,2094,4266684.758,SSP5,45279.91016,45279910.16,45.27991016,94229.09062,South Korea,,,,,
8,2097,4056554.288,SSP4,43057.54891,43057548.91,43.05754891,94212.38299,Canada,,,,,
16,2066,1732258.312,SSP2,18395.8444,18395844.4,18.3958444,94165.74063,European Free Trade Association,,,,,
16,2085,1122717.025,SSP3,11924.74847,11924748.47,11.92474847,94150.16412,European Free Trade Association,,,,,
16,2063,1772968.943,SSP1,18845.92751,18845927.51,18.84592751,94077.03294,European Free Trade Association,,,,,
8,2075,7224934.296,SSP5,76860.49624,76860496.24,76.86049624,94000.61995,Canada,,,,,
6,2078,4007992.702,SSP4,42639.7023,42639702.3,42.6397023,93996.73275,Australia_NZ,,,,,
19,2070,11202852.59,SSP5,119207.412,119207412,119.207412,93977.81904,Japan,,,,,
16,2057,1538874.045,SSP4,16407.24716,16407247.16,16.40724716,93792.33643,European Free Trade Association,,,,,
19,2092,7932309.216,SSP1,84575.50005,84575500.05,84.57550005,93789.68154,Japan,,,,,
16,2050,1921811.408,SSP5,20496.09655,20496096.55,20.49609655,93764.75191,European Free Trade Association,,,,,
6,2098,4575982.057,SSP2,48876.4384,48876438.4,48.8764384,93623.47598,Australia_NZ,,,,,
6,2085,4608169.267,SSP1,49224.75978,49224759.78,49.22475978,93614.86553,Australia_NZ,,,,,
13,2082,56951347.78,SSP5,609253.4956,609253495.6,609.2534956,93477.26059,EU-15,,,,,
16,2084,1121990.402,SSP3,12008.94729,12008947.29,12.00894729,93429.53842,European Free Trade Association,,,,,
1,2020,12843238.25,SSP1,337706.0329,337706032.9,337.7060329,38030.82266,USA,,,,,
16,2062,1746717.437,SSP1,18777.18601,18777186.01,18.77718601,93023.3868,European Free Trade Association,,,,,
19,2084,6855508.812,SSP4,73706.46235,73706462.35,73.70646235,93010.95988,Japan,,,,,
8,2096,4029415.033,SSP4,43345.35749,43345357.49,43.34535749,92960.70598,Canada,,,,,
16,2065,1703784.11,SSP2,18346.99126,18346991.26,18.34699126,92864.4967,European Free Trade Association,,,,,
6,2077,3958334.505,SSP4,42657.80147,42657801.47,42.65780147,92792.74527,Australia_NZ,,,,,
16,2083,1121263.779,SSP3,12093.14611,12093146.11,12.09314611,92718.94746,European Free Trade Association,,,,,
28,2093,4218219.437,SSP5,45497.99609,45497996.09,45.49799609,92712.20274,South Korea,,,,,
19,2091,7914335.776,SSP1,85419.73971,85419739.71,85.41973971,92652.30499,Japan,,,,,
16,2056,1517824.723,SSP4,16390.99038,16390990.38,16.39099038,92601.16004,European Free Trade Association,,,,,
6,2084,4556104.672,SSP1,49216.27519,49216275.19,49.21627519,92573.13063,Australia_NZ,,,,,
8,2074,7049918.062,SSP5,76199.49493,76199494.93,76.19949493,92519.22297,Canada,,,,,
6,2097,4527930.048,SSP2,48952.03696,48952036.96,48.95203696,92497.27548,Australia_NZ,,,,,
16,2049,1874355.85,SSP5,20275.98247,20275982.47,20.27598247,92442.17158,European Free Trade Association,,,,,
6,2065,5591756.791,SSP5,60502.51911,60502519.11,60.50251911,92421.88381,Australia_NZ,,,,,
19,2069,11018656.24,SSP5,119547.9245,119547924.5,119.5479245,92169.36457,Japan,,,,,
16,2082,1120537.156,SSP3,12177.34493,12177344.93,12.17734493,92018.18311,European Free Trade Association,,,,,
16,2061,1720465.931,SSP1,18708.44451,18708444.51,18.70844451,91961.99772,European Free Trade Association,,,,,
1,2020,12749559.36,SSP4,335796.0754,335796075.4,335.7960754,37968.16073,USA,,,,,
19,2083,6850649.536,SSP4,74667.5675,74667567.5,74.6675675,91748.66364,Japan,,,,,
8,2095,4002275.778,SSP4,43633.16607,43633166.07,43.63316607,91725.54134,Canada,,,,,
7,2100,12900945.36,SSP5,140661.0385,140661038.5,140.6610385,91716.55133,Brazil,,,,,
13,2081,55664849.46,SSP5,607042.1039,607042103.9,607.0421039,91698.4985,EU-15,,,,,
16,2064,1676817.062,SSP2,18286.37767,18286377.67,18.28637767,91697.60639,European Free Trade Association,,,,,
6,2076,3908676.309,SSP4,42675.90063,42675900.63,42.67590063,91589.77903,Australia_NZ,,,,,
19,2090,7896362.335,SSP1,86263.97936,86263979.36,86.26397936,91537.19077,Japan,,,,,
6,2083,4504040.077,SSP1,49207.7906,49207790.6,49.2077906,91531.03649,Australia_NZ,,,,,
16,2055,1496775.401,SSP4,16374.7336,16374733.6,16.3747336,91407.61846,European Free Trade Association,,,,,
6,2096,4479878.039,SSP2,49027.63551,49027635.51,49.02763551,91374.54808,Australia_NZ,,,,,
16,2081,1119810.532,SSP3,12261.54375,12261543.75,12.26154375,91327.04291,European Free Trade Association,,,,,
28,2092,4169754.117,SSP5,45716.08201,45716082.01,45.71608201,91209.78731,South Korea,,,,,
16,2048,1826900.293,SSP5,20055.86839,20055868.39,20.05586839,91090.5605,European Free Trade Association,,,,,
1,2020,12766015.39,SSP2,337150.0473,337150047.3,337.1500473,37864.49236,USA,,,,,
8,2073,6874901.828,SSP5,75538.49363,75538493.63,75.53849363,91011.9,Canada,,,,,
16,2060,1694214.425,SSP1,18639.70301,18639703.01,18.63970301,90892.78003,European Free Trade Association,,,,,
6,2064,5439021.134,SSP5,59845.08288,59845082.88,59.84508288,90885.01298,Australia_NZ,,,,,
16,2080,1119083.909,SSP3,12345.74257,12345742.57,12.34574257,90645.32996,European Free Trade Association,,,,,
8,2094,3971538.89,SSP4,43866.31036,43866310.36,43.86631036,90537.33624,Canada,,,,,
1,2020,12561636.77,SSP3,332571.5119,332571511.9,332.5715119,37771.23511,USA,,,,,
16,2063,1649850.015,SSP2,18225.76408,18225764.08,18.22576408,90522.9546,European Free Trade Association,,,,,
19,2082,6845790.26,SSP4,75628.67266,75628672.66,75.62867266,90518.45046,Japan,,,,,
6,2082,4451975.482,SSP1,49199.30601,49199306.01,49.19930601,90488.58293,Australia_NZ,,,,,
6,2075,3859018.113,SSP4,42693.9998,42693999.8,42.6939998,90387.83274,Australia_NZ,,,,,
19,2089,7874366.791,SSP1,87125.61437,87125614.37,87.12561437,90379.46933,Japan,,,,,
19,2068,10834459.88,SSP5,119888.437,119888437,119.888437,90371.18301,Japan,,,,,
16,2054,1476385.141,SSP4,16346.74567,16346745.67,16.34674567,90316.76219,European Free Trade Association,,,,,
6,2095,4431826.029,SSP2,49103.23407,49103234.07,49.10323407,90255.27775,Australia_NZ,,,,,
1,2021,13478140.46,SSP5,345772.0636,345772063.6,345.7720636,38979.84215,USA,,,,,
13,2100,30145667.77,SSP4,334313.7666,334313766.6,334.3137666,90171.78108,EU-15,,,,,
16,2059,1668986.28,SSP1,18551.03002,18551030.02,18.55103002,89967.31061,European Free Trade Association,,,,,
16,2079,1117201.716,SSP3,12424.05456,12424054.56,12.42405456,89922.47343,European Free Trade Association,,,,,
13,2080,54378351.14,SSP5,604830.7122,604830712.2,604.8307122,89906.72934,EU-15,,,,,
7,2099,12810206.69,SSP5,142733.1465,142733146.5,142.7331465,89749.34699,Brazil,,,,,
28,2091,4121288.796,SSP5,45934.16794,45934167.94,45.93416794,89721.6382,South Korea,,,,,
16,2047,1779444.735,SSP5,19835.75431,19835754.31,19.83575431,89708.95221,European Free Trade Association,,,,,
8,2072,6699885.595,SSP5,74877.49232,74877492.32,74.87749232,89477.96443,Canada,,,,,
6,2081,4399910.887,SSP1,49190.82142,49190821.42,49.19082142,89445.76975,Australia_NZ,,,,,
8,2093,3940802.003,SSP4,44099.45464,44099454.64,44.09945464,89361.69471,Canada,,,,,
1,2021,13199148.03,SSP1,340407.9858,340407985.8,340.4079858,38774.49584,USA,,,,,
16,2062,1622882.967,SSP2,18165.15049,18165150.49,18.16515049,89340.46365,European Free Trade Association,,,,,
19,2081,6840930.983,SSP4,76589.77782,76589777.82,76.58977782,89319.11253,Japan,,,,,
6,2063,5286285.477,SSP5,59187.64665,59187646.65,59.18764665,89314.00008,Australia_NZ,,,,,
19,2088,7852371.248,SSP1,87987.24937,87987249.37,87.98724937,89244.42239,Japan,,,,,
6,2074,3806763.047,SSP4,42659.7081,42659708.1,42.6597081,89235.56247,Australia_NZ,,,,,
6,2094,4383503.559,SSP2,49129.17491,49129174.91,49.12917491,89224.04185,Australia_NZ,,,,,
1,2021,13091036.78,SSP4,337935.9797,337935979.7,337.9359797,38738.21543,USA,,,,,
16,2053,1455994.881,SSP4,16318.75774,16318757.74,16.31875774,89222.1641,European Free Trade Association,,,,,
16,2078,1115319.524,SSP3,12502.36656,12502366.56,12.50236656,89208.67252,European Free Trade Association,,,,,
16,2058,1643758.134,SSP1,18462.35703,18462357.03,18.46235703,89032.9513,European Free Trade Association,,,,,
13,2099,29974584.68,SSP4,336842.4244,336842424.4,336.8424244,88986.96395,EU-15,,,,,
19,2067,10650263.52,SSP5,120228.9495,120228949.5,120.2289495,88583.18707,Japan,,,,,
16,2077,1113437.331,SSP3,12580.67855,12580678.55,12.58067855,88503.75812,European Free Trade Association,,,,,
1,2021,13073565.92,SSP2,339708.5315,339708531.5,339.7085315,38484.65583,USA,,,,,
