"year","sce","state","total_pop"
2014,"SSP3","SD",840533.979622918
2014,"SSP3","TN",6565358.67165968
2014,"SSP3","TX",26495206.3103275
2014,"SSP3","UT",2988631.27324505
2014,"SSP3","VA",8380137.31329444
2014,"SSP3","VT",630080.603813708
2014,"SSP3","WA",7066406.84178601
2014,"SSP3","WI",5797791.26245498
2014,"SSP3","WV",1854069.60780607
2014,"SSP3","WY",579275.051249581
2014,"SSP5","AK",638411.554404235
2014,"SSP5","AL",4928157.94907113
2014,"SSP5","AR",3016272.35560322
2014,"SSP5","AZ",6757440.92634756
2014,"SSP5","CA",38247055.8425128
2014,"SSP5","CO",5349936.45694969
2014,"SSP5","CT",3607614.57897463
2014,"SSP5","DC",622738.446917897
2014,"SSP5","DE",950250.56194453
2014,"SSP5","FL",19364715.1759914
2014,"SSP5","GA",10148185.8682016
2014,"SSP5","HI",1407561.70980967
2014,"SSP5","IA",3145445.58378715
2014,"SSP5","ID",1666255.72649773
2014,"SSP5","IL",12926743.0579383
2014,"SSP5","IN",6673844.9488141
2014,"SSP5","KS",2964129.7987225
2014,"SSP5","KY",4483873.06328908
2014,"SSP5","LA",4620622.12362806
2014,"SSP5","MA",6681491.14623522
2014,"SSP5","MD",5943822.52052371
2014,"SSP5","ME",1340169.47627394
2014,"SSP5","MI",9967672.01849759
2014,"SSP5","MN",5455765.44310887
2014,"SSP5","MO",6194271.91895286
2014,"SSP5","MS",3036251.57703708
2014,"SSP5","MT",1023083.62887987
2014,"SSP5","NC",10030383.1230919
2014,"SSP5","ND",718331.464545432
2014,"SSP5","NE",1896973.28696133
2014,"SSP5","NH",1350902.65684849
2014,"SSP5","NJ",8773166.31842224
2014,"SSP5","NM",2136106.31345523
2014,"SSP5","NV",2854213.63252031
2014,"SSP5","NY",19498208.5123433
2014,"SSP5","OH",11696302.6888275
2014,"SSP5","OK",3896817.75885889
2014,"SSP5","OR",4019869.95054319
2014,"SSP5","PA",12924928.0956841
2014,"SSP5","RI",1071630.09200994
2014,"SSP5","SC",4885103.16295158
2014,"SSP5","SD",841593.863745496
2014,"SSP5","TN",6576642.5756487
2014,"SSP5","TX",26538161.8256765
2014,"SSP5","UT",2992568.3352494
2014,"SSP5","VA",8391933.05368152
2014,"SSP5","VT",630740.88509693
2014,"SSP5","WA",7078915.55376166
2014,"SSP5","WI",5803385.33047966
2014,"SSP5","WV",1856520.41953841
2014,"SSP5","WY",579574.265966159
2015,"SSP2","AK",630584.344657433
2015,"SSP2","AL",4957330.39816173
2015,"SSP2","AR",3036289.89705274
2015,"SSP2","AZ",6834264.35787585
2015,"SSP2","CA",38489130.1370496
2015,"SSP2","CO",5417768.48292583
2015,"SSP2","CT",3613729.48786509
2015,"SSP2","DC",628885.39913859
2015,"SSP2","DE",960500.400214523
2015,"SSP2","FL",19472908.9211729
2015,"SSP2","GA",10245623.2054454
2015,"SSP2","HI",1419873.69078675
2015,"SSP2","IA",3166003.40916915
2015,"SSP2","ID",1687391.13499693
2015,"SSP2","IL",12957819.6017836
2015,"SSP2","IN",6715330.11041054
2015,"SSP2","KS",2989743.72466894
2015,"SSP2","KY",4512546.50813522
2015,"SSP2","LA",4641734.94310372
2015,"SSP2","MA",6711588.8751863
2015,"SSP2","MD",5982853.57906834
2015,"SSP2","ME",1341483.31082684
2015,"SSP2","MI",9989685.53887252
2015,"SSP2","MN",5490363.50401679
2015,"SSP2","MO",6237437.55837754
2015,"SSP2","MS",3051089.92514126
2015,"SSP2","MT",1029418.36528297
2015,"SSP2","NC",10132395.4752518
2015,"SSP2","ND",727518.810276437
2015,"SSP2","NE",1913673.87718293
2015,"SSP2","NH",1358348.52426481
2015,"SSP2","NJ",8776102.65492835
2015,"SSP2","NM",2154143.64847443
2015,"SSP2","NV",2884963.47702899
2015,"SSP2","NY",19538532.3421379
2015,"SSP2","OH",11733092.7068383
2015,"SSP2","OK",3925127.85577311
2015,"SSP2","OR",4056882.51796851
2015,"SSP2","PA",12971647.0575668
2015,"SSP2","RI",1076448.93985828
2015,"SSP2","SC",4937195.60733237
2015,"SSP2","SD",847305.21203165
2015,"SSP2","TN",6622383.27151597
2015,"SSP2","TX",26842252.4260702
2015,"SSP2","UT",3044820.45022468
2015,"SSP2","VA",8474039.65067541
2015,"SSP2","VT",631804.325340731
2015,"SSP2","WA",7153202.51175614
2015,"SSP2","WI",5828379.39749601
2015,"SSP2","WV",1855139.16661061
2015,"SSP2","WY",582891.466086279
2015,"SSP3","AK",631543.395783788
2015,"SSP3","AL",4952246.10036139
2015,"SSP3","AR",3032838.24390767
2015,"SSP3","AZ",6827379.93796936
2015,"SSP3","CA",38465954.6926543
2015,"SSP3","CO",5412891.72859299
2015,"SSP3","CT",3610939.34981322
2015,"SSP3","DC",628753.875334038
2015,"SSP3","DE",959457.201766683
2015,"SSP3","FL",19450740.9082314
2015,"SSP3","GA",10236694.7811579
2015,"SSP3","HI",1418984.20980639
2015,"SSP3","IA",3162506.03992327
2015,"SSP3","ID",1685793.10765263
2015,"SSP3","IL",12949330.0766264
2015,"SSP3","IN",6709479.46357398
2015,"SSP3","KS",2986934.35369521
2015,"SSP3","KY",4508056.79165284
2015,"SSP3","LA",4638309.69998041
2015,"SSP3","MA",6705718.79141037
2015,"SSP3","MD",5978060.32347933
2015,"SSP3","ME",1340011.32736017
2015,"SSP3","MI",9982432.43254746
2015,"SSP3","MN",5486171.01598448
2015,"SSP3","MO",6231344.6245493
2015,"SSP3","MS",3048477.23083007
2015,"SSP3","MT",1028298.44535967
2015,"SSP3","NC",10120788.3491799
2015,"SSP3","ND",726588.542031024
2015,"SSP3","NE",1911879.20029224
2015,"SSP3","NH",1357186.96032397
2015,"SSP3","NJ",8770703.47572149
2015,"SSP3","NM",2152610.11193319
2015,"SSP3","NV",2882263.88936309
2015,"SSP3","NY",19526608.654451
2015,"SSP3","OH",11721879.1777455
2015,"SSP3","OK",3921009.3055576
2015,"SSP3","OR",4052422.00558924
2015,"SSP3","PA",12957619.857544
2015,"SSP3","RI",1075414.98520409
2015,"SSP3","SC",4931325.80310642
2015,"SSP3","SD",846485.449890065
2015,"SSP3","TN",6615522.18570992
2015,"SSP3","TX",26819561.9811683
2015,"SSP3","UT",3042818.00828625
2015,"SSP3","VA",8466350.62183269
2015,"SSP3","VT",631225.164913568
2015,"SSP3","WA",7146327.2034154
2015,"SSP3","WI",5823262.31669942
2015,"SSP3","WV",1853138.87961624
2015,"SSP3","WY",582503.650778768
2015,"SSP5","AK",621870.936859489
2015,"SSP5","AL",4964514.27660146
2015,"SSP5","AR",3041903.36954714
2015,"SSP5","AZ",6850195.53360286
2015,"SSP5","CA",38481250.4564106
2015,"SSP5","CO",5430111.62869936
2015,"SSP5","CT",3612472.79454231
2015,"SSP5","DC",627217.86755404
2015,"SSP5","DE",962998.422484962
2015,"SSP5","FL",19507259.3158604
2015,"SSP5","GA",10260705.2934596
2015,"SSP5","HI",1419268.71893056
2015,"SSP5","IA",3170188.87631594
2015,"SSP5","ID",1690431.46462012
2015,"SSP5","IL",12945472.0157304
2015,"SSP5","IN",6719117.27209763
2015,"SSP5","KS",2992369.07732905
2015,"SSP5","KY",4520320.79216701
2015,"SSP5","LA",4641921.87618541
2015,"SSP5","MA",6712873.42453551
2015,"SSP5","MD",5985230.49959742
2015,"SSP5","ME",1342544.64082105
2015,"SSP5","MI",9982056.71575661
2015,"SSP5","MN",5490998.79164808
2015,"SSP5","MO",6244109.24374444
2015,"SSP5","MS",3052806.04382538
2015,"SSP5","MT",1031344.81348636
2015,"SSP5","NC",10155951.5809053
2015,"SSP5","ND",729977.576564647
2015,"SSP5","NE",1915158.63860155
2015,"SSP5","NH",1359380.58401475
2015,"SSP5","NJ",8762819.02786698
2015,"SSP5","NM",2155075.99970378
2015,"SSP5","NV",2891408.10035548
2015,"SSP5","NY",19514905.0220658
2015,"SSP5","OH",11737944.994228
2015,"SSP5","OK",3932450.58304385
2015,"SSP5","OR",4066656.12416507
2015,"SSP5","PA",12983287.3725444
2015,"SSP5","RI",1076824.27412098
2015,"SSP5","SC",4951436.63808753
2015,"SSP5","SD",848112.702516995
2015,"SSP5","TN",6633378.23174711
2015,"SSP5","TX",26888088.8724808
2015,"SSP5","UT",3049014.59638627
2015,"SSP5","VA",8484474.20331538
2015,"SSP5","VT",632202.797412675
2015,"SSP5","WA",7166088.39355409
2015,"SSP5","WI",5831634.43134667
2015,"SSP5","WV",1856943.85945019
2015,"SSP5","WY",582982.637726459
2016,"SSP2","AK",617978.963254516
2016,"SSP2","AL",4989922.67151678
2016,"SSP2","AR",3059380.96961837
2016,"SSP2","AZ",6919021.52743601
2016,"SSP2","CA",38718056.1396489
2016,"SSP2","CO",5491365.57273942
2016,"SSP2","CT",3618584.33728991
2016,"SSP2","DC",633746.889581189
2016,"SSP2","DE",972037.409731585
2016,"SSP2","FL",19598135.4828244
2016,"SSP2","GA",10349248.580276
2016,"SSP2","HI",1431221.64074642
2016,"SSP2","IA",3188957.32900133
2016,"SSP2","ID",1709954.08012163
2016,"SSP2","IL",12979432.9930057
2016,"SSP2","IN",6758024.60976399
2016,"SSP2","KS",3016399.35638737
2016,"SSP2","KY",4544953.28198162
2016,"SSP2","LA",4662053.77671439
2016,"SSP2","MA",6741423.80223334
2016,"SSP2","MD",6022075.26536316
2016,"SSP2","ME",1343330.54610709
2016,"SSP2","MI",10005791.5426164
2016,"SSP2","MN",5524322.04107018
2016,"SSP2","MO",6283381.41567119
2016,"SSP2","MS",3066490.55590122
2016,"SSP2","MT",1036781.33292192
2016,"SSP2","NC",10246832.4644571
2016,"SSP2","ND",737950.221135105
2016,"SSP2","NE",1930955.40307121
2016,"SSP2","NH",1366098.8251563
2016,"SSP2","NJ",8769637.25747702
2016,"SSP2","NM",2172131.5909859
2016,"SSP2","NV",2918607.82865661
2016,"SSP2","NY",19560800.9205659
2016,"SSP2","OH",11771709.6904739
2016,"SSP2","OK",3957217.52650703
2016,"SSP2","OR",4099026.26678859
2016,"SSP2","PA",13024086.5811219
2016,"SSP2","RI",1081423.92229048
2016,"SSP2","SC",4996729.79189457
2016,"SSP2","SD",853420.627968426
2016,"SSP2","TN",6673611.11909518
2016,"SSP2","TX",27167470.8672636
2016,"SSP2","UT",3098629.36865547
2016,"SSP2","VA",8559662.21716003
2016,"SSP2","VT",632999.98494359
2016,"SSP2","WA",7233547.21906429
2016,"SSP2","WI",5854386.62027484
2016,"SSP2","WV",1854828.14440057
2016,"SSP2","WY",586150.695740615
2016,"SSP3","AK",619322.244092884
2016,"SSP3","AL",4982679.97317017
2016,"SSP3","AR",3054486.62356862
2016,"SSP3","AZ",6908996.17146635
2016,"SSP3","CA",38685145.0624489
2016,"SSP3","CO",5484291.8768078
2016,"SSP3","CT",3614676.92869763
2016,"SSP3","DC",633570.900447978
2016,"SSP3","DE",970530.30328385
2016,"SSP3","FL",19566112.0348762
2016,"SSP3","GA",10336519.8548903
2016,"SSP3","HI",1429953.61200164
2016,"SSP3","IA",3184072.19681189
2016,"SSP3","ID",1707667.17974416
2016,"SSP3","IL",12967718.6588944
2016,"SSP3","IN",6749812.32873863
2016,"SSP3","KS",3012465.78762644
2016,"SSP3","KY",4538490.43475199
2016,"SSP3","LA",4657184.18501772
2016,"SSP3","MA",6733216.62312823
2016,"SSP3","MD",6015298.66969514
2016,"SSP3","ME",1341251.97247692
2016,"SSP3","MI",9995715.27973897
2016,"SSP3","MN",5518434.30356527
2016,"SSP3","MO",6274730.59560014
2016,"SSP3","MS",3062789.14254275
2016,"SSP3","MT",1035176.56932087
2016,"SSP3","NC",10230420.854091
2016,"SSP3","ND",736635.454005922
2016,"SSP3","NE",1928445.4417921
2016,"SSP3","NH",1364444.53458215
2016,"SSP3","NJ",8762211.2606874
2016,"SSP3","NM",2169923.09729802
2016,"SSP3","NV",2914685.01257862
2016,"SSP3","NY",19544415.3822164
2016,"SSP3","OH",11756030.7581014
2016,"SSP3","OK",3951321.0109565
2016,"SSP3","OR",4092605.45154828
2016,"SSP3","PA",13004411.3161073
2016,"SSP3","RI",1079983.75878201
2016,"SSP3","SC",4988263.36375449
2016,"SSP3","SD",852264.202536226
2016,"SSP3","TN",6663789.21265252
2016,"SSP3","TX",27134855.8282225
2016,"SSP3","UT",3095745.35304239
2016,"SSP3","VA",8548772.28584385
2016,"SSP3","VT",632180.74341256
2016,"SSP3","WA",7223708.06640855
2016,"SSP3","WI",5847167.70609312
2016,"SSP3","WV",1851972.36330982
2016,"SSP3","WY",585593.170529442
2016,"SSP5","AK",605826.399116418
2016,"SSP5","AL",5000374.66803528
2016,"SSP5","AR",3067575.47542141
2016,"SSP5","AZ",6942415.66306673
2016,"SSP5","CA",38704736.8141718
2016,"SSP5","CO",5509419.87789742
2016,"SSP5","CT",3616431.45913364
2016,"SSP5","DC",631303.014684191
2016,"SSP5","DE",975668.304408844
2016,"SSP5","FL",19648604.2974134
2016,"SSP5","GA",10371010.0791156
2016,"SSP5","HI",1430245.25621035
2016,"SSP5","IA",3194861.33547193
2016,"SSP5","ID",1714336.85241096
2016,"SSP5","IL",12960459.8873849
2016,"SSP5","IN",6763101.38424035
2016,"SSP5","KS",3020037.52823106
2016,"SSP5","KY",4556355.16079321
2016,"SSP5","LA",4662247.22640133
2016,"SSP5","MA",6742742.84874251
2016,"SSP5","MD",6025273.95674691
2016,"SSP5","ME",1344856.81621323
2016,"SSP5","MI",9993647.71263387
2016,"SSP5","MN",5525029.47540984
2016,"SSP5","MO",6292805.85335115
2016,"SSP5","MS",3068872.21067319
2016,"SSP5","MT",1039592.72949843
2016,"SSP5","NC",10280959.3332922
2016,"SSP5","ND",741450.259724149
2016,"SSP5","NE",1933014.21649636
2016,"SSP5","NH",1367504.79035022
2016,"SSP5","NJ",8749501.01359022
2016,"SSP5","NM",2173448.75824395
2016,"SSP5","NV",2928058.85631969
2016,"SSP5","NY",19524438.9984144
2016,"SSP5","OH",11778005.7980737
2016,"SSP5","OK",3967966.6165641
2016,"SSP5","OR",4113414.67327929
2016,"SSP5","PA",13040095.2150791
2016,"SSP5","RI",1081854.05556115
2016,"SSP5","SC",5017571.00529396
2016,"SSP5","SD",854573.644640183
2016,"SSP5","TN",6689694.07967169
2016,"SSP5","TX",27234466.2958398
2016,"SSP5","UT",3104617.4010522
2016,"SSP5","VA",8574358.3725744
2016,"SSP5","VT",633524.158257263
2016,"SSP5","WA",7252325.51419613
2016,"SSP5","WI",5858825.75880625
2016,"SSP5","WV",1857432.16263819
2016,"SSP5","WY",586309.169738415
2017,"SSP2","AK",606131.946923032
2017,"SSP2","AL",5021100.3866878
2017,"SSP2","AR",3081810.5928497
2017,"SSP2","AZ",7001649.21092364
2017,"SSP2","CA",38934849.1832391
2017,"SSP2","CO",5563017.8999944
2017,"SSP2","CT",3622670.23305208
2017,"SSP2","DC",638431.497930057
2017,"SSP2","DE",983292.466062013
2017,"SSP2","FL",19718979.6317659
2017,"SSP2","GA",10449028.7224871
2017,"SSP2","HI",1442021.59466054
2017,"SSP2","IA",3211246.26589755
2017,"SSP2","ID",1731904.67820279
2017,"SSP2","IL",12997786.2899523
2017,"SSP2","IN",6798953.74317324
2017,"SSP2","KS",3042225.96397544
2017,"SSP2","KY",4575957.01204983
2017,"SSP2","LA",4681064.19656761
2017,"SSP2","MA",6769605.93019536
2017,"SSP2","MD",6059660.02682033
2017,"SSP2","ME",1344947.47498776
2017,"SSP2","MI",10019530.0854935
2017,"SSP2","MN",5556548.04400828
2017,"SSP2","MO",6327623.85547039
2017,"SSP2","MS",3081104.91408048
2017,"SSP2","MT",1043896.64909851
2017,"SSP2","NC",10358681.6582345
2017,"SSP2","ND",748004.716911042
2017,"SSP2","NE",1947614.87649054
2017,"SSP2","NH",1373455.46686625
2017,"SSP2","NJ",8761116.28730338
2017,"SSP2","NM",2189416.02071359
2017,"SSP2","NV",2951079.14650951
2017,"SSP2","NY",19577622.3066513
2017,"SSP2","OH",11807854.5404097
2017,"SSP2","OK",3988137.60261138
2017,"SSP2","OR",4140155.83704226
2017,"SSP2","PA",13073807.4409144
2017,"SSP2","RI",1086142.90000401
2017,"SSP2","SC",5054549.8051381
2017,"SSP2","SD",859311.55573974
2017,"SSP2","TN",6722944.86770966
2017,"SSP2","TX",27483313.488455
2017,"SSP2","UT",3150895.99007525
2017,"SSP2","VA",8642155.314447
2017,"SSP2","VT",634013.293037077
2017,"SSP2","WA",7311713.5052151
2017,"SSP2","WI",5878799.03172281
2017,"SSP2","WV",1854301.52180777
2017,"SSP2","WY",589279.079185072
2017,"SSP3","AK",607641.733558516
2017,"SSP3","AL",5010617.26128488
2017,"SSP3","AR",3074815.06462492
2017,"SSP3","AZ",6986516.74649303
2017,"SSP3","CA",38884876.2181569
2017,"SSP3","CO",5552088.13997061
2017,"SSP3","CT",3617098.28407936
2017,"SSP3","DC",637878.402497276
2017,"SSP3","DE",981012.814034011
2017,"SSP3","FL",19671297.6571568
2017,"SSP3","GA",10429967.7813316
2017,"SSP3","HI",1439824.4425299
2017,"SSP3","IA",3204427.75388411
2017,"SSP3","ID",1728436.01277859
2017,"SSP3","IL",12980685.4174649
2017,"SSP3","IN",6786860.27739472
2017,"SSP3","KS",3036369.40389936
2017,"SSP3","KY",4566620.04645455
2017,"SSP3","LA",4673788.17956117
2017,"SSP3","MA",6757528.61758745
2017,"SSP3","MD",6049404.52248381
2017,"SSP3","ME",1342043.2781533
2017,"SSP3","MI",10004869.4328972
2017,"SSP3","MN",5547942.5410887
2017,"SSP3","MO",6314717.47303508
2017,"SSP3","MS",3075627.47123155
2017,"SSP3","MT",1041586.0439647
2017,"SSP3","NC",10334256.6744703
2017,"SSP3","ND",746177.687814496
2017,"SSP3","NE",1944006.87348735
2017,"SSP3","NH",1371050.54038163
2017,"SSP3","NJ",8750210.59040815
2017,"SSP3","NM",2185930.8991792
2017,"SSP3","NV",2945121.96608126
2017,"SSP3","NY",19553102.1637424
2017,"SSP3","OH",11785471.695358
2017,"SSP3","OK",3979735.20414672
2017,"SSP3","OR",4130591.87167151
2017,"SSP3","PA",13045846.2863277
2017,"SSP3","RI",1084078.57581665
2017,"SSP3","SC",5042060.23737932
2017,"SSP3","SD",857686.765982079
2017,"SSP3","TN",6708649.24500806
2017,"SSP3","TX",27434395.6365657
2017,"SSP3","UT",3146397.64219148
2017,"SSP3","VA",8625349.05946447
2017,"SSP3","VT",632850.988570414
2017,"SSP3","WA",7296746.43780052
2017,"SSP3","WI",5868462.92443692
2017,"SSP3","WV",1850351.53222987
2017,"SSP3","WY",588429.142802726
2017,"SSP5","AK",590558.706922822
2017,"SSP5","AL",5036140.04580857
2017,"SSP5","AR",3093525.49303649
2017,"SSP5","AZ",7035295.23367911
2017,"SSP5","CA",38921049.4432595
2017,"SSP5","CO",5589026.38325388
2017,"SSP5","CT",3619871.42546114
2017,"SSP5","DC",635399.159437439
2017,"SSP5","DE",988480.943469175
2017,"SSP5","FL",19792909.3889274
2017,"SSP5","GA",10480613.7289986
2017,"SSP5","HI",1441089.42547099
2017,"SSP5","IA",3219506.18422542
2017,"SSP5","ID",1738239.24068706
2017,"SSP5","IL",12972898.5426836
2017,"SSP5","IN",6806572.78606241
2017,"SSP5","KS",3047674.5489478
2017,"SSP5","KY",4592216.79581714
2017,"SSP5","LA",4682110.98083546
2017,"SSP5","MA",6772141.86320448
2017,"SSP5","MD",6065093.57626047
2017,"SSP5","ME",1347195.44685254
2017,"SSP5","MI",10003376.7663694
2017,"SSP5","MN",5558089.51367176
2017,"SSP5","MO",6341578.47899378
2017,"SSP5","MS",3084785.71793001
2017,"SSP5","MT",1047905.55417643
2017,"SSP5","NC",10407550.5265066
2017,"SSP5","ND",752751.372113997
2017,"SSP5","NE",1950627.78306875
2017,"SSP5","NH",1375475.3112285
2017,"SSP5","NJ",8734338.97737647
2017,"SSP5","NM",2191706.04921998
2017,"SSP5","NV",2964662.95422776
2017,"SSP5","NY",19529348.1691718
2017,"SSP5","OH",11817295.7840643
2017,"SSP5","OK",4003420.18546101
2017,"SSP5","OR",4160850.99006541
2017,"SSP5","PA",13096830.5788464
2017,"SSP5","RI",1086774.5412187
2017,"SSP5","SC",5084205.58719151
2017,"SSP5","SD",860967.467651947
2017,"SSP5","TN",6746137.05190724
2017,"SSP5","TX",27580122.7111206
2017,"SSP5","UT",3159491.79031411
2017,"SSP5","VA",8664027.43490188
2017,"SSP5","VT",634741.457791779
2017,"SSP5","WA",7339127.34647924
2017,"SSP5","WI",5885291.91729451
2017,"SSP5","WV",1858000.77492739
2017,"SSP5","WY",589632.478567109
2018,"SSP2","AK",595232.27773768
2018,"SSP2","AL",5052385.85737201
2018,"SSP2","AR",3104471.25328188
2018,"SSP2","AZ",7084338.53836535
2018,"SSP2","CA",39151473.3750447
2018,"SSP2","CO",5634459.3590111
2018,"SSP2","CT",3626887.69688459
2018,"SSP2","DC",643125.422621851
2018,"SSP2","DE",994507.214018881
2018,"SSP2","FL",19840409.475061
2018,"SSP2","GA",10548376.8521757
2018,"SSP2","HI",1452785.81141415
2018,"SSP2","IA",3233833.00845453
2018,"SSP2","ID",1753848.22503693
2018,"SSP2","IL",13016735.7080116
2018,"SSP2","IN",6840276.32768706
2018,"SSP2","KS",3068329.79266535
2018,"SSP2","KY",4606989.8013668
2018,"SSP2","LA",4700229.72870518
2018,"SSP2","MA",6798260.67063663
2018,"SSP2","MD",6097352.29087604
2018,"SSP2","ME",1346683.12285126
2018,"SSP2","MI",10033997.3346647
2018,"SSP2","MN",5588880.32458786
2018,"SSP2","MO",6372207.94334824
2018,"SSP2","MS",3095862.91191255
2018,"SSP2","MT",1051025.40078929
2018,"SSP2","NC",10471000.6746223
2018,"SSP2","ND",758030.63785654
2018,"SSP2","NE",1964394.49319599
2018,"SSP2","NH",1380797.87088402
2018,"SSP2","NJ",8752983.51829657
2018,"SSP2","NM",2206794.1490835
2018,"SSP2","NV",2983291.76500777
2018,"SSP2","NY",19594490.1087509
2018,"SSP2","OH",11845069.645056
2018,"SSP2","OK",4019192.82637858
2018,"SSP2","OR",4181353.4921073
2018,"SSP2","PA",13124572.5747306
2018,"SSP2","RI",1090872.71051924
2018,"SSP2","SC",5112199.965435
2018,"SSP2","SD",865256.27038439
2018,"SSP2","TN",6772363.36413222
2018,"SSP2","TX",27799264.697379
2018,"SSP2","UT",3203081.63805611
2018,"SSP2","VA",8724232.56369643
2018,"SSP2","VT",635023.387366806
2018,"SSP2","WA",7389814.85037748
2018,"SSP2","WI",5903336.31129664
2018,"SSP2","WV",1853982.48587287
2018,"SSP2","WY",592432.756931713
2018,"SSP3","AK",596582.735983833
2018,"SSP3","AL",5036724.82286466
2018,"SSP3","AR",3094189.72401864
2018,"SSP3","AZ",7060909.0210363
2018,"SSP3","CA",39070911.4311473
2018,"SSP3","CO",5617085.51187517
2018,"SSP3","CT",3618590.32450388
2018,"SSP3","DC",641753.633502436
2018,"SSP3","DE",990981.396311326
2018,"SSP3","FL",19768633.4181503
2018,"SSP3","GA",10518625.8738925
2018,"SSP3","HI",1448862.37346972
2018,"SSP3","IA",3223951.81299071
2018,"SSP3","ID",1748356.37382258
2018,"SSP3","IL",12989985.5882714
2018,"SSP3","IN",6821649.52297583
2018,"SSP3","KS",3059198.64177752
2018,"SSP3","KY",4593120.96385289
2018,"SSP3","LA",4688802.06372766
2018,"SSP3","MA",6779747.49626769
2018,"SSP3","MD",6081103.33246294
2018,"SSP3","ME",1342541.10813551
2018,"SSP3","MI",10011385.6912556
2018,"SSP3","MN",5575599.66819531
2018,"SSP3","MO",6352311.34371756
2018,"SSP3","MS",3087419.84155351
2018,"SSP3","MT",1047625.20365982
2018,"SSP3","NC",10433692.6386501
2018,"SSP3","ND",755415.413594289
2018,"SSP3","NE",1958901.4986757
2018,"SSP3","NH",1377174.48945957
2018,"SSP3","NJ",8735869.36477846
2018,"SSP3","NM",2201017.40071169
2018,"SSP3","NV",2973984.23090077
2018,"SSP3","NY",19555318.1283889
2018,"SSP3","OH",11811991.4348053
2018,"SSP3","OK",4006855.16631431
2018,"SSP3","OR",4166880.63477896
2018,"SSP3","PA",13083539.2988605
2018,"SSP3","RI",1087783.04793905
2018,"SSP3","SC",5093381.35365575
2018,"SSP3","SD",862868.524992289
2018,"SSP3","TN",6750951.2799439
2018,"SSP3","TX",27722675.8726549
2018,"SSP3","UT",3195462.92343773
2018,"SSP3","VA",8697314.43334178
2018,"SSP3","VT",633335.309655637
2018,"SSP3","WA",7366381.72766985
2018,"SSP3","WI",5888001.47343938
2018,"SSP3","WV",1848442.84633226
2018,"SSP3","WY",591073.034980889
2018,"SSP5","AK",576442.041406825
2018,"SSP5","AL",5074119.59900078
2018,"SSP5","AR",3121090.33755283
2018,"SSP5","AZ",7132095.29684143
2018,"SSP5","CA",39147842.4938063
2018,"SSP5","CO",5671444.85120566
