"","country","Category","gdp_ppp_pc_usd2011","population","gdp_quintile","tot_pop","tot_gdp","cum_pop","GCAM_region_ID","sce","year","d1_cutoff","d2_cutoff","d3_cutoff","d4_cutoff","d5_cutoff","d6_cutoff","d7_cutoff","d8_cutoff","d9_cutoff","category","max_cum_pop","shortfall"
"1602","AR",NA,NA,28.9,NA,3811.23,NA,2653.28,1,"SSP3",2065,381.12,762.25,1143.37,1524.49,1905.62,2286.74,2667.86,3048.98,3430.11,"d7",2653.28,14.5799999999999
"1603","AZ",NA,NA,66.8299999999999,NA,5701.76,NA,4057.6,1,"SSP5",2065,570.18,1140.35,1710.53,2280.7,2850.88,3421.06,3991.23,4561.41,5131.58,"d8",4057.6,503.81
"1604","MO",NA,NA,57.2599999999998,NA,3811.23,NA,3043.37,1,"SSP3",2065,381.12,762.25,1143.37,1524.49,1905.62,2286.74,2667.86,3048.98,3430.11,"d8",3043.37,5.61000000000013
"1605","PA",NA,NA,110.55,NA,3811.23,NA,3219.85,1,"SSP3",2065,381.12,762.25,1143.37,1524.49,1905.62,2286.74,2667.86,3048.98,3430.11,"d9",3219.85,210.26
"1606","RI",NA,NA,3.01999999999998,NA,4764.15,NA,4023.68,1,"SSP2",2065,476.41,952.83,1429.24,1905.66,2382.07,2858.49,3334.9,3811.32,4287.74,"d9",4023.68,264.06
"1607","SC",NA,NA,27.6199999999999,NA,5701.76,NA,4815.49,1,"SSP5",2065,570.18,1140.35,1710.53,2280.7,2850.88,3421.06,3991.23,4561.41,5131.58,"d9",4815.49,316.09
"1608","AR",NA,NA,35.26,NA,4777.36,NA,3461.14,1,"SSP2",2066,477.74,955.47,1433.21,1910.94,2388.68,2866.42,3344.15,3821.89,4299.62,"d8",3461.14,360.75
"1609","AR",NA,NA,28.74,NA,3794.42,NA,2641.76,1,"SSP3",2066,379.44,758.88,1138.33,1517.77,1897.21,2276.65,2656.09,3035.54,3414.98,"d7",2641.76,14.3299999999999
"1610","AZ",NA,NA,68.1300000000001,NA,5749.97,NA,4092.22,1,"SSP5",2066,575,1149.99,1724.99,2299.99,2874.99,3449.98,4024.98,4599.98,5174.97,"d8",4092.22,507.76
"1611","MO",NA,NA,57.4900000000002,NA,3794.42,NA,3030.97,1,"SSP3",2066,379.44,758.88,1138.33,1517.77,1897.21,2276.65,2656.09,3035.54,3414.98,"d8",3030.97,4.57000000000016
"1612","PA",NA,NA,110.99,NA,3794.42,NA,3208.06,1,"SSP3",2066,379.44,758.88,1138.33,1517.77,1897.21,2276.65,2656.09,3035.54,3414.98,"d9",3208.06,206.92
"1613","RI",NA,NA,4.53999999999996,NA,4777.36,NA,4039.69,1,"SSP2",2066,477.74,955.47,1433.21,1910.94,2388.68,2866.42,3344.15,3821.89,4299.62,"d9",4039.69,259.93
"1614","SC",NA,NA,29.7799999999997,NA,5749.97,NA,4863.3,1,"SSP5",2066,575,1149.99,1724.99,2299.99,2874.99,3449.98,4024.98,4599.98,5174.97,"d9",4863.3,311.67
"1615","AR",NA,NA,35.79,NA,4791.19,NA,3471.7,1,"SSP2",2067,479.12,958.24,1437.36,1916.48,2395.59,2874.71,3353.83,3832.95,4312.07,"d8",3471.7,361.25
"1616","AR",NA,NA,29.3900000000001,NA,3776.62,NA,2731.61,1,"SSP3",2067,377.66,755.32,1132.99,1510.65,1888.31,2265.97,2643.63,3021.3,3398.96,"d8",2731.61,289.69
"1617","AZ",NA,NA,69.6700000000001,NA,5799.54,NA,4127.95,1,"SSP5",2067,579.95,1159.91,1739.86,2319.82,2899.77,3479.72,4059.68,4639.63,5219.59,"d8",4127.95,511.68
"1618","RI",NA,NA,6.01999999999998,NA,4791.19,NA,4056.48,1,"SSP2",2067,479.12,958.24,1437.36,1916.48,2395.59,2874.71,3353.83,3832.95,4312.07,"d9",4056.48,255.59
"1619","RI",NA,NA,0.920000000000073,NA,3776.62,NA,3189.61,1,"SSP3",2067,377.66,755.32,1132.99,1510.65,1888.31,2265.97,2643.63,3021.3,3398.96,"d9",3189.61,209.35
"1620","SC",NA,NA,31.9499999999998,NA,5799.54,NA,4912.92,1,"SSP5",2067,579.95,1159.91,1739.86,2319.82,2899.77,3479.72,4059.68,4639.63,5219.59,"d9",4912.92,306.67
"1621","AR",NA,NA,37.13,NA,4804.1,NA,3525.06,1,"SSP2",2068,480.41,960.82,1441.23,1921.64,2402.05,2882.46,3362.87,3843.28,4323.69,"d8",3525.06,318.22
"1622","AR",NA,NA,29.1999999999999,NA,3759.55,NA,2719.35,1,"SSP3",2068,375.96,751.91,1127.87,1503.82,1879.78,2255.73,2631.68,3007.64,3383.6,"d8",2719.35,288.29
"1623","AZ",NA,NA,71.3299999999999,NA,5849.79,NA,4164.25,1,"SSP5",2068,584.98,1169.96,1754.94,2339.92,2924.9,3509.87,4094.85,4679.83,5264.81,"d8",4164.25,515.58
"1624","RI",NA,NA,7.67000000000007,NA,4804.1,NA,4041.86,1,"SSP2",2068,480.41,960.82,1441.23,1921.64,2402.05,2882.46,3362.87,3843.28,4323.69,"d9",4041.86,281.829999999999
"1625","RI",NA,NA,1.90999999999985,NA,3759.55,NA,3177.56,1,"SSP3",2068,375.96,751.91,1127.87,1503.82,1879.78,2255.73,2631.68,3007.64,3383.6,"d9",3177.56,206.04
"1626","SC",NA,NA,34.1199999999999,NA,5849.79,NA,4963.58,1,"SSP5",2068,584.98,1169.96,1754.94,2339.92,2924.9,3509.87,4094.85,4679.83,5264.81,"d9",4963.58,301.23
"1627","AR",NA,NA,37.6800000000001,NA,4818.04,NA,3535.95,1,"SSP2",2069,481.8,963.61,1445.41,1927.22,2409.02,2890.82,3372.63,3854.43,4336.24,"d8",3535.95,318.48
"1628","AR",NA,NA,29.74,NA,3741.16,NA,2706.65,1,"SSP3",2069,374.12,748.23,1122.35,1496.46,1870.58,2244.7,2618.81,2992.93,3367.04,"d8",2706.65,286.28
"1629","AZ",NA,NA,72.27,NA,5901.55,NA,4201.19,1,"SSP5",2069,590.16,1180.31,1770.46,2360.62,2950.78,3540.93,4131.08,4721.24,5311.4,"d8",4201.19,520.05
"1630","RI",NA,NA,9.09999999999991,NA,4818.04,NA,4058.69,1,"SSP2",2069,481.8,963.61,1445.41,1927.22,2409.02,2890.82,3372.63,3854.43,4336.24,"d9",4058.69,277.55
"1631","RI",NA,NA,3.01999999999998,NA,3741.16,NA,3167.29,1,"SSP3",2069,374.12,748.23,1122.35,1496.46,1870.58,2244.7,2618.81,2992.93,3367.04,"d9",3167.29,199.75
"1632","SC",NA,NA,36.0900000000001,NA,5901.55,NA,5012.49,1,"SSP5",2069,590.16,1180.31,1770.46,2360.62,2950.78,3540.93,4131.08,4721.24,5311.4,"d9",5012.49,298.91
"1633","AR",NA,NA,38.1800000000001,NA,4831.8,NA,3546.68,1,"SSP2",2070,483.18,966.36,1449.54,1932.72,2415.9,2899.08,3382.26,3865.44,4348.62,"d8",3546.68,318.76
"1634","AZ",NA,NA,74.0799999999999,NA,5952.63,NA,4238.23,1,"SSP5",2070,595.26,1190.53,1785.79,2381.05,2976.32,3571.58,4166.84,4762.1,5357.37,"d8",4238.23,523.870000000001
"1635","MS",NA,NA,0.340000000000146,NA,3722.23,NA,2976.52,1,"SSP3",2070,372.22,744.45,1116.67,1488.89,1861.12,2233.34,2605.56,2977.78,3350.01,"d8",2976.52,1.26000000000022
"1636","RI",NA,NA,10.5100000000002,NA,4831.8,NA,4075.23,1,"SSP2",2070,483.18,966.36,1449.54,1932.72,2415.9,2899.08,3382.26,3865.44,4348.62,"d9",4075.23,273.39
"1637","SC",NA,NA,38.2600000000002,NA,5952.63,NA,5064.59,1,"SSP5",2070,595.26,1190.53,1785.79,2381.05,2976.32,3571.58,4166.84,4762.1,5357.37,"d9",5064.59,292.78
"1638","TX",NA,NA,234.89,NA,3722.23,NA,3282.97,1,"SSP3",2070,372.22,744.45,1116.67,1488.89,1861.12,2233.34,2605.56,2977.78,3350.01,"d9",3282.97,67.0400000000004
"1639","AR",NA,NA,29.71,NA,3703.61,NA,2712.72,1,"SSP3",2071,370.36,740.72,1111.08,1481.44,1851.81,2222.17,2592.53,2962.89,3333.25,"d8",2712.72,250.17
"1640","AZ",NA,NA,74.99,NA,6004.21,NA,4275.06,1,"SSP5",2071,600.42,1200.84,1801.26,2401.68,3002.1,3602.53,4202.95,4803.37,5403.79,"d8",4275.06,528.309999999999
"1641","CA",NA,NA,375.66,NA,4844.81,NA,3869.63,1,"SSP2",2071,484.48,968.96,1453.44,1937.92,2422.41,2906.89,3391.37,3875.85,4360.33,"d8",3869.63,6.2199999999998
"1642","RI",NA,NA,4.96000000000004,NA,3703.61,NA,3115.57,1,"SSP3",2071,370.36,740.72,1111.08,1481.44,1851.81,2222.17,2592.53,2962.89,3333.25,"d9",3115.57,217.68
"1643","SC",NA,NA,40.2299999999996,NA,6004.21,NA,5113.55,1,"SSP5",2071,600.42,1200.84,1801.26,2401.68,3002.1,3602.53,4202.95,4803.37,5403.79,"d9",5113.55,290.24
"1644","CA",NA,NA,376.7,NA,4857.78,NA,3880.4,1,"SSP2",2072,485.78,971.56,1457.33,1943.11,2428.89,2914.67,3400.45,3886.22,4372,"d8",3880.4,5.81999999999971
"1645","GA",NA,NA,83.3899999999999,NA,6055.06,NA,4832.3,1,"SSP5",2072,605.51,1211.01,1816.52,2422.02,3027.53,3633.04,4238.54,4844.05,5449.55,"d8",4832.3,11.75
"1646","KY",NA,NA,25.71,NA,3683.59,NA,2946.65,1,"SSP3",2072,368.36,736.72,1105.08,1473.44,1841.8,2210.15,2578.51,2946.87,3315.23,"d8",2946.65,0.2199999999998
"1647","SC",NA,NA,42.3500000000004,NA,6055.06,NA,5059.06,1,"SSP5",2072,605.51,1211.01,1816.52,2422.02,3027.53,3633.04,4238.54,4844.05,5449.55,"d9",5059.06,390.49
"1648","TX",NA,NA,234.05,NA,3683.59,NA,3255.47,1,"SSP3",2072,368.36,736.72,1105.08,1473.44,1841.8,2210.15,2578.51,2946.87,3315.23,"d9",3255.47,59.7600000000002
"1649","AZ",NA,NA,0.449999999999932,NA,4870.18,NA,3404.71,1,"SSP2",2073,487.02,974.04,1461.05,1948.07,2435.09,2922.11,3409.13,3896.14,4383.16,"d7",3404.71,4.42000000000007
"1650","GA",NA,NA,17.74,NA,3662.45,NA,2907.21,1,"SSP3",2073,366.24,732.49,1098.73,1464.98,1831.22,2197.47,2563.71,2929.96,3296.2,"d8",2907.21,22.75
"1651","GA",NA,NA,84.9900000000002,NA,6107.92,NA,4875.8,1,"SSP5",2073,610.79,1221.58,1832.38,2443.17,3053.96,3664.75,4275.54,4886.34,5497.13,"d8",4875.8,10.54
"1652","MS",NA,NA,4.95000000000027,NA,4870.18,NA,3846.45,1,"SSP2",2073,487.02,974.04,1461.05,1948.07,2435.09,2922.11,3409.13,3896.14,4383.16,"d8",3846.45,49.6900000000001
"1653","SC",NA,NA,44.3000000000002,NA,6107.92,NA,5108.7,1,"SSP5",2073,610.79,1221.58,1832.38,2443.17,3053.96,3664.75,4275.54,4886.34,5497.13,"d9",5108.7,388.43
"1654","TX",NA,NA,233.7,NA,3662.45,NA,3244.87,1,"SSP3",2073,366.24,732.49,1098.73,1464.98,1831.22,2197.47,2563.71,2929.96,3296.2,"d9",3244.87,51.3299999999999
"1655","AZ",NA,NA,0.789999999999964,NA,4883.94,NA,3414.68,1,"SSP2",2074,488.39,976.79,1465.18,1953.58,2441.97,2930.36,3418.76,3907.15,4395.55,"d7",3414.68,4.08000000000038
"1656","GA",NA,NA,18.2700000000002,NA,3642.22,NA,2892.36,1,"SSP3",2074,364.22,728.44,1092.67,1456.89,1821.11,2185.33,2549.55,2913.78,3278,"d8",2892.36,21.4200000000001
"1657","GA",NA,NA,86.6999999999998,NA,6161.46,NA,4920.15,1,"SSP5",2074,616.15,1232.29,1848.44,2464.58,3080.73,3696.88,4313.02,4929.17,5545.31,"d8",4920.15,9.02000000000044
"1658","MS",NA,NA,5.70000000000027,NA,4883.94,NA,3859.87,1,"SSP2",2074,488.39,976.79,1465.18,1953.58,2441.97,2930.36,3418.76,3907.15,4395.55,"d8",3859.87,47.2800000000002
"1659","SC",NA,NA,46.25,NA,6161.46,NA,5159.4,1,"SSP5",2074,616.15,1232.29,1848.44,2464.58,3080.73,3696.88,4313.02,4929.17,5545.31,"d9",5159.4,385.910000000001
"1660","TX",NA,NA,233.23,NA,3642.22,NA,3231.62,1,"SSP3",2074,364.22,728.44,1092.67,1456.89,1821.11,2185.33,2549.55,2913.78,3278,"d9",3231.62,46.3800000000001
"1661","AZ",NA,NA,1.16000000000008,NA,4897.83,NA,3424.77,1,"SSP2",2075,489.78,979.57,1469.35,1959.13,2448.92,2938.7,3428.48,3918.26,4408.05,"d7",3424.77,3.71000000000004
"1662","AZ",NA,NA,2,NA,3621.71,NA,2528.64,1,"SSP3",2075,362.17,724.34,1086.51,1448.68,1810.86,2173.03,2535.2,2897.37,3259.54,"d7",2528.64,6.55999999999995
"1663","GA",NA,NA,89.0900000000001,NA,6214.65,NA,4966.41,1,"SSP5",2075,621.46,1242.93,1864.39,2485.86,3107.32,3728.79,4350.25,4971.72,5593.18,"d8",4966.41,5.3100000000004
"1664","MS",NA,NA,6.41999999999962,NA,4897.83,NA,3873.44,1,"SSP2",2075,489.78,979.57,1469.35,1959.13,2448.92,2938.7,3428.48,3918.26,4408.05,"d8",3873.44,44.8200000000002
"1665","MS",NA,NA,3.24000000000024,NA,3621.71,NA,2861.7,1,"SSP3",2075,362.17,724.34,1086.51,1448.68,1810.86,2173.03,2535.2,2897.37,3259.54,"d8",2861.7,35.6700000000001
"1666","SC",NA,NA,48.3900000000003,NA,6214.65,NA,5213.46,1,"SSP5",2075,621.46,1242.93,1864.39,2485.86,3107.32,3728.79,4350.25,4971.72,5593.18,"d9",5213.46,379.72
"1667","AZ",NA,NA,2.23000000000002,NA,4910.21,NA,3434.24,1,"SSP2",2076,491.02,982.04,1473.06,1964.08,2455.1,2946.13,3437.15,3928.17,4419.19,"d7",3434.24,2.91000000000031
"1668","AZ",NA,NA,2.16999999999996,NA,3600.54,NA,2514.01,1,"SSP3",2076,360.05,720.11,1080.16,1440.22,1800.27,2160.32,2520.38,2880.43,3240.49,"d7",2514.01,6.36999999999989
"1669","GA",NA,NA,90.8300000000004,NA,6268.29,NA,5010.94,1,"SSP5",2076,626.83,1253.66,1880.49,2507.32,3134.14,3760.97,4387.8,5014.63,5641.46,"d8",5010.94,3.69000000000051
"1670","MS",NA,NA,7.5300000000002,NA,4910.21,NA,3888.33,1,"SSP2",2076,491.02,982.04,1473.06,1964.08,2455.1,2946.13,3437.15,3928.17,4419.19,"d8",3888.33,39.8400000000001
"1671","MS",NA,NA,3.71000000000004,NA,3600.54,NA,2846.63,1,"SSP3",2076,360.05,720.11,1080.16,1440.22,1800.27,2160.32,2520.38,2880.43,3240.49,"d8",2846.63,33.7999999999997
"1672","SC",NA,NA,50.3299999999999,NA,6268.29,NA,5264.3,1,"SSP5",2076,626.83,1253.66,1880.49,2507.32,3134.14,3760.97,4387.8,5014.63,5641.46,"d9",5264.3,377.16
"1673","AZ",NA,NA,2.51999999999998,NA,4923.65,NA,3443.96,1,"SSP2",2077,492.36,984.73,1477.09,1969.46,2461.82,2954.19,3446.55,3938.92,4431.28,"d7",3443.96,2.59000000000015
"1674","AZ",NA,NA,3.12,NA,3578.25,NA,2499.09,1,"SSP3",2077,357.83,715.65,1073.47,1431.3,1789.12,2146.95,2504.77,2862.6,3220.43,"d7",2499.09,5.67999999999984
"1675","GA",NA,NA,92.6199999999999,NA,6322.34,NA,5055.93,1,"SSP5",2077,632.23,1264.47,1896.7,2528.94,3161.17,3793.4,4425.64,5057.87,5690.11,"d8",5055.93,1.9399999999996
"1676","MS",NA,NA,8.21000000000004,NA,4923.65,NA,3901.28,1,"SSP2",2077,492.36,984.73,1477.09,1969.46,2461.82,2954.19,3446.55,3938.92,4431.28,"d8",3901.28,37.6399999999999
"1677","MS",NA,NA,4.54999999999973,NA,3578.25,NA,2833.32,1,"SSP3",2077,357.83,715.65,1073.47,1431.3,1789.12,2146.95,2504.77,2862.6,3220.43,"d8",2833.32,29.2799999999997
"1678","SC",NA,NA,52.2600000000002,NA,6322.34,NA,5315.68,1,"SSP5",2077,632.23,1264.47,1896.7,2528.94,3161.17,3793.4,4425.64,5057.87,5690.11,"d9",5315.68,374.429999999999
"1679","TX",NA,NA,321.38,NA,4923.65,NA,4325.8,1,"SSP2",2077,492.36,984.73,1477.09,1969.46,2461.82,2954.19,3446.55,3938.92,4431.28,"d9",4325.8,105.48
"1680","AZ",NA,NA,2.74000000000001,NA,4936.72,NA,3453.37,1,"SSP2",2078,493.67,987.34,1481.02,1974.69,2468.36,2962.03,3455.7,3949.38,4443.05,"d7",3453.37,2.32999999999993
"1681","AZ",NA,NA,3.17999999999995,NA,3556.35,NA,2483.87,1,"SSP3",2078,355.64,711.27,1066.9,1422.54,1778.17,2133.81,2489.44,2845.08,3200.72,"d7",2483.87,5.57000000000016
"1682","CO",NA,NA,8.05999999999995,NA,6375.16,NA,5006.78,1,"SSP5",2078,637.52,1275.03,1912.55,2550.06,3187.58,3825.1,4462.61,5100.13,5737.64,"d8",5006.78,93.3500000000004
"1683","MS",NA,NA,8.84000000000015,NA,4936.72,NA,3913.67,1,"SSP2",2078,493.67,987.34,1481.02,1974.69,2468.36,2962.03,3455.7,3949.38,4443.05,"d8",3913.67,35.71
"1684","MS",NA,NA,4.94000000000005,NA,3556.35,NA,2817.23,1,"SSP3",2078,355.64,711.27,1066.9,1422.54,1778.17,2133.81,2489.44,2845.08,3200.72,"d8",2817.23,27.8499999999999
"1685","SC",NA,NA,54.3900000000003,NA,6375.16,NA,5369.28,1,"SSP5",2078,637.52,1275.03,1912.55,2550.06,3187.58,3825.1,4462.61,5100.13,5737.64,"d9",5369.28,368.360000000001
"1686","TX",NA,NA,323.2,NA,4936.72,NA,4342.06,1,"SSP2",2078,493.67,987.34,1481.02,1974.69,2468.36,2962.03,3455.7,3949.38,4443.05,"d9",4342.06,100.99
"1687","AZ",NA,NA,3.67999999999995,NA,4948.32,NA,3462.17,1,"SSP2",2079,494.83,989.66,1484.5,1979.33,2474.16,2968.99,3463.82,3958.66,4453.49,"d7",3462.17,1.65000000000009
"1688","AZ",NA,NA,3.95000000000005,NA,3533.07,NA,2468.11,1,"SSP3",2079,353.31,706.61,1059.92,1413.23,1766.54,2119.84,2473.15,2826.46,3179.76,"d7",2468.11,5.03999999999996
"1689","CO",NA,NA,9.05999999999995,NA,6428.53,NA,5049.22,1,"SSP5",2079,642.85,1285.71,1928.56,2571.41,3214.26,3857.12,4499.97,5142.82,5785.68,"d8",5049.22,93.5999999999995
"1690","MS",NA,NA,9.85999999999967,NA,4948.32,NA,3927.44,1,"SSP2",2079,494.83,989.66,1484.5,1979.33,2474.16,2968.99,3463.82,3958.66,4453.49,"d8",3927.44,31.2199999999998
"1691","MS",NA,NA,5.67000000000007,NA,3533.07,NA,2802.48,1,"SSP3",2079,353.31,706.61,1059.92,1413.23,1766.54,2119.84,2473.15,2826.46,3179.76,"d8",2802.48,23.98
"1692","SC",NA,NA,56.29,NA,6428.53,NA,5419.63,1,"SSP5",2079,642.85,1285.71,1928.56,2571.41,3214.26,3857.12,4499.97,5142.82,5785.68,"d9",5419.63,366.05
"1693","TX",NA,NA,325.08,NA,4948.32,NA,4360.24,1,"SSP2",2079,494.83,989.66,1484.5,1979.33,2474.16,2968.99,3463.82,3958.66,4453.49,"d9",4360.24,93.25
"1694","TX",NA,NA,230.25,NA,3533.07,NA,3105.87,1,"SSP3",2079,353.31,706.61,1059.92,1413.23,1766.54,2119.84,2473.15,2826.46,3179.76,"d9",3105.87,73.8900000000003
"1695","AZ",NA,NA,4.61000000000001,NA,4959.83,NA,3470.91,1,"SSP2",2080,495.98,991.97,1487.95,1983.93,2479.92,2975.9,3471.88,3967.86,4463.85,"d7",3470.91,0.970000000000255
"1696","AZ",NA,NA,3.88,NA,3510.49,NA,2452.32,1,"SSP3",2080,351.05,702.1,1053.15,1404.2,1755.24,2106.29,2457.34,2808.39,3159.44,"d7",2452.32,5.01999999999998
"1697","CO",NA,NA,10.0699999999999,NA,6481.93,NA,5091.72,1,"SSP5",2080,648.19,1296.39,1944.58,2592.77,3240.97,3889.16,4537.35,5185.54,5833.74,"d8",5091.72,93.8199999999997
"1698","MS",NA,NA,10.8699999999999,NA,4959.83,NA,3941.07,1,"SSP2",2080,495.98,991.97,1487.95,1983.93,2479.92,2975.9,3471.88,3967.86,4463.85,"d8",3941.07,26.79
"1699","MS",NA,NA,6.00999999999976,NA,3510.49,NA,2785.4,1,"SSP3",2080,351.05,702.1,1053.15,1404.2,1755.24,2106.29,2457.34,2808.39,3159.44,"d8",2785.4,22.9899999999998
"1700","SC",NA,NA,58.1899999999996,NA,6481.93,NA,5470.14,1,"SSP5",2080,648.19,1296.39,1944.58,2592.77,3240.97,3889.16,4537.35,5185.54,5833.74,"d9",5470.14,363.599999999999
"1701","TX",NA,NA,326.93,NA,4959.83,NA,4378.19,1,"SSP2",2080,495.98,991.97,1487.95,1983.93,2479.92,2975.9,3471.88,3967.86,4463.85,"d9",4378.19,85.6600000000008
"1702","TX",NA,NA,229.48,NA,3510.49,NA,3088.76,1,"SSP3",2080,351.05,702.1,1053.15,1404.2,1755.24,2106.29,2457.34,2808.39,3159.44,"d9",3088.76,70.6799999999998
"1703","AZ",NA,NA,4.52999999999997,NA,4971.18,NA,3478.89,1,"SSP2",2081,497.12,994.24,1491.35,1988.47,2485.59,2982.71,3479.83,3976.94,4474.06,"d7",3478.89,0.940000000000055
"1704","AZ",NA,NA,4.46000000000004,NA,3486.06,NA,2435.64,1,"SSP3",2081,348.61,697.21,1045.82,1394.42,1743.03,2091.64,2440.24,2788.85,3137.45,"d7",2435.64,4.59999999999991
"1705","CO",NA,NA,11.6400000000001,NA,6533.13,NA,5133.46,1,"SSP5",2081,653.31,1306.63,1959.94,2613.25,3266.56,3919.88,4573.19,5226.5,5879.82,"d8",5133.46,93.04
"1706","MS",NA,NA,11.4099999999999,NA,4971.18,NA,3951.15,1,"SSP2",2081,497.12,994.24,1491.35,1988.47,2485.59,2982.71,3479.83,3976.94,4474.06,"d8",3951.15,25.79
"1707","MS",NA,NA,6.65000000000009,NA,3486.06,NA,2769.15,1,"SSP3",2081,348.61,697.21,1045.82,1394.42,1743.03,2091.64,2440.24,2788.85,3137.45,"d8",2769.15,19.6999999999998
"1708","SC",NA,NA,60.2700000000004,NA,6533.13,NA,5521.52,1,"SSP5",2081,653.31,1306.63,1959.94,2613.25,3266.56,3919.88,4573.19,5226.5,5879.82,"d9",5521.52,358.299999999999
"1709","TX",NA,NA,328.570000000001,NA,4971.18,NA,4391.78,1,"SSP2",2081,497.12,994.24,1491.35,1988.47,2485.59,2982.71,3479.83,3976.94,4474.06,"d9",4391.78,82.2800000000007
"1710","TX",NA,NA,228.71,NA,3486.06,NA,3072.82,1,"SSP3",2081,348.61,697.21,1045.82,1394.42,1743.03,2091.64,2440.24,2788.85,3137.45,"d9",3072.82,64.6299999999997
"1711","AZ",NA,NA,5.2600000000001,NA,4981.6,NA,3486.74,1,"SSP2",2082,498.16,996.32,1494.48,1992.64,2490.8,2988.96,3487.12,3985.28,4483.44,"d7",3486.74,0.380000000000109
"1712","AZ",NA,NA,5.01999999999998,NA,3461.47,NA,2418.83,1,"SSP3",2082,346.15,692.29,1038.44,1384.59,1730.73,2076.88,2423.03,2769.18,3115.32,"d7",2418.83,4.20000000000027
"1713","CO",NA,NA,12.5300000000002,NA,6585.5,NA,5174.88,1,"SSP5",2082,658.55,1317.1,1975.65,2634.2,3292.75,3951.3,4609.85,5268.4,5926.95,"d8",5174.88,93.5199999999995
"1714","MS",NA,NA,12.3299999999999,NA,4981.6,NA,3963.33,1,"SSP2",2082,498.16,996.32,1494.48,1992.64,2490.8,2988.96,3487.12,3985.28,4483.44,"d8",3963.33,21.9500000000003
"1715","MS",NA,NA,7.28999999999996,NA,3461.47,NA,2752.68,1,"SSP3",2082,346.15,692.29,1038.44,1384.59,1730.73,2076.88,2423.03,2769.18,3115.32,"d8",2752.68,16.5
"1716","SC",NA,NA,62.1599999999999,NA,6585.5,NA,5570.66,1,"SSP5",2082,658.55,1317.1,1975.65,2634.2,3292.75,3951.3,4609.85,5268.4,5926.95,"d9",5570.66,356.29
"1717","TX",NA,NA,330.309999999999,NA,4981.6,NA,4408.03,1,"SSP2",2082,498.16,996.32,1494.48,1992.64,2490.8,2988.96,3487.12,3985.28,4483.44,"d9",4408.03,75.4099999999999
"1718","TX",NA,NA,227.92,NA,3461.47,NA,3056.63,1,"SSP3",2082,346.15,692.29,1038.44,1384.59,1730.73,2076.88,2423.03,2769.18,3115.32,"d9",3056.63,58.6900000000001
"1719","AZ",NA,NA,5.5200000000001,NA,3436.65,NA,2401.81,1,"SSP3",2083,343.66,687.33,1030.99,1374.66,1718.33,2061.99,2405.65,2749.32,3092.99,"d7",2401.81,3.84000000000015
"1720","CO",NA,NA,13.4300000000001,NA,6637.92,NA,5216.32,1,"SSP5",2083,663.79,1327.58,1991.38,2655.17,3318.96,3982.75,4646.54,5310.34,5974.13,"d8",5216.32,94.0200000000004
"1721","MS",NA,NA,13.27,NA,4991.91,NA,3975.41,1,"SSP2",2083,499.19,998.38,1497.57,1996.76,2495.96,2995.15,3494.34,3993.53,4492.72,"d8",3975.41,18.1200000000003
"1722","MS",NA,NA,7.90999999999985,NA,3436.65,NA,2735.85,1,"SSP3",2083,343.66,687.33,1030.99,1374.66,1718.33,2061.99,2405.65,2749.32,3092.99,"d8",2735.85,13.4700000000003
"1723","SC",NA,NA,64.04,NA,6637.92,NA,5619.84,1,"SSP5",2083,663.79,1327.58,1991.38,2655.17,3318.96,3982.75,4646.54,5310.34,5974.13,"d9",5619.84,354.29
"1724","TX",NA,NA,332.04,NA,4991.91,NA,4424.19,1,"SSP2",2083,499.19,998.38,1497.57,1996.76,2495.96,2995.15,3494.34,3993.53,4492.72,"d9",4424.19,68.5300000000007
"1725","TX",NA,NA,227.1,NA,3436.65,NA,3040.01,1,"SSP3",2083,343.66,687.33,1030.99,1374.66,1718.33,2061.99,2405.65,2749.32,3092.99,"d9",3040.01,52.9799999999996
"1726","AZ",NA,NA,5.98000000000002,NA,3411.44,NA,2384.51,1,"SSP3",2084,341.14,682.29,1023.43,1364.58,1705.72,2046.86,2388.01,2729.15,3070.3,"d7",2384.51,3.5
"1727","MS",NA,NA,13.7399999999998,NA,5002.84,NA,3984.94,1,"SSP2",2084,500.28,1000.57,1500.85,2001.14,2501.42,3001.7,3501.99,4002.27,4502.56,"d8",3984.94,17.3299999999999
"1728","MS",NA,NA,8.51999999999998,NA,3411.44,NA,2718.63,1,"SSP3",2084,341.14,682.29,1023.43,1364.58,1705.72,2046.86,2388.01,2729.15,3070.3,"d8",2718.63,10.52
"1729","NC",NA,NA,0.929999999999836,NA,6689.11,NA,5210.48,1,"SSP5",2084,668.91,1337.82,2006.73,2675.64,3344.55,4013.47,4682.38,5351.29,6020.2,"d8",5210.48,140.81
"1730","TX",NA,NA,333.63,NA,5002.84,NA,4437.07,1,"SSP2",2084,500.28,1000.57,1500.85,2001.14,2501.42,3001.7,3501.99,4002.27,4502.56,"d9",4437.07,65.4900000000007
"1731","TX",NA,NA,226.23,NA,3411.44,NA,3022.92,1,"SSP3",2084,341.14,682.29,1023.43,1364.58,1705.72,2046.86,2388.01,2729.15,3070.3,"d9",3022.92,47.3800000000001
"1732","AZ",NA,NA,6.40999999999997,NA,3386.22,NA,2367.17,1,"SSP3",2085,338.62,677.24,1015.87,1354.49,1693.11,2031.73,2370.35,2708.98,3047.6,"d7",2367.17,3.17999999999984
