"state","year","total_pop","sce"
"IN",2086,11327,"SSP5"
"IN",2087,11413,"SSP5"
"IN",2088,11499,"SSP5"
"IN",2089,11584,"SSP5"
"IN",2090,11669,"SSP5"
"IN",2091,11752,"SSP5"
"IN",2092,11835,"SSP5"
"IN",2093,11919,"SSP5"
"IN",2094,12004,"SSP5"
"IN",2095,12089,"SSP5"
"IN",2096,12175,"SSP5"
"IN",2097,12262,"SSP5"
"IN",2098,12349,"SSP5"
"IN",2099,12436,"SSP5"
"IN",2100,12523,"SSP5"
"KS",2020,2914,"SSP5"
"KS",2021,2918,"SSP5"
"KS",2022,2926,"SSP5"
"KS",2023,2937,"SSP5"
"KS",2024,2951,"SSP5"
"KS",2025,2969,"SSP5"
"KS",2026,2990,"SSP5"
"KS",2027,3015,"SSP5"
"KS",2028,3044,"SSP5"
"KS",2029,3076,"SSP5"
"KS",2030,3112,"SSP5"
"KS",2031,3148,"SSP5"
"KS",2032,3185,"SSP5"
"KS",2033,3222,"SSP5"
"KS",2034,3260,"SSP5"
"KS",2035,3298,"SSP5"
"KS",2036,3336,"SSP5"
"KS",2037,3374,"SSP5"
"KS",2038,3412,"SSP5"
"KS",2039,3451,"SSP5"
"KS",2040,3490,"SSP5"
"KS",2041,3529,"SSP5"
"KS",2042,3568,"SSP5"
"KS",2043,3607,"SSP5"
"KS",2044,3647,"SSP5"
"KS",2045,3687,"SSP5"
"KS",2046,3728,"SSP5"
"KS",2047,3769,"SSP5"
"KS",2048,3809,"SSP5"
"KS",2049,3849,"SSP5"
"KS",2050,3890,"SSP5"
"KS",2051,3931,"SSP5"
"KS",2052,3972,"SSP5"
"KS",2053,4013,"SSP5"
"KS",2054,4054,"SSP5"
"KS",2055,4096,"SSP5"
"KS",2056,4137,"SSP5"
"KS",2057,4179,"SSP5"
"KS",2058,4221,"SSP5"
"KS",2059,4264,"SSP5"
"KS",2060,4307,"SSP5"
"KS",2061,4351,"SSP5"
"KS",2062,4394,"SSP5"
"KS",2063,4439,"SSP5"
"KS",2064,4484,"SSP5"
"KS",2065,4529,"SSP5"
"KS",2066,4576,"SSP5"
"KS",2067,4623,"SSP5"
"KS",2068,4671,"SSP5"
"KS",2069,4719,"SSP5"
"KS",2070,4768,"SSP5"
"KS",2071,4816,"SSP5"
"KS",2072,4865,"SSP5"
"KS",2073,4913,"SSP5"
"KS",2074,4963,"SSP5"
"KS",2075,5013,"SSP5"
"KS",2076,5062,"SSP5"
"KS",2077,5112,"SSP5"
"KS",2078,5161,"SSP5"
"KS",2079,5211,"SSP5"
"KS",2080,5260,"SSP5"
"KS",2081,5308,"SSP5"
"KS",2082,5356,"SSP5"
"KS",2083,5404,"SSP5"
"KS",2084,5452,"SSP5"
"KS",2085,5500,"SSP5"
"KS",2086,5548,"SSP5"
"KS",2087,5595,"SSP5"
"KS",2088,5643,"SSP5"
"KS",2089,5690,"SSP5"
"KS",2090,5738,"SSP5"
"KS",2091,5784,"SSP5"
"KS",2092,5830,"SSP5"
"KS",2093,5877,"SSP5"
"KS",2094,5924,"SSP5"
"KS",2095,5971,"SSP5"
"KS",2096,6019,"SSP5"
"KS",2097,6066,"SSP5"
"KS",2098,6114,"SSP5"
"KS",2099,6162,"SSP5"
"KS",2100,6210,"SSP5"
"KY",2020,4477,"SSP5"
"KY",2021,4486,"SSP5"
"KY",2022,4499,"SSP5"
"KY",2023,4517,"SSP5"
"KY",2024,4538,"SSP5"
"KY",2025,4564,"SSP5"
"KY",2026,4594,"SSP5"
"KY",2027,4629,"SSP5"
"KY",2028,4668,"SSP5"
"KY",2029,4712,"SSP5"
"KY",2030,4760,"SSP5"
"KY",2031,4809,"SSP5"
"KY",2032,4859,"SSP5"
"KY",2033,4910,"SSP5"
"KY",2034,4961,"SSP5"
"KY",2035,5013,"SSP5"
"KY",2036,5066,"SSP5"
"KY",2037,5118,"SSP5"
"KY",2038,5171,"SSP5"
"KY",2039,5224,"SSP5"
"KY",2040,5278,"SSP5"
"KY",2041,5332,"SSP5"
"KY",2042,5386,"SSP5"
"KY",2043,5441,"SSP5"
"KY",2044,5496,"SSP5"
"KY",2045,5552,"SSP5"
"KY",2046,5610,"SSP5"
"KY",2047,5668,"SSP5"
"KY",2048,5724,"SSP5"
"KY",2049,5781,"SSP5"
"KY",2050,5839,"SSP5"
"KY",2051,5897,"SSP5"
"KY",2052,5956,"SSP5"
"KY",2053,6016,"SSP5"
"KY",2054,6075,"SSP5"
"KY",2055,6136,"SSP5"
"KY",2056,6196,"SSP5"
"KY",2057,6257,"SSP5"
"KY",2058,6318,"SSP5"
"KY",2059,6380,"SSP5"
"KY",2060,6442,"SSP5"
"KY",2061,6505,"SSP5"
"KY",2062,6569,"SSP5"
"KY",2063,6633,"SSP5"
"KY",2064,6698,"SSP5"
"KY",2065,6764,"SSP5"
"KY",2066,6831,"SSP5"
"KY",2067,6899,"SSP5"
"KY",2068,6969,"SSP5"
"KY",2069,7039,"SSP5"
"KY",2070,7110,"SSP5"
"KY",2071,7180,"SSP5"
"KY",2072,7251,"SSP5"
"KY",2073,7322,"SSP5"
"KY",2074,7395,"SSP5"
"KY",2075,7469,"SSP5"
"KY",2076,7542,"SSP5"
"KY",2077,7616,"SSP5"
"KY",2078,7689,"SSP5"
"KY",2079,7762,"SSP5"
"KY",2080,7835,"SSP5"
"KY",2081,7907,"SSP5"
"KY",2082,7979,"SSP5"
"KY",2083,8051,"SSP5"
"KY",2084,8123,"SSP5"
"KY",2085,8196,"SSP5"
"KY",2086,8268,"SSP5"
"KY",2087,8340,"SSP5"
"KY",2088,8412,"SSP5"
"KY",2089,8483,"SSP5"
"KY",2090,8554,"SSP5"
"KY",2091,8624,"SSP5"
"KY",2092,8694,"SSP5"
"KY",2093,8764,"SSP5"
"KY",2094,8835,"SSP5"
"KY",2095,8906,"SSP5"
"KY",2096,8978,"SSP5"
"KY",2097,9050,"SSP5"
"KY",2098,9123,"SSP5"
"KY",2099,9195,"SSP5"
"KY",2100,9267,"SSP5"
"LA",2020,4645,"SSP5"
"LA",2021,4637,"SSP5"
"LA",2022,4633,"SSP5"
"LA",2023,4634,"SSP5"
"LA",2024,4639,"SSP5"
"LA",2025,4649,"SSP5"
"LA",2026,4664,"SSP5"
"LA",2027,4683,"SSP5"
"LA",2028,4707,"SSP5"
"LA",2029,4736,"SSP5"
"LA",2030,4770,"SSP5"
"LA",2031,4805,"SSP5"
"LA",2032,4840,"SSP5"
"LA",2033,4876,"SSP5"
"LA",2034,4913,"SSP5"
"LA",2035,4951,"SSP5"
"LA",2036,4990,"SSP5"
"LA",2037,5029,"SSP5"
"LA",2038,5068,"SSP5"
"LA",2039,5109,"SSP5"
"LA",2040,5149,"SSP5"
"LA",2041,5191,"SSP5"
"LA",2042,5233,"SSP5"
"LA",2043,5276,"SSP5"
"LA",2044,5320,"SSP5"
"LA",2045,5365,"SSP5"
"LA",2046,5411,"SSP5"
"LA",2047,5458,"SSP5"
"LA",2048,5505,"SSP5"
"LA",2049,5552,"SSP5"
"LA",2050,5601,"SSP5"
"LA",2051,5650,"SSP5"
"LA",2052,5700,"SSP5"
"LA",2053,5750,"SSP5"
"LA",2054,5802,"SSP5"
"LA",2055,5853,"SSP5"
"LA",2056,5905,"SSP5"
"LA",2057,5958,"SSP5"
"LA",2058,6012,"SSP5"
"LA",2059,6066,"SSP5"
"LA",2060,6121,"SSP5"
"LA",2061,6176,"SSP5"
"LA",2062,6233,"SSP5"
"LA",2063,6290,"SSP5"
"LA",2064,6348,"SSP5"
"LA",2065,6408,"SSP5"
"LA",2066,6468,"SSP5"
"LA",2067,6529,"SSP5"
"LA",2068,6592,"SSP5"
"LA",2069,6655,"SSP5"
"LA",2070,6719,"SSP5"
"LA",2071,6783,"SSP5"
"LA",2072,6847,"SSP5"
"LA",2073,6913,"SSP5"
"LA",2074,6979,"SSP5"
"LA",2075,7046,"SSP5"
"LA",2076,7112,"SSP5"
"LA",2077,7179,"SSP5"
"LA",2078,7246,"SSP5"
"LA",2079,7312,"SSP5"
"LA",2080,7379,"SSP5"
"LA",2081,7444,"SSP5"
"LA",2082,7510,"SSP5"
"LA",2083,7576,"SSP5"
"LA",2084,7642,"SSP5"
"LA",2085,7708,"SSP5"
"LA",2086,7774,"SSP5"
"LA",2087,7840,"SSP5"
"LA",2088,7907,"SSP5"
"LA",2089,7973,"SSP5"
"LA",2090,8039,"SSP5"
"LA",2091,8105,"SSP5"
"LA",2092,8170,"SSP5"
"LA",2093,8236,"SSP5"
"LA",2094,8303,"SSP5"
"LA",2095,8370,"SSP5"
"LA",2096,8437,"SSP5"
"LA",2097,8505,"SSP5"
"LA",2098,8573,"SSP5"
"LA",2099,8641,"SSP5"
"LA",2100,8710,"SSP5"
"MA",2020,6894,"SSP5"
"MA",2021,6897,"SSP5"
"MA",2022,6905,"SSP5"
"MA",2023,6917,"SSP5"
"MA",2024,6933,"SSP5"
"MA",2025,6954,"SSP5"
"MA",2026,6979,"SSP5"
"MA",2027,7009,"SSP5"
"MA",2028,7043,"SSP5"
"MA",2029,7081,"SSP5"
"MA",2030,7125,"SSP5"
"MA",2031,7168,"SSP5"
"MA",2032,7212,"SSP5"
"MA",2033,7257,"SSP5"
"MA",2034,7302,"SSP5"
"MA",2035,7347,"SSP5"
"MA",2036,7394,"SSP5"
"MA",2037,7440,"SSP5"
"MA",2038,7487,"SSP5"
"MA",2039,7534,"SSP5"
"MA",2040,7582,"SSP5"
"MA",2041,7631,"SSP5"
"MA",2042,7680,"SSP5"
"MA",2043,7729,"SSP5"
"MA",2044,7778,"SSP5"
"MA",2045,7828,"SSP5"
"MA",2046,7878,"SSP5"
"MA",2047,7929,"SSP5"
"MA",2048,7977,"SSP5"
"MA",2049,8026,"SSP5"
"MA",2050,8075,"SSP5"
"MA",2051,8125,"SSP5"
"MA",2052,8175,"SSP5"
"MA",2053,8225,"SSP5"
"MA",2054,8276,"SSP5"
"MA",2055,8326,"SSP5"
"MA",2056,8376,"SSP5"
"MA",2057,8427,"SSP5"
"MA",2058,8478,"SSP5"
"MA",2059,8530,"SSP5"
"MA",2060,8583,"SSP5"
"MA",2061,8635,"SSP5"
"MA",2062,8690,"SSP5"
"MA",2063,8745,"SSP5"
"MA",2064,8802,"SSP5"
"MA",2065,8859,"SSP5"
"MA",2066,8918,"SSP5"
"MA",2067,8979,"SSP5"
"MA",2068,9042,"SSP5"
"MA",2069,9106,"SSP5"
"MA",2070,9171,"SSP5"
"MA",2071,9236,"SSP5"
"MA",2072,9302,"SSP5"
"MA",2073,9370,"SSP5"
"MA",2074,9439,"SSP5"
"MA",2075,9510,"SSP5"
"MA",2076,9580,"SSP5"
"MA",2077,9650,"SSP5"
"MA",2078,9720,"SSP5"
"MA",2079,9789,"SSP5"
"MA",2080,9858,"SSP5"
"MA",2081,9925,"SSP5"
"MA",2082,9991,"SSP5"
"MA",2083,10058,"SSP5"
"MA",2084,10124,"SSP5"
"MA",2085,10190,"SSP5"
"MA",2086,10255,"SSP5"
"MA",2087,10320,"SSP5"
"MA",2088,10385,"SSP5"
"MA",2089,10449,"SSP5"
"MA",2090,10512,"SSP5"
"MA",2091,10574,"SSP5"
"MA",2092,10635,"SSP5"
"MA",2093,10698,"SSP5"
"MA",2094,10763,"SSP5"
"MA",2095,10828,"SSP5"
"MA",2096,10894,"SSP5"
"MA",2097,10961,"SSP5"
"MA",2098,11029,"SSP5"
"MA",2099,11097,"SSP5"
"MA",2100,11165,"SSP5"
"MD",2020,6056,"SSP5"
"MD",2021,6062,"SSP5"
"MD",2022,6073,"SSP5"
"MD",2023,6090,"SSP5"
"MD",2024,6111,"SSP5"
"MD",2025,6138,"SSP5"
"MD",2026,6170,"SSP5"
"MD",2027,6207,"SSP5"
"MD",2028,6250,"SSP5"
"MD",2029,6299,"SSP5"
"MD",2030,6353,"SSP5"
"MD",2031,6407,"SSP5"
"MD",2032,6463,"SSP5"
"MD",2033,6519,"SSP5"
"MD",2034,6576,"SSP5"
"MD",2035,6633,"SSP5"
"MD",2036,6691,"SSP5"
"MD",2037,6750,"SSP5"
"MD",2038,6808,"SSP5"
"MD",2039,6867,"SSP5"
"MD",2040,6926,"SSP5"
"MD",2041,6985,"SSP5"
"MD",2042,7045,"SSP5"
"MD",2043,7104,"SSP5"
"MD",2044,7163,"SSP5"
"MD",2045,7223,"SSP5"
"MD",2046,7284,"SSP5"
"MD",2047,7346,"SSP5"
"MD",2048,7405,"SSP5"
"MD",2049,7464,"SSP5"
"MD",2050,7524,"SSP5"
"MD",2051,7585,"SSP5"
"MD",2052,7646,"SSP5"
"MD",2053,7707,"SSP5"
"MD",2054,7768,"SSP5"
"MD",2055,7829,"SSP5"
"MD",2056,7890,"SSP5"
"MD",2057,7953,"SSP5"
"MD",2058,8015,"SSP5"
"MD",2059,8078,"SSP5"
"MD",2060,8141,"SSP5"
"MD",2061,8205,"SSP5"
"MD",2062,8270,"SSP5"
"MD",2063,8336,"SSP5"
"MD",2064,8402,"SSP5"
"MD",2065,8470,"SSP5"
"MD",2066,8538,"SSP5"
"MD",2067,8609,"SSP5"
"MD",2068,8681,"SSP5"
"MD",2069,8755,"SSP5"
"MD",2070,8829,"SSP5"
"MD",2071,8903,"SSP5"
"MD",2072,8977,"SSP5"
"MD",2073,9052,"SSP5"
"MD",2074,9129,"SSP5"
"MD",2075,9208,"SSP5"
"MD",2076,9285,"SSP5"
"MD",2077,9363,"SSP5"
"MD",2078,9440,"SSP5"
"MD",2079,9517,"SSP5"
"MD",2080,9593,"SSP5"
"MD",2081,9668,"SSP5"
"MD",2082,9742,"SSP5"
"MD",2083,9816,"SSP5"
"MD",2084,9890,"SSP5"
"MD",2085,9964,"SSP5"
"MD",2086,10037,"SSP5"
"MD",2087,10110,"SSP5"
"MD",2088,10183,"SSP5"
"MD",2089,10255,"SSP5"
"MD",2090,10327,"SSP5"
"MD",2091,10397,"SSP5"
"MD",2092,10467,"SSP5"
"MD",2093,10538,"SSP5"
"MD",2094,10609,"SSP5"
"MD",2095,10682,"SSP5"
"MD",2096,10754,"SSP5"
"MD",2097,10828,"SSP5"
"MD",2098,10902,"SSP5"
"MD",2099,10976,"SSP5"
"MD",2100,11050,"SSP5"
"ME",2020,1350,"SSP5"
"ME",2021,1354,"SSP5"
"ME",2022,1359,"SSP5"
"ME",2023,1364,"SSP5"
"ME",2024,1369,"SSP5"
"ME",2025,1374,"SSP5"
"ME",2026,1380,"SSP5"
"ME",2027,1386,"SSP5"
"ME",2028,1393,"SSP5"
"ME",2029,1399,"SSP5"
"ME",2030,1406,"SSP5"
"ME",2031,1414,"SSP5"
"ME",2032,1421,"SSP5"
"ME",2033,1429,"SSP5"
"ME",2034,1437,"SSP5"
"ME",2035,1445,"SSP5"
"ME",2036,1454,"SSP5"
"ME",2037,1463,"SSP5"
"ME",2038,1472,"SSP5"
"ME",2039,1481,"SSP5"
"ME",2040,1490,"SSP5"
"ME",2041,1500,"SSP5"
"ME",2042,1509,"SSP5"
"ME",2043,1519,"SSP5"
"ME",2044,1528,"SSP5"
"ME",2045,1538,"SSP5"
"ME",2046,1548,"SSP5"
"ME",2047,1559,"SSP5"
"ME",2048,1568,"SSP5"
"ME",2049,1578,"SSP5"
"ME",2050,1588,"SSP5"
"ME",2051,1598,"SSP5"
"ME",2052,1609,"SSP5"
"ME",2053,1619,"SSP5"
"ME",2054,1630,"SSP5"
"ME",2055,1641,"SSP5"
"ME",2056,1651,"SSP5"
"ME",2057,1662,"SSP5"
"ME",2058,1673,"SSP5"
"ME",2059,1684,"SSP5"
"ME",2060,1696,"SSP5"
"ME",2061,1707,"SSP5"
"ME",2062,1719,"SSP5"
"ME",2063,1731,"SSP5"
"ME",2064,1744,"SSP5"
"ME",2065,1757,"SSP5"
"ME",2066,1770,"SSP5"
"ME",2067,1783,"SSP5"
"ME",2068,1797,"SSP5"
"ME",2069,1812,"SSP5"
"ME",2070,1826,"SSP5"
"ME",2071,1841,"SSP5"
"ME",2072,1856,"SSP5"
"ME",2073,1871,"SSP5"
"ME",2074,1886,"SSP5"
"ME",2075,1902,"SSP5"
"ME",2076,1918,"SSP5"
"ME",2077,1934,"SSP5"
"ME",2078,1950,"SSP5"
"ME",2079,1965,"SSP5"
"ME",2080,1981,"SSP5"
"ME",2081,1996,"SSP5"
"ME",2082,2011,"SSP5"
"ME",2083,2026,"SSP5"
"ME",2084,2041,"SSP5"
"ME",2085,2056,"SSP5"
"ME",2086,2070,"SSP5"
"ME",2087,2085,"SSP5"
"ME",2088,2100,"SSP5"
"ME",2089,2114,"SSP5"
"ME",2090,2128,"SSP5"
"ME",2091,2142,"SSP5"
"ME",2092,2155,"SSP5"
"ME",2093,2169,"SSP5"
"ME",2094,2183,"SSP5"
"ME",2095,2198,"SSP5"
"ME",2096,2212,"SSP5"
"ME",2097,2227,"SSP5"
"ME",2098,2242,"SSP5"
"ME",2099,2257,"SSP5"
"ME",2100,2272,"SSP5"
"MI",2020,9967,"SSP5"
"MI",2021,9953,"SSP5"
"MI",2022,9944,"SSP5"
"MI",2023,9939,"SSP5"
"MI",2024,9938,"SSP5"
"MI",2025,9942,"SSP5"
"MI",2026,9949,"SSP5"
"MI",2027,9961,"SSP5"
"MI",2028,9978,"SSP5"
"MI",2029,9999,"SSP5"
"MI",2030,10024,"SSP5"
"MI",2031,10050,"SSP5"
"MI",2032,10076,"SSP5"
"MI",2033,10103,"SSP5"
"MI",2034,10132,"SSP5"
"MI",2035,10161,"SSP5"
"MI",2036,10191,"SSP5"
"MI",2037,10223,"SSP5"
"MI",2038,10256,"SSP5"
"MI",2039,10291,"SSP5"
"MI",2040,10327,"SSP5"
"MI",2041,10365,"SSP5"
"MI",2042,10405,"SSP5"
"MI",2043,10445,"SSP5"
"MI",2044,10487,"SSP5"
"MI",2045,10531,"SSP5"
"MI",2046,10578,"SSP5"
"MI",2047,10626,"SSP5"
"MI",2048,10671,"SSP5"
"MI",2049,10718,"SSP5"
"MI",2050,10767,"SSP5"
"MI",2051,10817,"SSP5"
"MI",2052,10868,"SSP5"
"MI",2053,10920,"SSP5"
"MI",2054,10973,"SSP5"
"MI",2055,11027,"SSP5"
"MI",2056,11082,"SSP5"
"MI",2057,11138,"SSP5"
"MI",2058,11196,"SSP5"
"MI",2059,11255,"SSP5"
"MI",2060,11315,"SSP5"
"MI",2061,11377,"SSP5"
"MI",2062,11442,"SSP5"
"MI",2063,11508,"SSP5"
"MI",2064,11578,"SSP5"
"MI",2065,11648,"SSP5"
"MI",2066,11721,"SSP5"
"MI",2067,11798,"SSP5"
"MI",2068,11877,"SSP5"
"MI",2069,11959,"SSP5"
"MI",2070,12042,"SSP5"
"MI",2071,12125,"SSP5"
"MI",2072,12208,"SSP5"
"MI",2073,12295,"SSP5"
"MI",2074,12384,"SSP5"
"MI",2075,12476,"SSP5"
"MI",2076,12567,"SSP5"
"MI",2077,12659,"SSP5"
"MI",2078,12752,"SSP5"
"MI",2079,12843,"SSP5"
"MI",2080,12935,"SSP5"
"MI",2081,13024,"SSP5"
"MI",2082,13114,"SSP5"
"MI",2083,13204,"SSP5"
"MI",2084,13295,"SSP5"
"MI",2085,13386,"SSP5"
"MI",2086,13476,"SSP5"
"MI",2087,13566,"SSP5"
"MI",2088,13656,"SSP5"
"MI",2089,13745,"SSP5"
"MI",2090,13833,"SSP5"
"MI",2091,13919,"SSP5"
"MI",2092,14005,"SSP5"
"MI",2093,14092,"SSP5"
"MI",2094,14181,"SSP5"
"MI",2095,14271,"SSP5"
"MI",2096,14362,"SSP5"
"MI",2097,14455,"SSP5"
"MI",2098,14548,"SSP5"
"MI",2099,14642,"SSP5"
"MI",2100,14737,"SSP5"
"MN",2020,5657,"SSP5"
"MN",2021,5677,"SSP5"
"MN",2022,5699,"SSP5"
"MN",2023,5725,"SSP5"
"MN",2024,5753,"SSP5"
"MN",2025,5784,"SSP5"
"MN",2026,5818,"SSP5"
"MN",2027,5855,"SSP5"
"MN",2028,5895,"SSP5"
"MN",2029,5938,"SSP5"
"MN",2030,5984,"SSP5"
"MN",2031,6031,"SSP5"
"MN",2032,6078,"SSP5"
"MN",2033,6126,"SSP5"
"MN",2034,6176,"SSP5"
"MN",2035,6226,"SSP5"
"MN",2036,6276,"SSP5"
"MN",2037,6327,"SSP5"
"MN",2038,6379,"SSP5"
"MN",2039,6431,"SSP5"
"MN",2040,6483,"SSP5"
"MN",2041,6536,"SSP5"
"MN",2042,6589,"SSP5"
"MN",2043,6642,"SSP5"
"MN",2044,6696,"SSP5"
"MN",2045,6750,"SSP5"
"MN",2046,6806,"SSP5"
"MN",2047,6862,"SSP5"
"MN",2048,6916,"SSP5"
"MN",2049,6970,"SSP5"
"MN",2050,7026,"SSP5"
"MN",2051,7081,"SSP5"
"MN",2052,7137,"SSP5"
"MN",2053,7193,"SSP5"
"MN",2054,7249,"SSP5"
"MN",2055,7306,"SSP5"
"MN",2056,7363,"SSP5"
"MN",2057,7421,"SSP5"
"MN",2058,7480,"SSP5"
"MN",2059,7539,"SSP5"
"MN",2060,7599,"SSP5"
"MN",2061,7659,"SSP5"
"MN",2062,7720,"SSP5"
"MN",2063,7783,"SSP5"
"MN",2064,7847,"SSP5"
"MN",2065,7912,"SSP5"
"MN",2066,7979,"SSP5"
"MN",2067,8048,"SSP5"
"MN",2068,8118,"SSP5"
"MN",2069,8190,"SSP5"
"MN",2070,8262,"SSP5"
"MN",2071,8334,"SSP5"
"MN",2072,8406,"SSP5"
"MN",2073,8480,"SSP5"
"MN",2074,8556,"SSP5"
"MN",2075,8632,"SSP5"
"MN",2076,8707,"SSP5"
"MN",2077,8783,"SSP5"
"MN",2078,8859,"SSP5"
"MN",2079,8933,"SSP5"
"MN",2080,9007,"SSP5"
"MN",2081,9079,"SSP5"
"MN",2082,9152,"SSP5"
"MN",2083,9224,"SSP5"
"MN",2084,9296,"SSP5"
"MN",2085,9369,"SSP5"
"MN",2086,9441,"SSP5"
"MN",2087,9514,"SSP5"
"MN",2088,9587,"SSP5"
"MN",2089,9660,"SSP5"
"MN",2090,9732,"SSP5"
"MN",2091,9803,"SSP5"
"MN",2092,9874,"SSP5"
"MN",2093,9945,"SSP5"
"MN",2094,10018,"SSP5"
"MN",2095,10091,"SSP5"
"MN",2096,10165,"SSP5"
"MN",2097,10240,"SSP5"
"MN",2098,10315,"SSP5"
"MN",2099,10390,"SSP5"
"MN",2100,10465,"SSP5"
"MO",2020,6152,"SSP5"
"MO",2021,6169,"SSP5"
"MO",2022,6192,"SSP5"
"MO",2023,6219,"SSP5"
"MO",2024,6252,"SSP5"
"MO",2025,6291,"SSP5"
"MO",2026,6334,"SSP5"
"MO",2027,6384,"SSP5"
"MO",2028,6439,"SSP5"
"MO",2029,6500,"SSP5"
"MO",2030,6567,"SSP5"
"MO",2031,6635,"SSP5"
"MO",2032,6704,"SSP5"
"MO",2033,6774,"SSP5"
"MO",2034,6844,"SSP5"
"MO",2035,6916,"SSP5"
"MO",2036,6989,"SSP5"
"MO",2037,7062,"SSP5"
"MO",2038,7135,"SSP5"
"MO",2039,7209,"SSP5"
"MO",2040,7283,"SSP5"
"MO",2041,7358,"SSP5"
"MO",2042,7434,"SSP5"
"MO",2043,7510,"SSP5"
"MO",2044,7587,"SSP5"
"MO",2045,7665,"SSP5"
"MO",2046,7744,"SSP5"
"MO",2047,7824,"SSP5"
"MO",2048,7902,"SSP5"
"MO",2049,7981,"SSP5"
"MO",2050,8061,"SSP5"
"MO",2051,8141,"SSP5"
"MO",2052,8222,"SSP5"
"MO",2053,8303,"SSP5"
"MO",2054,8384,"SSP5"
"MO",2055,8466,"SSP5"
"MO",2056,8547,"SSP5"
"MO",2057,8630,"SSP5"
"MO",2058,8713,"SSP5"
"MO",2059,8796,"SSP5"
"MO",2060,8880,"SSP5"
"MO",2061,8965,"SSP5"
"MO",2062,9051,"SSP5"
"MO",2063,9138,"SSP5"
"MO",2064,9226,"SSP5"
"MO",2065,9316,"SSP5"
"MO",2066,9406,"SSP5"
"MO",2067,9500,"SSP5"
"MO",2068,9594,"SSP5"
"MO",2069,9690,"SSP5"
"MO",2070,9787,"SSP5"
"MO",2071,9882,"SSP5"
"MO",2072,9978,"SSP5"
"MO",2073,10075,"SSP5"
"MO",2074,10174,"SSP5"
"MO",2075,10274,"SSP5"
"MO",2076,10373,"SSP5"
"MO",2077,10473,"SSP5"
"MO",2078,10572,"SSP5"
"MO",2079,10670,"SSP5"
"MO",2080,10768,"SSP5"
"MO",2081,10863,"SSP5"
"MO",2082,10959,"SSP5"
"MO",2083,11055,"SSP5"
"MO",2084,11151,"SSP5"
"MO",2085,11247,"SSP5"
"MO",2086,11343,"SSP5"
"MO",2087,11438,"SSP5"
"MO",2088,11533,"SSP5"
"MO",2089,11627,"SSP5"
"MO",2090,11720,"SSP5"
"MO",2091,11812,"SSP5"
"MO",2092,11904,"SSP5"
"MO",2093,11996,"SSP5"
"MO",2094,12090,"SSP5"
"MO",2095,12184,"SSP5"
"MO",2096,12278,"SSP5"
"MO",2097,12373,"SSP5"
"MO",2098,12469,"SSP5"
"MO",2099,12565,"SSP5"
"MO",2100,12660,"SSP5"
"MS",2020,2967,"SSP5"
"MS",2021,2959,"SSP5"
"MS",2022,2955,"SSP5"
"MS",2023,2955,"SSP5"
"MS",2024,2957,"SSP5"
"MS",2025,2964,"SSP5"
"MS",2026,2973,"SSP5"
"MS",2027,2986,"SSP5"
"MS",2028,3003,"SSP5"
"MS",2029,3023,"SSP5"
"MS",2030,3047,"SSP5"
"MS",2031,3071,"SSP5"
"MS",2032,3096,"SSP5"
"MS",2033,3121,"SSP5"
"MS",2034,3147,"SSP5"
"MS",2035,3173,"SSP5"
"MS",2036,3200,"SSP5"
"MS",2037,3226,"SSP5"
"MS",2038,3254,"SSP5"
"MS",2039,3282,"SSP5"
"MS",2040,3310,"SSP5"
"MS",2041,3339,"SSP5"
"MS",2042,3368,"SSP5"
"MS",2043,3398,"SSP5"
"MS",2044,3428,"SSP5"
"MS",2045,3459,"SSP5"
"MS",2046,3491,"SSP5"
"MS",2047,3524,"SSP5"
"MS",2048,3555,"SSP5"
"MS",2049,3587,"SSP5"
"MS",2050,3620,"SSP5"
"MS",2051,3653,"SSP5"
"MS",2052,3687,"SSP5"
"MS",2053,3720,"SSP5"
"MS",2054,3755,"SSP5"
"MS",2055,3789,"SSP5"
"MS",2056,3823,"SSP5"
"MS",2057,3858,"SSP5"
"MS",2058,3894,"SSP5"
"MS",2059,3929,"SSP5"
"MS",2060,3965,"SSP5"
"MS",2061,4002,"SSP5"
"MS",2062,4039,"SSP5"
"MS",2063,4076,"SSP5"
"MS",2064,4114,"SSP5"
"MS",2065,4153,"SSP5"
"MS",2066,4192,"SSP5"
"MS",2067,4232,"SSP5"
"MS",2068,4273,"SSP5"
"MS",2069,4315,"SSP5"
"MS",2070,4356,"SSP5"
"MS",2071,4398,"SSP5"
"MS",2072,4440,"SSP5"
"MS",2073,4482,"SSP5"
"MS",2074,4525,"SSP5"
"MS",2075,4568,"SSP5"
"MS",2076,4612,"SSP5"
"MS",2077,4655,"SSP5"
"MS",2078,4699,"SSP5"
"MS",2079,4742,"SSP5"
"MS",2080,4785,"SSP5"
"MS",2081,4828,"SSP5"
"MS",2082,4870,"SSP5"
"MS",2083,4913,"SSP5"
"MS",2084,4956,"SSP5"
"MS",2085,5000,"SSP5"
"MS",2086,5043,"SSP5"
"MS",2087,5086,"SSP5"
"MS",2088,5129,"SSP5"
"MS",2089,5171,"SSP5"
"MS",2090,5214,"SSP5"
"MS",2091,5256,"SSP5"
"MS",2092,5298,"SSP5"
"MS",2093,5340,"SSP5"
"MS",2094,5382,"SSP5"
"MS",2095,5425,"SSP5"
"MS",2096,5468,"SSP5"
"MS",2097,5512,"SSP5"
